Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"Tesla, Inc.",2024-07-15,2024-04-16,2024-04-17,"1216 South Park Ave  Buffalo, NY, 14220",Erie,Layoff,Permanent,Economic,73,5,5
"Tesla, Inc.",2024-08-11,2024-05-13,2024-05-14,"1339 South Park Ave  Buffalo, NY, 14220",Erie,Layoff,Permanent,Economic,65,26,26
"Tesla, Inc.",2024-08-05,2024-05-07,2024-05-09,"1339 South Park Ave  Buffalo, NY, 14220",Erie,Layoff,Permanent,Economic,66,3,3
"Tesla, Inc.",2024-08-01,2024-05-03,2024-05-03,"1339 South Park Ave  Buffalo, NY, 14220",Erie,Layoff,Permanent,Economic,69,4,4
"Tesla, Inc.",2024-07-30,2024-04-29,2024-05-01,"1339 South Park Ave  Buffalo, NY, 14220",Erie,Layoff,Permanent,Economic,70,26,26
"Tesla, Inc.",2024-07-15,2024-04-16,2024-04-17,"1339 South Park Ave  Buffalo, NY, 14220",Erie,Layoff,Permanent,Economic,74,280,280
The Arc Greater Hudson Valley,2024-10-01,2024-07-02,2024-08-02,"379 Mount Hope Road  Middletown, NY, 10940",Orange,Closure,Permanent,Other,11,42,42
The Arc Greater Hudson Valley,2024-10-01,2024-07-02,2024-08-02,"930 Raz Avenue  New Windsor, NY, 12553",Orange,Closure,Permanent,Other,12,58,58
"The Arena Group Holdings, Inc.",2024-04-26,2024-01-23,2024-01-31,"200 Vesey Street 24th Floor New York, NY, 10281",New York,Layoff,Permanent,Economic,116,127,127
The Bank of New York Mellon Corporation,2024-03-25,2024-03-11,2024-03-13,"6023 Airport Road  Oriskany, NY, 13424",Oneida,Layoff,Permanent,Economic,90,30,30
"The Beverage Works NY, Inc.",2024-06-03,2024-05-31,2024-06-03,"1 Highland Park Ind Dr.  Peekskill, NY, 10566",Westchester,Closure,Permanent,Contract Termination,6,25,25
"The Beverage Works NY, Inc.",2024-06-03,2024-05-31,2024-06-03,"2 Atlantic Ave. Pier 8  Brooklyn, NY, 11231",Kings,Closure,Permanent,Contract Termination,4,97,97
"The Beverage Works NY, Inc.",2024-06-03,2024-05-31,2024-06-03,"16 dubon ct  farmingdale, NY, 11735",Nassau,Closure,Permanent,Contract Termination,5,44,44
The College of Saint Rose,2024-05-16,2024-02-15,2024-02-15,"432 Western Avenue  Albany, NY, 12203",Albany,Closure,Permanent,Other,33,646,646
"The Paramount Theatre, LLC",2025-01-03,2024-09-30,2024-10-02,"366 New York Avenue 364 Operating LLC a/k/a Ellaâs Huntington, NY, 11763",Suffolk,Layoff,Permanent,Sale of Business,1,9,9
"The Paramount Theatre, LLC",2025-01-03,2024-09-30,2024-10-02,"368 New York Avenue Blackbird Enterprises NY, LLC/The Founders Room Huntington, NY, 11763",Suffolk,Layoff,Permanent,Sale of Business,2,27,27
"The Paramount Theatre, LLC",2025-01-03,2024-09-30,2024-10-02,"370 New York Avenue The Paramount Huntington, NY, 11763",Suffolk,Layoff,Permanent,Sale of Business,3,50,50
"Thinx, Inc.",2024-05-01,2024-01-30,2024-01-30,"100 Broadway 9th floor NY, NY, 10005",New York,Layoff,Permanent,Merger,3,95,95
"Transportation Collaborative Inc., DBA Trans Tech Bus",2024-09-25,2024-06-25,2024-06-26,"7 Lake Station Road  Warwick, NY, 10990",Orange,Closure,Permanent,Sale of Business,4,77,77
"Transportation Collaborative Inc., DBA Trans Tech Bus",2024-09-25,2024-06-25,2024-06-26,"225 State School House Rd.  Warwick, NY, 10990",Orange,Closure,Permanent,Sale of Business,5,4,4
"Trego/Dugan Aviation of Grand Island, Inc.",2024-08-05,2024-05-06,2024-05-08,"1000 Col. Eileen Collins Blvd Syracuse Hancock International Airport Syracuse, NY, 13212",Onondaga,Closure,Permanent,Contract Termination,7,34,34
"UL, LLC d/b/a UL Solutions",2024-06-07,2024-03-07,2024-05-08,"1285 Walt Whitman Rd  Melville, NY, 11747",Suffolk,Layoff,Permanent,Other,31,61,61
"UltraVolt, Inc. - Advanced Energy Industries, Inc.",2025-07-08,2024-10-29,2025-07-21,"1800 Ocean Ave  Ronkonkoma, NY, 11779",Suffolk,Closure,Permanent,Economic,2,37,37
United Helpers Assisted Living Program,2024-04-07,2024-02-07,2024-02-09,"205 State Street Road  Canton, NY, 13617",St Lawrence,Closure,Permanent,Economic,108,28,28
"United Parcel Service, Inc.",2024-06-21,2024-03-22,2024-03-27,"643 W 43rd Street  New York, NY, 10036",New York,Closure,Permanent,Economic,86,0,0
"United Parcel Service, Inc. (OH)",2024-05-10,2024-02-09,2024-02-12,"46-05 56th Rd.  Maspeth, NY, 11378",Queens,Layoff,Permanent,Economic,107,66,66
"Vascular Management Consultants, LLC and K&H Medical, PLLC",2024-03-15,2024-03-13,2024-03-18,"64-57 Woodhaven Boulevard OFFICE NY (REGO PARK) Rego Park, NY, 11374",Queens,Closure,Permanent,Bankruptcy,12,3,3
"Vascular Management Consultants, LLC and K&H Medical, PLLC",2024-03-15,2024-03-13,2024-03-18,"120 Hicksville Road  Bethpage, NY, 11714",Nassau,Closure,Permanent,Bankruptcy,11,66,66
"Vascular Management Consultants, LLC and K&H Medical, PLLC",2024-03-15,2024-03-13,2024-03-18,"366 Veterans Memorial Highway OFFICE NY (COMMACK) Commack, NY, 11725",Suffolk,Closure,Permanent,Bankruptcy,13,4,4
"Vascular Management Consultants, LLC and K&H Medical, PLLC",2024-03-15,2024-03-13,2024-03-18,"2160 Powell Avenue OFFICE NY (BRONX) Bronx, NY, 10462",Bronx,Closure,Permanent,Bankruptcy,9,6,6
"Vascular Management Consultants, LLC and K&H Medical, PLLC",2024-03-15,2024-03-13,2024-03-18,"2174 Flatbush Avenue OFFICE NY (BROOKLYN-FLATBUSH) Brooklyn, NY, 11234",Kings,Closure,Permanent,Bankruptcy,10,6,6
Velan Studios Inc,2024-05-18,2024-03-19,2024-03-20,"5 Third Street Suite 300 Troy, NY, 12180",Rensselaer,Layoff,Permanent,Contract Loss,33,25,25
"Venture Forthe, Inc.",2025-03-31,2024-12-31,2025-01-17,"13 Liberty St.  Bath, NY, 14810",Steuben,Layoff,Permanent,Contract Loss,10,18,18
"Venture Forthe, Inc.",2025-03-31,2024-12-31,2025-01-17,"123 N. Union St.  Olean, NY, 14760",Cattaraugus,Layoff,Permanent,Contract Loss,5,46,46
"Venture Forthe, Inc.",2025-03-31,2024-12-31,2025-01-17,"208 S. Walnut St.  Elmira, NY, 13057",Chemung,Layoff,Permanent,Contract Loss,7,1,1
"Venture Forthe, Inc.",2025-03-31,2024-12-31,2025-01-17,"560 W 3rd St. Suite 5 Jamestown, NY, 14701",Chautauqua,Layoff,Permanent,Contract Loss,6,26,26
"Venture Forthe, Inc.",2025-03-31,2024-12-31,2025-01-17,"687 Lee Road Suite C 185 Rochester, NY, 14606",Monroe,Layoff,Permanent,Contract Loss,8,56,56
"Venture Forthe, Inc.",2025-03-31,2024-12-31,2025-01-17,"3900 Packard Rd.  Niagara Falls, NY, 14303",Niagara,Layoff,Permanent,Contract Loss,9,133,133
"Viant ASO&O Holdings, LLC",2025-03-10,2024-12-06,2024-12-12,"3902 California Road  Orchard Park, NY, 14127",Erie,Layoff,Permanent,Other,5,80,80
Vice Media Acquisition LLC,2024-05-27,2024-02-26,2024-02-27,"45 Main St Ste 200 Brooklyn, NY, 11201",Kings,Layoff,Permanent,Economic,92,139,139
"Vice Media Acquisition, LLC.",2024-07-30,2024-11-01,2024-11-13,"55 Water St  Brooklyn, NY, 11201",Kings,Layoff,Permanent,Economic,16,25,25
"Volta Inc. and Volta Charging Industries, LLC (Shell USA, Inc.âs)",2024-05-31,2024-03-29,2024-04-11,"Hudson Valley Remote Employees  Westchester, NY, 10530",Westchester,Layoff,Permanent,Economic,78,3,3
"Volta Inc. and Volta Charging Industries, LLC (Shell USA, Inc.âs)",2024-05-31,2024-03-29,2024-04-11,"Long Island Remote employees  Nassau and Suffolk, NY, 11710",Nassau,Layoff,Permanent,Economic,76,5,5
"Volta Inc. and Volta Charging Industries, LLC (Shell USA, Inc.âs)",2024-05-31,2024-03-29,2024-04-11,"NYC Remote Employees  Bronx, Kings, Queens, New York, NY, 10282",New York,Layoff,Permanent,Economic,77,14,14
"Volta Inc. and Volta Charging Industries, LLC (Shell USA, Inc.âs)",2024-05-31,2024-03-29,2024-04-11,"Southern Tier Remote Employees  Binghamton, NY, 13905",Broome,Layoff,Permanent,Economic,75,1,1
"VWR Chemicals, LLC",2024-09-01,2024-05-29,2024-05-29,"6315 Inducon Dr. E.  Sanborn, NY, 14132",Niagara,Closure,Permanent,Economic,60,38,38
Wells College,2024-05-31,2024-04-29,2024-05-08,"170 Main Street  Aurora, NY, 13026",Cayuga,Closure,Permanent,Economic,67,141,141
Wineshipping.com LLC,2024-06-27,2024-03-27,2024-03-28,"3303 US-6  Middletown, NY, 10940",Orange,Closure,Permanent,Relocation of Business,9,54,54
"YANWA, LLC.",2024-11-27,2024-11-27,2025-01-31,"270 Richard Street  Brooklyn, NY, 11231",Kings,Closure,Permanent,Other,3,74,74
Zena Delivery & Logistics LLC,2024-03-06,2024-02-20,2024-02-21,"500 Hudson Valley Ave  New Windsor, NY, 12553",Orange,Closure,Permanent,Economic,93,100,100
