Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"National Hybrid, Inc.",,2010-06-03,2010-06-03,"2200 Smithtown Avenue  Ronkonkoma, NY, 11779",Suffolk,,N/A,Economic,92,84,84
NBA Store,,2010-11-09,2010-11-09,"666  Fifth Avenue  New York, NY, 10103",New York,,N/A,Moving to a new location opening date undetermined,1,175,175
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-01-31,2010-11-05,2010-11-05,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,1,6,6
"New Process Gear, Inc. (Division of Magna Powertrain)",2010-11-15,2010-08-17,2010-08-17,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,2,107,107
"New Process Gear, Inc. (Division of Magna Powertrain)",2010-10-18,2010-07-21,2010-07-21,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,66,100,100
New York City Off Track Betting Corporation (Various wagering sites in NYC),,2010-12-03,2010-12-03,"1501 Broadway  New York, NY, 10036",New York,,N/A,Bankruptcy,1,"1,034","1,034"
New York Military Academy,2010-06-05,2010-05-04,2010-05-04,"78 Academy Avenue  Cornwall on Hudson, NY, 12520",Orange,,N/A,Economic,106,66,66
New York Racing Association Inc. (Aqueduct Racetrack),2010-06-09,2010-05-24,2010-05-24,"110-00 Rockaway Blvd  Jamaica, NY, 11417",Queens,,N/A,Economic,94,144,144
New York Racing Association Inc. (Belmont Park),2010-06-09,2010-05-24,2010-05-24,"2150 Hempstead Turnpike  Elmont, NY, 11003",Suffolk,,N/A,Economic,96,"1,014","1,014"
New York Racing Association Inc. (Saratoga Race Course),2010-06-09,2010-05-24,2010-05-24,"267 Union Avenue  Saratoga Springs, NY, 12866",Saratoga,,N/A,Economic,95,159,159
North Country Barbeque Ventures LLC (Famous Dave's Legendary Pit Bar-B-Que),,2010-01-08,2010-01-08,"716 Smithtown Bypass  Smithtown, NY, 11787",Suffolk,,N/A,Possible sale of business,1,55,55
North Country Barbeque Ventures LLC (Famous Dave's Legendary Pit Bar-B-Que),,2010-01-08,2010-01-08,"1060 Corporate Drive  Westbury, NY, 11590",Suffolk,,N/A,Possible sale of Business,1,87,87
North General Diagnostic Center,,2010-07-02,2010-07-02,"1879 Madison Avenue  New York, NY, 10035",New York,,N/A,Economic,72,,
North General Hospital,,2010-07-02,2010-07-02,"1879 Madison Avenue  New York, NY, 10035",New York,,N/A,Economic,73,,
Northland/Scott Fetzer Company,,2010-09-08,2010-09-08,"968 Bradley Street  Watertown, NY, 13601",Jefferson,,N/A,Economic,47,62,62
NYSE Euronext,,2010-09-02,2010-09-02,"2 Metrotech Center  Brooklyn, NY, 11201",Kings,,N/A,Economic,49,37,37
"Old London Foods, Inc.",2010-04-22,2010-01-20,2010-01-20,"1776 Eastchester Road  Bronx, NY, 10461",Bronx,,N/A,Economic,169,228,228
"Omnicare, Inc. MTM Pharmacy Services - CCRx",,2010-12-13,2010-12-13,"84 Patrick Lane  Poughkeepsie, NY, 12603",Dutchess,,N/A,Economic,8,48,48
"Omnicare, Inc. MTM Pharmacy Services - CCRx",,2010-12-14,2010-12-14,"2308 Bleecker Street  Utica, NY, 13501",Oneida,,N/A,Economic,7,74,74
"Pali Capital, Inc",2010-02-05,2010-02-26,2010-02-26,"650 Fifth Avenue 6th Floor  New York, NY, ",New York,,N/A,Economic,143,145,145
"Partsearch Technologies, Inc.",2010-11-01,2010-11-01,2010-11-01,"204 Enterprise Drive, Tech. City  Kingston, NY, 12401",Ulster,,N/A,Loss of Client Services,2,140,140
"Partsearch Technologies, Inc.",,2010-11-01,2010-11-01,"360 Park Avenue South, 15th Floor  New York, NY, 10010",New York,,N/A,Loss of Client Services,1,46,46
Pathmark Store #291,,2010-08-16,2010-08-16,"45 Route 59  Monsey, NY, 10952",Rockland,,N/A,Economic,52,114,114
Pathmark Store #632,,2010-08-16,2010-08-16,"23-05 Jericho Turnpike  Garden City Park, NY, 11040",Suffolk,,N/A,Economic,53,141,141
"Paul Rosa, Inc. d/b/a Rosa's Home Stores (Warehouse and office)",2010-12-17,2010-12-09,2010-12-09,"2331 Union Road  Cheektowaga, NY, 14227",Erie,,N/A,Economic,10,30,30
"Peter Cooper Village and Stuyvesant Town Partners II, LP",,2010-03-04,2010-03-04,"317 Avenue C  New York, NY, 10009",New York,,N/A,Economic,139,115,115
"Peter Cooper Village and Stuyvesant Town Partners II, LP / Tishman Speyer Properties, L.P.",,2010-03-05,2010-03-05,"317 Avenue C  New York, NY, 10009",New York,,N/A,Economic,136,154,154
Pfizer,2011-03-25,2010-12-28,2010-12-28,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,2,,
Pfizer,2011-03-25,2010-12-28,2010-12-28,"100 Academy Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,3,27,27
Pfizer,2010-12-31,2010-10-06,2010-10-06,"100 Academy Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,33,4,4
Pfizer,2010-09-24,2010-06-30,2010-06-30,"100 Academy Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,75,27,27
Pfizer,2010-05-21,2010-02-17,2010-02-17,"100 Academy Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,148,10,10
Pfizer,2010-12-31,2010-10-07,2010-10-07,"641 Ridge Road  Chazy, NY, ",Clinton,,N/A,Economic,32,13,13
Pfizer,2010-09-24,2010-06-30,2010-06-30,"641 Ridge Road  Chazy, NY, ",Clinton,,N/A,Economic,76,22,22
Pfizer,2010-05-21,2010-02-17,2010-02-17,"641 Ridge Road  Chazy, NY, ",Clinton,,N/A,Economic,149,11,11
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2011-02-11,2010-11-12,2010-11-12,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,1,28,28
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2010-12-17,2010-08-20,2010-08-20,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,2,115,115
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2010-09-24,2010-07-01,2010-07-01,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,3,8,8
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2010-07-02,2010-03-31,2010-03-31,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,4,123,123
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2010-05-21,2010-02-19,2010-02-19,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,5,72,72
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2010-04-09,2010-01-07,2010-01-07,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,6,116,116
Pinnacle Food Group (Previously Birds Eye Foods),2010-05-31,2010-02-26,2010-02-26,"90 Linden Oaks  Rochester, NY, ",Monroe,,N/A,Merger of facilities to NJ site,1,205,205
Printpack,,2010-04-05,2010-04-05,"70 Schmitt Blvd  Farmingdale, NY, 11735",Nassau,,N/A,Economic,122,109,109
Progress Transit Inc.,2010-10-01,2010-10-04,2010-10-04,"6093 Strickland Avenue  Brooklyn, NY, 11234",Kings,,N/A,Contract Cancelled by Transit Authority,1,244,244
Pyrotek Inc.,2010-11-18,2010-08-24,2010-08-24,"30 Madison Blvd.  Canastota, NY, 13032",Madison,,N/A,Plant relocation to Cortland,1,34,34
Queens Borough Public Library,2010-08-15,2010-05-12,2010-05-12,"89-11 Merrick Blvd  Jamaica, NY, 11432",Queens,,N/A,Economic,102,329,329
Quesos La Ricura Ltd.,2010-10-07,2010-08-04,2010-08-04,"225 Park Avenue  Hicksville, NY, 11801",Nassau,,N/A,Economic,58,15,15
Quesos La Ricura Ltd.,2010-10-07,2010-06-24,2010-06-24,"225 Park Avenue  Hicksville, NY, 11801",Nassau,,N/A,Economic,78,30,30
Quesos La Ricura Ltd.,2010-09-02,2010-05-21,2010-05-21,"225 Park Avenue  Hicksville, NY, 11801",Nassau,,N/A,Economic,97,43,43
Reed Business Information,2010-07-02,2010-06-24,2010-06-24,"360 Park Avenue South  New York, NY, 10010",New York,,N/A,Economic,79,1,1
Reed Business Information,2010-04-16,2010-04-19,2010-04-19,"360 Park Avenue South  New York, NY, 10010",New York,,N/A,Economic,117,50,50
Restaurant Associates (ABC Disney),,2010-03-31,2010-03-31,"47 West 66th Street  New York, NY, 10023",New York,,N/A,ABC Disney severed contract,1,41,41
Rich Food Products Corporation,,2010-04-12,2010-04-12,"1145 Niagara St  Buffalo, NY, 14213",Erie,,N/A,Economic,120,31,31
Rite Aid Distribution Center,2011-01-22,2010-10-18,2010-10-18,"2007 Dwyer Avenue  Utica, NY, 13501",Oneida,,N/A,Economic,27,26,26
Rite Aid Distribution Center,2011-01-22,2010-10-18,2010-10-18,"5865 Success Drive  Rome, NY, 13440",Oneida,,N/A,Economic,28,355,355
River Hospital,,2010-02-17,2010-02-17,"4 Fuller Street  Alexandria Bay, NY, 13607",Jefferson,,N/A,Economic,150,44,44
"RJ American, Inc.",2010-08-13,2010-08-16,2010-08-16,"3611 14th Avenue, 4th Floor  Brooklyn, NY, 11218",Kings,,N/A,Reduction in orders from military,1,157,157
"Ross Network, Inc.",2010-08-12,2010-09-16,2010-09-16,"27 St. Johns Place  Freeport, NY, 11520",Suffolk,,N/A,Economic,44,123,123
"Ross Network, Inc.",2010-08-12,2010-09-16,2010-09-16,"227 East 45th Street  New York, NY, 10017",New York,,N/A,Economic,43,164,164
"Ruch Distributors, Inc.",,2010-04-06,2010-04-06,"10 Enterprise Drive  Albany, NY, 12204",Albany,,N/A,Sale of company to Saratoga Eagle Sales,1,51,51
Sabra Dipping Company,2010-07-06,2010-04-15,2010-04-15,"24--20 49th Street  Astoria, NY, 11103",Queens,,N/A,Business moving out of NY,2,154,154
Sabra Dipping Company,2010-06-21,2010-04-15,2010-04-15,"220 Smith Street  Farmingdale, NY, 11735",Nassau,,N/A,Business moving out of NY,1,35,35
Saks Fifth Avenue,,2010-10-06,2010-10-06,"1  Southhampton Road  Southampton, NY, 11968",Suffolk,,N/A,Economic,35,35,35
"SBLI USA Mutual Life Insurance Company, Inc. Buffalo Customer Center",2010-06-30,2010-06-15,2010-06-15,"Walden Galleria Mall, One Walden Galleria  Buffalo, NY, 14225",Erie,,N/A,Economic,84,8,8
"SBLI USA Mutual Life Insurance Company, Inc. Manhattan Customer Care Center",2010-06-30,2010-06-15,2010-06-15,"460 West 34th Street  New York, NY, 10001",New York,,N/A,Economic,86,24,24
"Sheraton Manhattan at Times Square sub Starwood Hotels & Resorts Worldwide, Inc.",2010-05-15,2010-02-12,2010-02-12,"790 7th Avenue & 51st Street  New York, NY, 10019",New York,,N/A,Economic,152,79,79
"Sherrill Manufacturing, Inc.",2010-04-05,2010-03-25,2010-03-25,"102 E. Seneca Street  Sherrill, NY, 13461",Oneida,,N/A,Economic Petition,5,86,86
"Simpson Dura-Vent Company, Inc.",2010-09-05,2010-07-02,2010-07-02,"400 South Pearl Street  Albany, NY, 12202",Albany,,N/A,Sale,4,56,56
Sitel Operating Corporation - Corning Call Center,2010-12-31,2010-11-02,2010-11-02,"101 Canda Road  Painted Post, NY, 14830",Steuben,,N/A,Termination of contract,1,304,304
Sompo Japan Insurance Company of America,2011-01-01,2010-09-30,2010-09-30,"Two World Financial Center, 43rd Fl ; 225 Liberty Street  New York, NY, 10281",New York,,N/A,Economic,38,52,52
Source Interlink Companies (Manufacturing Facility),,2010-01-25,2010-01-25,"744 Berriman Street  Brooklyn, NY, 11208",Kings,,N/A,Economic,166,83,83
Spa Chakra Acquisition Corporation - Guerlain Spa,,2010-08-30,2010-08-30,"301 Park Avenue in the Waldorf Astoria  New York, NY, 10022",New York,,N/A,Chapter 7 liquidation,1,24,24
Spa Chakra Acquisition Corporation - Spa Chakra on Fifth,,2010-08-30,2010-08-30,"663 Fifth Avenue, 8th Floor  New York, NY, 10022",New York,,N/A,Chapter 7 liquidation,2,42,42
"SpectraWatt, Inc.",2011-03-20,2010-12-21,2010-12-21,"2070 Route 52  Hopewell Junction, NY, 12533",Dutchess,,N/A,Economic,5,111,111
Sports Publications Production,,2010-03-05,2010-03-05,"18 Industrial Park Drive  Port Washington, NY, 11050",Nassau,,N/A,Economic,135,66,66
St Vincent Catholic Medical Centers of New York,2010-02-28,2010-02-09,2010-02-09,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,158,32,32
St Vincent Catholic Medical Centers of New York - Bishop Mugavero Center Geriatric Care,,2010-12-31,2010-12-31,"155 Dean Street  Brooklyn, NY, 11217",Kings,,N/A,Economic,1,348,348
St Vincent Catholic Medical Centers of New York - Business Office,2010-02-28,2010-02-12,2010-02-12,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,153,29,29
St Vincent Catholic Medical Centers of New York - Corporate (Business Office),2010-07-28,2010-05-13,2010-05-13,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,100,69,69
St Vincent Catholic Medical Centers of New York - Medical Center,2010-05-17,2010-05-13,2010-05-13,"153 West 11th Street  New York, NY, 10011",New York,,N/A,Economic,101,99,99
St Vincent Catholic Medical Centers of New York - Medical Center,2010-02-28,2010-02-09,2010-02-09,"153 West 11th Street  New York, NY, 10011",New York,,N/A,Economic,159,199,199
St Vincent Catholic Medical Centers of New York - Medical Center,2010-02-28,2010-04-17,2010-04-17,"153 West 11th Street/170 W. 12th Street  New York, NY, 10011",New York,,N/A,Economic,118,"2,850","2,850"
St Vincent's Services,2011-02-01,2010-11-03,2010-11-03,"66 Boerum Place  Brooklyn, NY, 11201",Kings,,N/A,City Funding Cuts,1,5,5
St Vincent's Services,2011-01-04,2010-10-05,2010-10-05,"66 Boerum Place  Brooklyn, NY, 11201",Kings,,N/A,City Funding Cuts,2,12,12
St. Vincent Catholic Medical Centers of New York - Business Office,2010-04-12,2010-04-17,2010-04-17,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,119,,
"Supersol 661 Amsterdam, LLC",,2010-12-16,2010-12-16,"661 Amsterdam Avenue  New York, NY, 10025",New York,,N/A,Sale,2,31,31
"Supersol of Westchester, Inc.",,2010-12-16,2010-12-16,"1066 Wilmont Road  Scarsdale, NY, 10583",Westchester,,N/A,Sale,3,37,37
"Supersol, Ltd.",,2010-12-16,2010-12-16,"330 Central Avenue  Lawrence, NY, 11559",Nassau,,N/A,Sale,1,47,47
Synergy Business Management,2010-06-30,2010-03-24,2010-03-24,"255 Rochester Street  Salamanca, NY, 14779",Cattaraugus,,N/A,Passage of PACT Act,1,,
Takashimaya Fifth Avenue Corporation,,2010-03-30,2010-03-30,"693 Fifth Avenue  New York, NY, 10022",New York,,N/A,Economic,126,7,7
Takashimaya New York LLC,2010-06-30,2010-03-30,2010-03-30,"693 Fifth Avenue  New York, NY, 10022",New York,,N/A,Economic,127,73,73
Talisman Energy USA Inc.,2010-07-01,2010-04-02,2010-04-02,"337 Daniel  Zenker Drive  Horseheads, NY, 14845",Chemung,,N/A,Relocating a portion of business to PA,1,43,43
Temic Automotive of North America,2010-05-28,2010-03-04,2010-03-04,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Adverse business conditions,1,4,4
The Children's Aid Society (Several Sites Affected),2010-09-30,2010-07-07,2010-07-07,"105 East 22nd Street  New York, NY, 10010",New York,,N/A,Economic,71,25,25
The Children's Aid Society (Several Sites Affected),2010-06-30,2010-04-05,2010-04-05,"105 East 22nd Street  New York, NY, 10010",New York,,N/A,Economic,123,39,39
The Nielsen Company (US) Nielsen IAG Prod & Edit Depts,2010-09-12,2010-06-07,2010-06-07,"345 Park Avenue South  New York, NY, 10010",New York,,N/A,Eliminate or relocate certain functions of these,1,173,173
The Princeton Review - Supplemental Education Services (SES) Division,,2010-05-19,2010-05-19,"2315 Broadway  New York, NY, 10024",New York,,N/A,Economic,98,25,25
The Research Foundation of SUNY Buffalo State Campus,2011-02-28,2010-12-02,2010-12-02,"1300 Elmwood Avenue,  Bishop Hall 17  Buffalo, NY, 14222",Erie,,N/A,Loss of Contract,1,62,62
The Research Foundation of SUNY Buffalo State College,2010-12-31,2010-09-24,2010-09-24,"800 North Pearl Street  Albany, NY, 12204",Albany,,N/A,Loss of Contract,3,30,30
"TOPS Markets, LLC (store #280)",2010-07-27,2010-05-03,2010-05-03,"1170 Central Ave  Dunkirk, NY, 14048",Chautauqua,,N/A,Economic,108,45,45
TW & Company  Incorporated,,2010-06-18,2010-06-18,"Ft Drum Army Base  Watertown, NY, 13603",Jefferson,,N/A,Economic,82,111,111
Union Square Hospitality Group -Tabla Restaurant,,2010-10-06,2010-10-06,"11 Madison Avenue  New York, NY, 10010",New York,,N/A,Economic,34,96,96
United Bus Corporation,,2010-04-05,2010-04-05,"1162 Old Town Road  Coram, NY, 11727",Suffolk,,N/A,Company sale,1,130,130
"United Feature Syndicate, Inc. (d/b/a United Media)",2010-07-28,2010-04-29,2010-04-29,"200 Madison Avenue 4th Floor  New York, NY, 10016",New York,,N/A,Economic,112,66,66
United States Gypsum Company,,2010-03-04,2010-03-04,"70 Grassy Point Road  Stony Point, NY, 10981",Rockland,,N/A,Economic,140,69,69
Universal Music Group,2011-03-31,2010-12-27,2010-12-27,"1755 Broadway, 4th Floor  New York, NY, 10019",New York,,N/A,Economic,4,8,8
"Universal Music Group Recordings, Inc.",2010-05-09,2010-02-23,2010-02-23,"1755 Broadway  New York, NY, 10019",New York,,N/A,Economic,144,10,10
"Universal Music Group Recordings, Inc.",2010-05-09,2010-02-23,2010-02-23,"Worldwide Plaza  725 8th Avenue  New York, NY, 10019",New York,,N/A,Economic,145,10,10
"Wal-Mart Stores, Inc./New York Sam's Club",,2010-01-11,2010-01-11,"3895 State Route 31  Clay, NY, 13090",Onondaga,,N/A,Economic,172,128,128
Waldbaum's  Store #253,,2010-08-16,2010-08-16,"1934 Middle Country Road  Centereach, NY, 11720",Suffolk,,N/A,Economic,54,68,68
Waldbaum's  Store #283,,2010-08-16,2010-08-16,"3377 Hempstead Turnpike  Levittown, NY, 11756",Suffolk,,N/A,Economic,55,80,80
"Watson Laboratories, Inc.",2010-12-31,2010-10-12,2010-10-12,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic Petition,1,66,66
"Watson Laboratories, Inc.",2010-09-30,2010-07-07,2010-07-07,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic Petition,2,33,33
"Watson Laboratories, Inc.",2010-08-04,2010-05-04,2010-05-04,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic,107,3,3
"Watson Laboratories, Inc.",2010-06-04,2010-03-12,2010-03-12,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic,134,1,1
Wells Fargo,2010-06-30,2010-04-02,2010-04-02,"1 New York Plaza  New York, NY, 10004",New York,,N/A,Economic,124,37,37
White Plains Bus Co. Inc. - Greenburgh Central School District #7,2010-07-01,2010-06-02,2010-06-02,"475 West Hartsdale Avenue  Hartsdale, NY, 10530",Westchester,,N/A,Loss of contract,1,110,110
"WKS/Residential Resources of the Empire, State, Inc.",2010-01-31,2010-02-01,2010-02-01,"331 Ushers Road  Ballston Lake, NY, 12019",Saratoga,,N/A,Unable to obtain Licensure,6,33,33
"WKS/Residential Resources of the Empire, State, Inc.",2010-01-31,2010-02-01,2010-02-01,"795 East Main Street, Suite 10  Cobleskill, NY, 12043",Schoharie,,N/A,Unable to obtain Licensure,7,13,13
"WKS/Residential Resources of the Empire, State, Inc.",2010-03-21,2010-03-31,2010-03-31,"Glenwood Plaza 3384 Rt. 22  Suite 200  Peru, NY, 12972",Clinton,,N/A,Unable to obtain Licensure,1,10,10
"WKS/Residential Resources of the Empire, State, Inc.",2010-03-06,2010-03-19,2010-03-19,"Glenwood Plaza 3384 Rt. 22  Suite 200  Peru, NY, 12972",Clinton,,N/A,Unable to obtain Licensure,2,2,2
"WKS/Residential Resources of the Empire, State, Inc.",2010-02-03,2010-02-11,2010-02-11,"Glenwood Plaza 3384 Rt. 22  Suite 200  Peru, NY, 12972",Clinton,,N/A,Unable to obtain Licensure,3,10,10
"WKS/Residential Resources of the Empire, State, Inc.",2010-02-05,2010-02-11,2010-02-11,"Glenwood Plaza 3384 Rt. 22  Suite 200  Peru, NY, 12972",Clinton,,N/A,Unable to obtain Licensure,4,1,1
"WKS/Residential Resources of the Empire, State, Inc.",2010-01-31,2010-02-01,2010-02-01,"Glenwood Plaza 3384 Rt. 22  Suite 200  Peru, NY, 12972",Clinton,,N/A,Unable to obtain Licensure,5,1,1
"Woodstock - On-Hudson, Inc. a/k/a Murray-Weigel Hall",2010-09-01,2010-06-07,2010-06-07,"515 East Fordham Road  Bronx, NY, 10458",Bronx,,N/A,Economic,89,31,31
World Alliance Financial Corp,2010-07-20,2010-04-22,2010-04-22,"3 Huntington Quadrangle, Suite 201N  Melville, NY, 11747",Suffolk,,N/A,Economic,116,28,28
Wyeth Pharmaceuticals (now known as Pfizer),2010-09-24,2010-06-30,2010-06-30,"141 Idaho Avenue  Plattsburgh, NY, ",Clinton,,N/A,Economic,77,7,7
