Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
Eastman Kodak (Company Office),2009-05-02,2009-02-09,2009-02-09,"343 State Street  Rochester, NY, 14650",Monroe,,N/A,Economic,325,73,73
Eastman Kodak Company - Canal Ponds,2009-05-30,2009-03-10,2009-03-10,"115 Canal Landing Blvd.  Rochester, NY, 14650",Monroe,,N/A,Economic,283,6,6
Eastman Kodak Company - Kodak Manitou,2009-11-24,2009-09-14,2009-09-14,"2600 Manitou Road  Rochester, NY, 14650",Monroe,,N/A,Economic,68,72,72
Eastman Kodak Company - Kodak Manitou,2009-06-13,2009-03-24,2009-03-24,"2600 Manitou Road  Rochester, NY, 14650",Monroe,,N/A,Economic,257,2,2
Eastman Kodak Company - Kodak Manitou,2009-05-02,2009-02-17,2009-02-17,"2600 Manitou Road  Rochester, NY, 14650",Monroe,,N/A,Economic,315,2,2
Eastman Kodak Company - Kodak Manitou,2009-04-05,2009-02-09,2009-02-09,"2600 Manitou Road  Rochester, NY, 14650",Monroe,,N/A,Economic,326,108,108
Eastman Kodak Company - Kodak Park,2009-05-02,2009-02-17,2009-02-17,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,316,17,17
Eastman Kodak Company - Kodak Park (Eastman Park),2009-12-24,2009-10-23,2009-10-23,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,45,3,3
Eastman Kodak Company - Kodak Park (Eastman Park),2009-11-24,2009-09-14,2009-09-14,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,69,8,8
Eastman Kodak Company - Kodak Park (Eastman Park),2009-10-29,2009-08-24,2009-08-24,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,85,8,8
Eastman Kodak Company - Kodak Park (Eastman Park),2009-10-19,2009-08-03,2009-08-03,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,102,1,1
Eastman Kodak Company - Kodak Park (Eastman Park),2009-08-25,2009-06-08,2009-06-08,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,145,1,1
Eastman Kodak Company - Kodak Park (Eastman Park),2009-07-01,2009-04-27,2009-04-27,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,215,7,7
Eastman Kodak Company - Kodak Park (Eastman Park),2009-06-25,2009-04-07,2009-04-07,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,228,21,21
Eastman Kodak Company - Kodak Park (Eastman Park),2009-06-20,2009-03-27,2009-03-27,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,251,3,3
Eastman Kodak Company - Kodak Park (Eastman Park),2009-05-30,2009-03-10,2009-03-10,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,284,14,14
Eastman Kodak Company - Kodak Park (Eastman Park),2009-05-23,2009-03-02,2009-03-02,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,296,31,31
Eastman Kodak Company - Kodak Research Labs,2010-02-10,2009-12-11,2009-12-11,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,15,5,5
Eastman Kodak Company - Kodak Research Labs,2010-01-19,2009-11-13,2009-11-13,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,33,1,1
Eastman Kodak Company - Kodak Research Labs,2009-12-24,2009-10-23,2009-10-23,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,46,1,1
Eastman Kodak Company - Kodak Research Labs,2009-11-24,2009-09-14,2009-09-14,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,70,1,1
Eastman Kodak Company - Kodak Research Labs,2009-11-16,2009-09-04,2009-09-04,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,75,54,54
Eastman Kodak Company - Kodak Research Labs,2009-08-25,2009-06-08,2009-06-08,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,146,10,10
Eastman Kodak Company - Kodak Research Labs,2009-06-25,2009-04-07,2009-04-07,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,229,1,1
Eastman Kodak Company - Kodak Research Labs,2009-06-20,2009-03-27,2009-03-27,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,252,9,9
Eastman Kodak Company - Kodak Research Labs,2009-06-13,2009-03-24,2009-03-24,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,258,49,49
Eastman Kodak Company - Kodak Research Labs,2009-06-04,2009-03-17,2009-03-17,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,270,8,8
Eastman Kodak Company - Kodak Research Labs,2009-05-30,2009-03-10,2009-03-10,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,285,18,18
Eastman Kodak Company - Kodak Research Labs,2009-05-23,2009-03-02,2009-03-02,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,297,3,3
Eastman Kodak Company - Kodak Research Labs,2009-04-01,2009-02-09,2009-02-09,"1999 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,327,21,21
Eastman Kodak Company - Rochester Tech Park,2009-05-02,2009-02-17,2009-02-17,"789 Elmgrove Road  Rochester, NY, 14650",Monroe,,N/A,Economic,317,1,1
Eastman Kodak Company - Rochester Tech Park,2009-04-05,2009-02-09,2009-02-09,"789 Elmgrove Road  Rochester, NY, 14650",Monroe,,N/A,Economic,328,2,2
Eastman Kodak Company (Company Office),2009-12-30,2009-11-13,2009-11-13,"343 State Street  Rochester, NY, 14650",Monroe,,N/A,Economic Petition,1,5,5
Eastman Kodak Company (Eastman Park),2010-03-13,2009-12-28,2009-12-28,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,2,15,15
Eastman Kodak Company (Eastman Park),2010-02-18,2009-12-15,2009-12-15,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,12,32,32
Eastman Kodak Company (Eastman Park),2010-02-10,2009-12-11,2009-12-11,"1669 Lake Avenue  Rochester, NY, 14650",Monroe,,N/A,Economic,16,32,32
Eastman Kodak Company Office,2009-05-23,2009-03-02,2009-03-02,"343 State Street  Rochester, NY, 14650",Monroe,,N/A,Economic,298,5,5
Eastwind Investment Company,2009-06-30,2009-07-03,2009-07-03,"444 Madison Avenue  New York, NY, 10022",New York,,N/A,Economic,127,56,56
Emerson Power Transmission,2009-12-04,2009-08-31,2009-08-31,"620 South Aurora Street  Ithaca, NY, 14850",Tompkins,,N/A,Economic,80,240,240
"Eppendorf, Inc.",,2009-10-09,2009-10-09,"One Cantiague Road  Westbury, NY, 11590",Nassau,,N/A,Relocation of Operations to Enfield CT,1,44,44
Expo Design Centers (The Home Depot),,2009-01-30,2009-01-30,"1 Garrett Place  Commack, NY, 11725",Suffolk,,N/A,Economic,339,91,91
Expo Design Centers (The Home Depot),,2009-01-30,2009-01-30,"8 Joyce Road  New Rochelle, NY, 10801",Westchester,,N/A,Economic,341,122,122
Expo Design Centers (The Home Depot),,2009-01-30,2009-01-30,"1250 Corporate Drive  Westbury, NY, 11590",Suffolk,,N/A,Economic,340,138,138
"F.S. Lopke Contracting, Inc.",2009-10-01,2009-07-06,2009-07-06,"3430 State Rte. 434  Apalachin, NY, 13732",Tioga,,N/A,Seasonal Employment,1,5,5
Falcon Chair and Table Inc.,,2009-02-09,2009-02-09,"South Work Street P.O. Box 73  Falconer, NY, 14733",Chautauqua,,N/A,Economic,323,60,60
"Family Support Systems Unlimited, Inc.",,2009-11-04,2009-11-04,"2530 Grand Concourse  Bronx, NY, 10458",Bronx,,N/A,Voluntary Surrender of contracts,1,92,92
"Fancher Chair Co., Inc.",,2009-02-09,2009-02-09,"121 South Work Street P.O. Box 8  Falconer, NY, 14733",Chautauqua,,N/A,Economic,324,53,53
Farmers Group Inc.,2010-01-15,2009-10-16,2009-10-16,"4700 Vestal Parkway East  Vestal, NY, 13850",Broome,,N/A,Economic,48,54,54
Farmers Group Inc. (Field Operation Branch),,2009-11-13,2009-11-13," 1 Park Place  Albany, NY, 12211",Albany,,N/A,Economic,31,41,41
Filene's Basement,,2009-05-20,2009-05-20,"4 Union Square South  New York, NY, 10003",New York,,N/A,Economic potential plant sale,2,131,131
Filene's Basement,,2009-05-20,2009-05-20,"187-04 Horace Harding  Flushing, NY, 11030",Queens,,N/A,Economic potential plant sale,5,60,60
Filene's Basement,,2009-05-20,2009-05-20,"620 Avenue of the Americas  New York, NY, 10011",New York,,N/A,Economic potential plant sale,3,61,61
Filene's Basement,,2009-05-20,2009-05-20,"1400 Northern Blvd  Manhasset, NY, 11030",Nassau,,N/A,Economic potential plant sale,1,62,62
Filene's Basement,,2009-05-20,2009-05-20,"2222 Broadway  New York, NY, 10024",New York,,N/A,Economic potential plant sale,4,94,94
Finlay Fine Jewelry Corporation,2009-05-26,2009-04-17,2009-04-17,"529 Fifth Avenue  New York, NY, 10017",New York,,N/A,Economic,221,,
Finlay Fine Jewelry Corporation,2009-05-26,2009-03-02,2009-03-02,"529 Fifth Avenue  New York, NY, 10017",New York,,N/A,Economic,299,143,143
First American Title Insurance Company of NY,2009-06-18,2009-03-19,2009-03-19,"16 West Main St  Rochester, NY, ",Monroe,,N/A,Economic,265,26,26
First Student,,2009-06-22,2009-06-22,"34 Arthur Avenue  Brookhaven, NY, 11719",Suffolk,,N/A,Loss of Contract,3,60,60
Fluor - The World Trade Center Trans Hub Proj,2009-09-25,2009-07-13,2009-07-13,"115 Broadway  New York, NY, 10006",New York,,N/A,Change of contract strategy,1,36,36
Fluor - The World Trade Center Trans Hub Proj,2009-05-29,2009-05-20,2009-05-20,"115 Broadway  New York, NY, 10006",New York,,N/A,Change of contract strategy,2,40,40
Foamex LP,,2009-03-27,2009-03-27,"274 Sandusky Road  Arcade, NY, 14009",Wyoming,,N/A,Economic,254,25,25
Ford Motor Company - Buffalo Stamping Plant,2009-06-26,2009-06-04,2009-06-04,"S-3663 Lakeshore Road  Buffalo, NY, 14219",Erie,,N/A,Economic,148,87,87
Ford Motor Company - Buffalo Stamping Plant,2009-06-01,2009-05-21,2009-05-21,"S-3663 Lakeshore Road  Buffalo, NY, 14219",Erie,,N/A,Economic,178,39,39
Ford Motor Company - Buffalo Stamping Plant,2009-03-23,2009-03-20,2009-03-20,"S-3663 Lakeshore Road  Buffalo, NY, 14219",Erie,,N/A,Economic,261,206,206
Ford Motor Company - Buffalo Stamping Plant,2009-03-09,2009-03-17,2009-03-17,"S-3663 Lakeshore Road  Buffalo, NY, 14219",Erie,,N/A,Economic,268,50,50
"Forest Laboratories, Inc.",2010-03-01,2009-12-01,2009-12-01,"500 Commack Road  Commack, NY, 11725",Suffolk,,N/A,Economic,24,84,84
"Fortunoff Holdings, LLC Corporate Headquarters",2009-02-13,2009-02-09,2009-02-09,"70 Charles Lindberg Blvd  Uniondale, NY, 11553",Suffolk,,N/A,Economic,330,378,378
"Fortunoff Holdings, LLC Retail Facility",2009-02-13,2009-02-10,2009-02-10,"1 Maple Avenue  White Plains, NY, 10605",Westchester,,N/A,Economic,322,181,181
"Fortunoff Holdings, LLC Retail Facility",2009-02-13,2009-02-10,2009-02-10,"3 West 57th Street  New York, NY, 10019",New York,,N/A,Economic,321,34,34
"Fortunoff Holdings, LLC Retail Facility",2009-02-13,2009-02-09,2009-02-09,"1300 Old Country Road  Westbury, NY, 11590",Suffolk,,N/A,Economic,331,360,360
"Fortunoff Holdings, LLC Warehouse Facility",2009-02-13,2009-02-09,2009-02-09,"750 Zeckendorf Blvd  Garden City, NY, 11530",Suffolk,,N/A,Economic,332,120,120
"FUJIFILM U.S.A., Inc.",,2009-04-01,2009-04-01,"One Power Way  Rensselaer, NY, 12144",Rensselaer,,N/A,Economic,236,193,193
"Gemini Manufacturing Corp., Jetline LLC",,2009-07-03,2009-07-03,"30 Warren Place  Mount Vernon, NY, 10550",Westchester,,N/A,Economic,129,81,81
"General Motors Corporation, Powertrain Division",,2009-01-30,2009-01-30,"56 Chevrolet Road  Massena, NY, 13662",St Lawrence,,N/A,Economic,338,100,100
"Goldman, Sachs & Co.",2009-06-02,2009-03-06,2009-03-06,"85 Broad Street  New York, NY, 10004",New York,,N/A,Economic,288,3,3
"Goldman, Sachs & Co.",2009-05-28,2009-02-27,2009-02-27,"85 Broad Street  New York, NY, 10004",New York,,N/A,Economic,305,161,161
Grace Manor Health Care Facility,,2009-03-13,2009-03-13,"10 Symphony Circle  Buffalo, NY, 14201",Erie,,N/A,Economic,273,233,233
Granite Broadcasting Corporation WTVH-TV,2009-05-31,2009-03-04,2009-03-04,"980 James Street  Syracuse, NY, 13203",Onondaga,,N/A,Economic,291,55,55
GRP Financial Services,,2009-10-02,2009-10-02,"445 Hamilton Avenue  White Plains, NY, 10601",Westchester,,N/A,Economic,57,53,53
Harland Clarke,2009-09-09,2009-06-09,2009-06-09,"124 Metropolitan Drive  Liverpool, NY, 13088",Onondaga,,N/A,Economic,144,100,100
"Harman Consumer Group, Inc.",2009-06-19,2009-03-19,2009-03-19,"250 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,266,41,41
"Harman Consumer Group, Inc.",2009-04-17,2009-03-04,2009-03-04,"250 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,289,27,27
"Harman Consumer Group, Inc.",2009-05-01,2009-02-17,2009-02-17,"250 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,318,7,7
"Harman Consumer Group, Inc.",2009-04-17,2009-01-22,2009-01-22,"250 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,351,8,8
Heidrick & Struggles Inc.,2009-07-05,2009-05-19,2009-05-19,"1114 Avenue of the Americas  New York, NY, 10036",New York,,N/A,Economic,182,19,19
Henkel Corporation,2009-09-29,2009-09-11,2009-09-11,"710 Ohio Street  Buffalo, NY, 14203",Erie,,N/A,Economic pending sale,1,16,16
Henkel Corporation,2009-09-29,2009-06-26,2009-06-26,"710 Ohio Street  Buffalo, NY, 14203",Erie,,N/A,Economic pending sale,2,20,20
HGA Quest,2009-10-30,2009-08-26,2009-08-26,"439 Oak Street  Garden City, NY, 11530",Nassau,,N/A,Loss of contract with Home Depot,1,3,3
HGA Quest,2009-09-16,2009-07-07,2009-07-07,"439 Oak Street  Garden City, NY, 11530",Nassau,,N/A,Loss of contract with Home Depot,2,127,127
"Hoffmaster Group, Inc.",2009-03-30,2009-03-24,2009-03-24,"537 Fitch Street  Oneida, NY, ",Madison,,N/A,Economic,255,70,70
Honeywell International/Scanning and Mobility,2009-03-02,2009-12-07,2009-12-07,"700 Visions Drive  Skaneateles Falls, NY, 13153",Onondaga,,N/A,Economic,18,,
Honeywell International/Scanning and Mobility,2009-12-01,2009-09-02,2009-09-02,"700 Visions Drive  Skaneateles Falls, NY, 13153",Onondaga,,N/A,Economic,79,,
Honeywell International/Scanning and Mobility,2009-11-18,2009-08-24,2009-08-24,"700 Visions Drive  Skaneateles Falls, NY, 13153",Onondaga,,N/A,Economic,86,,
Honeywell International/Scanning and Mobility,2009-09-15,2009-06-18,2009-06-18,"700 Visions Drive  Skaneateles Falls, NY, 13153",Onondaga,,N/A,Economic,139,,
Honeywell International/Scanning and Mobility,2009-08-25,2009-05-29,2009-05-29,"700 Visions Drive  Skaneateles Falls, NY, 13153",Onondaga,,N/A,Economic,154,,
Honeywell International/Scanning and Mobility,2009-08-10,2009-05-13,2009-05-13,"700 Visions Drive  Skaneateles Falls, NY, 13153",Onondaga,,N/A,Economic,188,,
Honeywell International/Scanning and Mobility,2009-07-06,2009-04-16,2009-04-16,"700 Visions Drive  Skaneateles Falls, NY, 13153",Onondaga,,N/A,Economic,222,37,37
HSBC-Payment Operations Unit,2009-11-18,2009-08-24,2009-08-24,"2 Hanson Place  Brooklyn, NY, 11217",Kings,,N/A,Economic,84,95,95
Husky Injection Molding,2009-05-28,2009-05-01,2009-05-01,"55 Amherst Villa Road  Buffalo, NY, 14225",Erie,,N/A,Economic Petition,13,32,32
IBM - Hudson Valley Research Park,2009-04-27,2009-01-28,2009-01-28,"2070 Route 52  Hopewell Junction, NY, 12533",Dutchess,,N/A,Economic,344,274,274
Ideal Mortgage Bankers d/b/a/ Lend America,,2009-12-07,2009-12-07,"520 Broadhollow Road  Melville, NY, 11747",Suffolk,,N/A,Withdrawn approval for HUD FHA approval,1,524,524
"Informed RX, Inc. (an SXC Company)",,2009-04-09,2009-04-09,"23 British American Blvd.  Latham, NY, 12110",Albany,,N/A,Economic acquisition by SXC Company,1,72,72
"InformedRx, Inc. (an SXC Company)",,2009-02-25,2009-02-25,"26 Harbor Park Drive  Port Washington, NY, ",Nassau,,N/A,Economic,307,31,31
Insight Health Corp. (Billing Office),,2009-03-03,2009-03-03,"8750 Transit Road, Suite 215  East Amherst, NY, 14051",Erie,,N/A,Economic outsourcing work to foreign country,1,56,56
International Business Machines Corporation (IBM),2009-08-31,2009-06-01,2009-06-01,"2070 Route 52  Hopewell Junction, NY, 12533",Dutchess,,N/A,Economic,152,1,1
International Business Machines Corporation (IBM),2009-07-29,2009-04-30,2009-04-30,"2070 Route 52  Hopewell Junction, NY, 12533",Dutchess,,N/A,Economic,207,11,11
International Business Machines Corporation (IBM),2009-06-24,2009-03-27,2009-03-27,"2070 Route 52  Hopewell Junction, NY, 12533",Dutchess,,N/A,Economic,249,54,54
ITW Spray Nine,2009-08-01,2009-04-21,2009-04-21,"251 N. Comrie Avenue  Johnstown, NY, 12095",Genesee,,N/A,Economic,218,32,32
"Jimmy'Z Surf Co., Inc. (Corporate Headquarters)",,2009-02-24,2009-02-24,"112 W. 34th Street  New York, NY, 10001",New York,,N/A,Economic,308,58,58
John Deere,,2009-12-22,2009-12-22,"6401 Deere Road  Syracuse, NY, 13206",Onondaga,,N/A,Economic,7,25,25
Kaplan Inc.,2009-08-03,2009-05-08,2009-05-08,"888 Seventh Avenue  New York, NY, 10106",New York,,N/A,Finance portion of NY facility relocating to GA,1,33,33
Kellwood Company,2009-06-01,2009-03-04,2009-03-04,"1407 Broadway 6th & 7th Floors  New York, NY, 10018",New York,,N/A,Economic,290,41,41
"King Kullen Grocery Co., Inc",,2009-05-04,2009-05-04,"778 Manor Road  Staten Island, NY, 10314",Richmond,,N/A,Economic,200,66,66
"King Kullen Grocery Co., Inc.",,2009-01-22,2009-01-22,"2660 Hyland Blvd  Staten Island, NY, 10306",Richmond,,N/A,Economic,353,118,118
Kmart Corporation Store #9597,2009-03-15,2009-01-12,2009-01-12,"329 Glenmont Road  Glenmont, NY, 12077",Albany,,N/A,Economic,391,90,90
KV Pharmaceutical Company/Ther-Rx Corporation,2009-03-06,2009-03-17,2009-03-17,"11 Dover Court  Wading River, NY, 11792",Suffolk,,N/A,Economic,272,10,10
KV Pharmaceutical Company/Ther-Rx Corporation,2009-03-06,2009-03-17,2009-03-17,"1117 Eastern Avenue  Ballston Lake, NY, 12019",Saratoga,,N/A,Economic,271,6,6
Little Falls Hospital - Skilled Nursing Unit,,2009-05-01,2009-05-01,"140 Burwell Street  Little Falls, NY, 13365",Herkimer,,N/A,Economic,202,50,50
Lockheed Martin,2009-10-12,2009-07-14,2009-07-14,"1380 Taylor Road  Owego, NY, 13827",Tioga,,N/A,Economic,118,25,25
Lockheed Martin,2009-10-12,2009-07-14,2009-07-14,"1801 State Route 17C  Owego, NY, 13827",Tioga,,N/A,Economic Petition,8,502,502
Lockheed Martin,2009-09-04,2009-06-11,2009-06-11,"1801 State Route 17C  Owego, NY, 13827",Tioga,,N/A,Economic,143,92,92
Lockheed Martin,2009-08-17,2009-05-19,2009-05-19,"1801 State Route 17C  Owego, NY, 13827",Tioga,,N/A,Economic,183,112,112
Lockheed Martin,2009-10-12,2009-07-14,2009-07-14,"2060 Main Street  Apalachin, NY, 13732",Tioga,,N/A,Economic,119,19,19
Lockheed Martin,2009-08-17,2009-05-19,2009-05-19,"2060 Main Street  Apalachin, NY, 13732",Tioga,,N/A,Economic,184,1,1
Lockheed Martin,2009-10-12,2009-07-14,2009-07-14,"Bldg 17, 10160 Perimeter Road  Endicott, NY, 13760",Broome,,N/A,Economic,115,5,5
Lockheed Martin,2009-08-17,2009-05-19,2009-05-19,"Bldg 17, 10160 Perimeter Road  Endicott, NY, 13760",Broome,,N/A,Economic,179,3,3
Lockheed Martin,2009-10-12,2009-07-14,2009-07-14,"Bldg 257-258, Oak Hill Avenue  & Clark St  Endicott, NY, 13760",Broome,,N/A,Economic,116,1,1
Lockheed Martin,2009-08-17,2009-05-19,2009-05-19,"Bldg 257-258, Oak Hill Avenue  & Clark St  Endicott, NY, 13760",Broome,,N/A,Economic,180,2,2
Lowe New York (Office Facility),2009-12-31,2009-11-06,2009-11-06,"250 Hudson Street  New York, NY, 10013",New York,,N/A,Business bought by Deutsch Inc,1,15,15
Macrovision Solutions Corporation,2009-07-31,2009-05-04,2009-05-04,"304 Hudson Street 8th Floor  New York, NY, 10013",New York,,N/A,Economic,199,66,66
Macy's Corporate Marketing Central Headquarters,2009-05-31,2009-03-03,2009-03-03,"11 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,294,70,70
Macy's East (Accts Payable Unit),2009-05-31,2009-03-03,2009-03-03,"422 Fulton Street  Brooklyn, NY, 11201",Kings,,N/A,Economic,292,33,33
Macy's East (Central Headquarters),2009-09-30,2009-06-30,2009-06-30,"151 W. 34th Street  New York, NY, 10001",New York,,N/A,Economic,133,2,2
Macy's East (Central Headquarters),2009-07-31,2009-05-01,2009-05-01,"151 W. 34th Street  New York, NY, 10001",New York,,N/A,Economic,205,11,11
Macy's East (Central Headquarters),2009-06-26,2009-03-31,2009-03-31,"151 W. 34th Street  New York, NY, 10001",New York,,N/A,Economic,240,4,4
Macy's East (Central Headquarters),2009-05-31,2009-03-03,2009-03-03,"151 W. 34th Street  New York, NY, 10001",New York,,N/A,Economic,295,450,450
Macy's Home Store,2009-10-30,2009-08-03,2009-08-03,"1120 6th Avenue  New York, NY, 10036",New York,,N/A,Economic,103,3,3
Macy's Home Store,2009-09-30,2009-06-29,2009-06-29,"1120 6th Avenue  New York, NY, 10036",New York,,N/A,Economic,134,1,1
Macy's Home Store,2009-05-31,2009-03-02,2009-03-02,"1120 6th Avenue  New York, NY, 10036",New York,,N/A,Economic,300,284,284
Macy's Merchandising Group,2009-08-28,2009-05-26,2009-05-26,"11 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,158,10,10
Macy's Merchandising Group,2009-07-31,2009-04-28,2009-04-28,"11 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,212,8,8
Macy's Merchandising Group,2009-06-26,2009-03-31,2009-03-31,"11 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,241,3,3
Macy's Merchandising Group (Cosmetic Operating Unit),2009-05-31,2009-03-02,2009-03-02,"11 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,301,170,170
"Magazine Distributors, Inc.",2009-05-01,2009-01-28,2009-01-28,"120 Adams Blvd  East Farmingdale, NY, 11735",Suffolk,,N/A,Automation,1,32,32
Malibu-Kahlua International,,2009-04-07,2009-04-07,"777 Westchester Avenue  White Plains, NY, 10601",Westchester,,N/A,Economic Petition 71716,1,50,50
Mannix Exterior Wall Systems Inc.,2009-08-10,2009-05-18,2009-05-18,"345 Crooked Hill Road  Brentwood, NY, 11717",Suffolk,,N/A,Economic,186,121,121
"Martin Greenfield Clothiers, Ltd.",2009-08-10,2009-05-08,2009-05-08,"239 Varet Street  Brooklyn, NY, 11206",Kings,,N/A,Economic,195,66,66
Matrx (Midmark Corporation),2009-08-28,2009-05-18,2009-05-18,"145 Mid County Drive  Orchard Park, NY, 14127",Erie,,N/A,Consolidation,1,87,87
Matthews International Corp.,2009-10-30,2009-07-14,2009-07-14,"25 Chestnut Street  Seneca Falls, NY, 13148",Seneca,,N/A,Economic,117,33,33
"Maurice Villency, Inc.",,2009-03-31,2009-03-31,"200 East 57th Street  New York, NY, 10022",New York,,N/A,Economic,242,36,36
"Maurice Villency, Inc.",,2009-03-31,2009-03-31,"200 Robbins Lane  Jericho, NY, 11753",Nassau,,N/A,Economic,239,51,51
McQuade Children's Services (Group Home),,2009-12-14,2009-12-14,"1 Angola Road  Cornwall, NY, ",Orange,,N/A,Removed as an approved provider by NYS DOE,1,11,11
McQuade Children's Services (Group Home),,2009-12-14,2009-12-14,"4 Maple Court  Washingtonville, NY, 10992",Orange,,N/A,Removed as an approved provider by NYS DOE,2,9,9
McQuade Children's Services (Group Home),,2009-12-14,2009-12-14,"87 Little Britain Road  Newburgh, NY, 12550",Orange,,N/A,Removed as an approved provider by NYS DOE,3,26,26
"McQuade Children's Services (School, Res Cntr, Com based Service cntr)",,2009-12-14,2009-12-14,"623 Blooming Grove Turnpike  New Windsor, NY, 12553",Orange,,N/A,Removed as an approved provider by NYS DOE,4,114,114
"MedUS Services, LLC (Subsidiary of HealthNow New York Inc.)",2009-05-01,2009-03-17,2009-03-17,"1701 North Street  Endicott, NY, 13760",Broome,,N/A,Restructuring modernization of medicare,1,125,125
Microsoft Corporation,2009-08-03,2009-05-05,2009-05-05,"627 Broadway, 7th Floor  New York, NY, 10012",New York,,N/A,Economic,198,26,26
Milford Plaza,2009-12-12,2009-09-14,2009-09-14,"700 8th Avenue  New York, NY, 10036",New York,,N/A,Hotel Renovation,1,354,354
"MilMar Food Group, LLC",,2009-03-30,2009-03-30,"One 6 1/2 Station Road  Goshen, NY, 10924",Orange,,N/A,Economic,247,177,177
"Morgan & Finnegan, LLP",2009-01-26,2009-01-28,2009-01-28,"3 World Financial Center  New York, NY, 10281",New York,,N/A,Economic,345,133,133
Morgan Stanley (Various NYC sites),2009-02-01,2009-04-01,2009-04-01,"750 Seventh Avenue 30th Floor  New York, NY, 10019",New York,,N/A,Economic,235,369,369
MT Transportation Logistics Service (Bethpage Operation),2009-03-15,2009-02-13,2009-02-13,"288 Grumman Avenue  Bethpage, NY, 11714",Suffolk,,N/A,Possible Termination of contract with Peoplease,1,228,228
"MTA New York City Transit (TA) (and subsidiary, the Manhattan & Bronx Surface Transit Operating Authority)",2009-06-26,2009-05-01,2009-05-01,"2 Broadway  New York, NY, 10004",New York,,N/A,Economic,206,"1,194","1,194"
"Music Sales Corporation, G. Schimer, Inc. Distribution Center",,2009-06-01,2009-06-01,"445 Bellvale Road  Chester, NY, 10918",Orange,,N/A,Economic,153,35,35
MWV MeadWestvaco Corporation (Promotional Products Group),,2009-04-06,2009-04-06,"101 O'Neil Road  Sidney, NY, 13838",Delaware,,N/A,Economic,230,106,106
National Envelope Corporation,2009-08-16,2009-05-18,2009-05-18,"29-10 Hunterspoint Avenue  Long Island City, NY, 11101",Queens,,N/A,Economic Petition,11,230,230
National Envelope Corporation,,2009-07-27,2009-07-27,"160 Elmview Avenue  Hamburg, NY, 14075",Erie,,N/A,Economic,106,83,83
"NBC UNIVERSAL (NBC Studios, Inc.)",,2009-01-22,2009-01-22,"30 Rockefeller Plaza  New York, NY, 10112",New York,,N/A,Closing Late Night with Conan O Brien,1,60,60
New York Board of Fire Underwriters,2009-10-16,2009-07-17,2009-07-17,"40 Fulton Street  New York, NY, 10038",New York,,N/A,Economic,111,49,49
New York Board of Fire Underwriters,2009-10-16,2009-07-17,2009-07-17,"202 Arterial Road, Suite 202  Syracuse, NY, 13206",Onondaga,,N/A,Economic,112,,
