Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
St Francis Hospital and Health Centers - Delafield,2014-03-20,2013-12-26,2013-12-26,"122 Delafield Street  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,4,37,37
St Francis Hospital and Health Centers - Family Partnership Center,2014-03-20,2013-12-26,2013-12-26,"29 North Hamilton Street  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,5,14,14
St Francis Hospital and Health Centers - Glenham Professional Plaza Lab,2014-03-20,2013-12-26,2013-12-26,"560 Route 52,  Suite 105  Beacon, NY, 12508",Dutchess,,N/A,Economic,6,3,3
St Francis Hospital and Health Centers - Home Care Services,2014-03-20,2013-12-26,2013-12-26,"Kandr Building, IBM Road  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,7,212,212
St Francis Hospital and Health Centers - Hyde Park Preschool,2014-03-20,2013-12-26,2013-12-26,"592 Albany Post Road  Hyde Park, NY, 12538",Dutchess,,N/A,Economic,8,18,18
St Francis Hospital and Health Centers -  Martha Lawrence Preschool,2014-03-20,2013-12-26,2013-12-26,"23 Spackenkill Road  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,9,75,75
St Francis Hospital and Health Centers - Medical Arts Pavilion,2014-03-20,2013-12-26,2013-12-26,"19 Baker Avenue  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,10,41,41
St Francis Hospital and Health Centers - Medical Office Building,2014-03-20,2013-12-26,2013-12-26,"243 North Road  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,11,47,47
St Francis Hospital and Health Centers - Mid Hudson Medical Center,2014-03-20,2013-12-26,2013-12-26,"1687  Route 9W, Milton  Pleasant Valley, NY, 12547",Ulster,,N/A,Economic,16,4,4
St Francis Hospital and Health Centers - Millbrook Training Center,2014-03-20,2013-12-26,2013-12-26,"Route 44  Millbrook, NY, 12545",Dutchess,,N/A,Economic,12,2,2
St Francis Hospital and Health Centers - Pleasant Valley,2014-03-20,2013-12-26,2013-12-26,"3 Charles Street, Suite 1  Pleasant Valley, NY, 12569",Dutchess,,N/A,Economic,13,7,7
St Francis Hospital and Health Centers - Pleasant Valley Medical Arts Bldg,2014-03-20,2013-12-26,2013-12-26,"1335 Route 44  Pleasant Valley, NY, 12569",Dutchess,,N/A,Economic,14,7,7
St Francis Hospital and Health Centers - Supply Processing & Distribution,2014-03-20,2013-12-26,2013-12-26,"Rt 9G, 366 Violet Avenue  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,15,15,15
St. James Mercy Hospital/Adolescent and Adult Psychiatric Units,,2013-09-24,2013-09-24,"411 Canisteo Street  Hornell, NY, 14843",Steuben,,N/A,Economic,67,43,43
St. Vincent's Services - Close to Home Program,,2013-09-13,2013-09-13,"66 Boerum Place  Brooklyn, NY, 11201",Kings,,N/A,Economic,70,,
St. Vincent's Services-Close to Home Program,,2013-07-26,2013-07-26,"12 Steuben Place  Staten Island, NY, 10304",Richmond,,N/A,Economic,89,37,37
St. Vincent's Services-Close to Home Program,,2013-07-26,2013-07-26,"34-30 214th Place  Bayside, NY, 11361",Richmond,,N/A,Economic,90,,
Sterling National Bank,2014-02-10,2013-12-09,2013-12-09,"42 Broadway  New York, NY, 10014",New York,,N/A,Economic ,1,4,4
Sterling National Bank,2014-04-08,2013-12-09,2013-12-09,"42 Broadway  New York, NY, 10014",New York,,N/A,Economic,23,4,4
Sterling National Bank,2014-02-02,2013-11-08,2013-11-08,"42 Broadway  New York, NY, 10014",New York,,N/A,Economic ,5,37,37
Sterling National Bank,2014-02-10,2013-12-09,2013-12-09,"145 East 40th Street  New York, NY, 10017",New York,,N/A,Economic ,2,2,2
Sterling National Bank,2014-02-02,2013-11-08,2013-11-08,"145 East 40th Street  New York, NY, 10017",New York,,N/A,Economic ,6,6,6
Sterling National Bank,2014-02-02,2013-11-08,2013-11-08,"310 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic ,4,2,2
Sterling National Bank,2014-02-02,2013-11-08,2013-11-08,"400 Rella Blvd  Montebello, NY, 10901",Rockland,,N/A,Economic ,9,14,14
Sterling National Bank,2014-02-02,2013-11-08,2013-11-08,"425 Park Avenue  New York, NY, 10022",New York,,N/A,Economic ,7,3,3
Sterling National Bank,2014-02-02,2013-11-08,2013-11-08,"500 7th Avenue  New York, NY, 10018",New York,,N/A,Economic,31,16,16
Sterling National Bank,2014-02-02,2013-11-08,2013-11-08,"650 Fifth Avenue  New York, NY, 10019",New York,,N/A,Economic ,8,2,2
Sterling National Bank,2014-02-10,2013-12-09,2013-12-09,"1412 Broadway  New York, NY, 10018",New York,,N/A,Economic ,3,1,1
"Studio Imprint, Inc.",,2013-06-03,2013-06-03,"123 William  Street, Suite 1700  New York, NY, 10038",New York,,N/A,Contract Loss,5,3,3
SUNY Downstate Medical Center at LICH - StaffCo of Brooklyn LLC,2014-09-05,2013-03-25,2013-03-25,"339 Hicks Street  Brooklyn, NY, 11201",Kings,,N/A,Economic,161,"1,714","1,714"
SuperMedia LLC,,2013-04-02,2013-04-02,"16 Corporate Woods Blvd  Albany, NY, 12211",Albany,,N/A,Economic,144,37,37
"SuperMedia LLC, a Dex Media, Inc.",2013-10-01,2013-06-28,2013-06-28,"16 Corporate Woods Blvd  Albany, NY, 12211",Albany,,N/A,Economic Petition,2,2,2
"Sykes Enterprises, Incorporated (Amherst Call Center)",2013-09-25,2013-06-25,2013-06-25,"251 John James Audubon Parkway  Amherst, NY, 14228",Erie,,N/A,Discontinuance of client account operations,1,65,65
Sylvania Lighting Services Corp,2014-02-01,2013-11-01,2013-11-01,"73-06 88h Street  Glendale, NY, ",Queens,,N/A,Economic,33,47,47
"Teva Pharmaceuticals USA, Inc. (aka Bar Laboratories)",2013-04-26,2013-05-02,2013-05-02,"223 Quaker Road  Pomona, NY, 10970",Rockland,,N/A,Transfer Manufacturing operations to another site,1,2,2
"Teva Pharmaceuticals USA, Inc. (aka Bar Laboratories)",2013-02-08,2013-01-07,2013-01-07,"223 Quaker Road  Pomona, NY, 10970",Rockland,,N/A,Transfer Manufacturing operations to another site,2,11,11
TGI Friday's (484 8th Operating Inc),2014-10-19,2013-10-17,2013-10-17,"484 8th Avenue  New York, NY, 10001",New York,,N/A,Economic,52,79,79
The Bon Ton Stores Inc.,2014-02-07,2013-11-05,2013-11-05,"15 Miracle Mile Drive  Rochester, NY, 14623",Monroe,,N/A,Economic,32,73,73
"The Carriage House Companies, Inc.",,2013-01-03,2013-01-03,"26 East Talcott Street  Dunkirk, NY, 14048",Chautauqua,,N/A,Economic,230,133,133
The Children's Aid Society @ Academy for Scholarship and Entrepreneurship,2013-06-30,2013-04-09,2013-04-09,"921 East 228 St  New York, NY, 10466",New York,,N/A,Funding and Budget Cuts,1,1,1
The Children's Aid Society @ Carmel Hill Apartment Building,2013-06-30,2013-04-09,2013-04-09,"69 West 118th Street  New York, NY, 10026",New York,,N/A,Funding and Budget Cuts,2,2,2
The Children's Aid Society @ Dunleavey Milbank,2013-06-30,2013-04-09,2013-04-09,"32 West 118th Street  New York, NY, 10026",New York,,N/A,Funding and Budget Cuts,3,1,1
The Children's Aid Society @ Frederick Douglas Center,2013-06-30,2013-04-09,2013-04-09,"885 Columbus Avenue  New York, NY, 10025",New York,,N/A,Funding and Budget Cuts,4,1,1
The Children's Aid Society @ Lord Memorial Building,,2013-04-09,2013-04-09,"150 E. 45th Street  New York, NY, ",New York,,N/A,Funding and Budget Cuts,5,102,102
The Children's Aid Society @ Mirabel Sisters Campus,2013-06-30,2013-04-09,2013-04-09,"21 Jumel Place  New York, NY, 10032",New York,,N/A,Funding and Budget Cuts,6,1,1
The Children's Aid Society @ Pelham Fritz Apartments,,2013-04-09,2013-04-09,"17-21 West 118th Street  New York, NY, 10026",New York,,N/A,Funding and Budget Cuts,7,19,19
The Children's Aid Society @ Rhinelander,2013-06-30,2013-04-09,2013-04-09,"350 E. 88th Street  New York, NY, 10128",New York,,N/A,Funding and Budget Cuts,8,1,1
The Children's Aid Society @ United Charities Building,2013-06-30,2013-04-09,2013-04-09,"105 E. 22nd Street  New York, NY, 10010",New York,,N/A,Funding and Budget Cuts,9,6,6
The Food Emporium (Store #717),,2013-03-12,2013-03-12,"2008 Broadway  New York, NY, 10019",New York,,N/A,Economic,187,136,136
The Food Emporium (Store #720),,2013-03-12,2013-03-12,"475 6th Avenue  New York, NY, 10011",New York,,N/A,Economic,188,42,42
The Food Emporium (Store #729),,2013-04-16,2013-04-16,"1660 Second Avenue  New York, NY, 10021",New York,,N/A,Economic,136,67,67
The New York Foundling/ Non-Secure Placement Program,,2013-07-08,2013-07-08,"119 Tompkins Avenue  Staten Island, NY, 10301",Richmond,,N/A,Economic,104,34,34
"The River Club of New York, Inc.",,2013-10-09,2013-10-09,"477 East 52nd Street  New York, NY, 10022",New York,,N/A,Possible Loss of Lease,1,0,0
"The Scotsman Press, Inc.",,2013-03-11,2013-03-11,"1 North Main Street, Suite 307  Cortland, NY, 13045",Cortland,,N/A,Economic,191,5,5
"The Scotsman Press, Inc.",2013-03-11,2013-03-11,2013-03-11,"41 Kattelville Road  Chenango Bridge, NY, 13745",Broome,,N/A,Economic,189,1,1
"The Scotsman Press, Inc.",2013-03-11,2013-03-11,2013-03-11,"67 South 2nd Street  Fulton, NY, 13069",Oswego,,N/A,Economic,193,3,3
"The Scotsman Press, Inc.",2013-03-11,2013-03-11,2013-03-11,"750 West Genesee Street  Syracuse, NY, 13204",Onondaga,,N/A,Economic,192,44,44
"The Scotsman Press, Inc.",,2013-03-11,2013-03-11,"1658 Clark Street Road  Auburn, NY, 13021",Cayuga,,N/A,Economic,190,6,6
"The Vestal Group, Inc.",,2013-06-03,2013-06-03,"123 William  Street, Suite 1700  New York, NY, 10038",New York,,N/A,Contract Loss,6,4,4
Time Warner Cable,2013-07-11,2013-04-10,2013-04-10,"109-15 14th Avenue  College Point, NY, ",Queens,,N/A,Economic,142,120,120
Time Warner Cable,2013-08-19,2013-05-21,2013-05-21,"109-15 14th Avenue  College Point, NY, 11356",Queens,,N/A,Economic,125,75,75
TLC Health Network/Conewango Valley Medical Clinic,2014-01-20,2013-10-17,2013-10-17,"5719 Route 62  Conewango, NY, 14726",Cattaraugus,,N/A,Economic,51,3,3
TLC Health Network/Lake Shore Health Care Center,2014-01-20,2013-10-17,2013-10-17,"845 Routes 5 & 20  Irving, NY, 14081",Chautauqua,,N/A,Possible Sale of the Facility,1,0,0
"Totsy, Inc.",2013-05-15,2013-05-16,2013-05-16,"75 Broad Street, 15th Floor  New York, NY, 10004",New York,,N/A,Economic,127,83,83
Travelers Indemnity Company-Personal Insurance Business Center,2014-01-15,2013-10-21,2013-10-21,"440 South Warren Street  Syracuse, NY, 13202",Onondaga,,N/A,Transferring operations from Syracuse,1,159,159
Tyco Integrated Security-Rochester National Dispatch Center,2013-08-01,2013-05-02,2013-05-02,"265 Thruway Park Drive  W. Henrietta, NY, 14586",Monroe,,N/A,Economic,132,132,132
Uihlein Living Center,2013-06-03,2013-03-01,2013-03-01,"185 Old Military Road  Lake Placid, NY, 12946",Franklin,,N/A,Economic,198,9,9
"United Envelope, LLC",,2013-02-13,2013-02-13,"45-11 33rd  Street  Long Island City, NY, 11101",Queens,,N/A,Economic,207,58,58
Villager Construction Inc.,2013-09-17,2013-10-25,2013-10-25,"425 Old Macedon Center Rd.  Fairport, NY, 14450",Monroe,,N/A,Seasonal Layoffs,1,100,100
Visiting Nurse Service of New York Home Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"5 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,44,5,5
Visiting Nurse Service of New York Home Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"75-20 Astoria Boulevard  Jackson Heights, NY, 11370",Queens,,N/A,Economic,46,126,126
Visiting Nurse Service of New York Home Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"375 North Broadway  Jericho, NY, 11763",Nassau,,N/A,Economic,40,8,8
Visiting Nurse Service of New York Home Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"657  Central Avenue, Suite 205  Cedarhurst, NY, 11516",Nassau,,N/A,Economic,41,4,4
Visiting Nurse Service of New York Home Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,35,30,30
Visiting Nurse Service of New York Home Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,38,64,64
VNS CHOICE (VNSNY),2014-01-24,2013-10-28,2013-10-28,"1250 Broadway  Bronx, NY, 10001",Bronx,,N/A,Economic,36,10,10
VNS CHOICE Community Care  (VNSNY),2014-01-24,2013-10-28,2013-10-28,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,45,57,57
VNS CHOICE Community Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"75-20 Astoria Boulevard  Jackson Heights, NY, 11370",Queens,,N/A,Economic,47,27,27
VNS CHOICE Community Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"375 North Broadway  Jericho, NY, 11763",Nassau,,N/A,Economic,42,1,1
VNS CHOICE Community Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"1150  South Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,48,17,17
VNS CHOICE Community Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,37,37,37
VNS CHOICE Community Care (VNSNY),2014-01-24,2013-10-28,2013-10-28,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,39,93,93
Wenger NA,,2013-09-17,2013-09-17,"15 Corporate Drive  Orangeburg, NY, 10962",Rockland,,N/A,Merger,2,48,48
WHM LLC (LaGuardia Airport Hotel),,2013-03-29,2013-03-29,"100-15 Ditmars Boulevard  East Elmhurst, NY, 11369",Queens,,N/A,Sale of hotel,1,57,57
Will Poultry,,2013-09-30,2013-09-30,"1075 William Street  Buffalo, NY, 14206",Erie,,N/A,Sale of Business,2,113,113
Worthington Cylinders (formerly BernzOmatic),2014-03-01,2013-12-12,2013-12-12,"One BernzOmatic Drive  Medina, NY, 14103",Orleans,,N/A,Relocating it s operation to Wisconsin plant,1,155,155
Xerox Business Services @ Xerox Federal Government Solutions,2013-08-30,2013-05-17,2013-05-17,"501 Bleeker Street  Utica, NY, ",Oneida,,N/A,Loss of Service Contract,5,55,55
Xerox Business Services @ Xerox Federal Government Solutions,2013-07-19,2013-04-06,2013-04-06,"501 Bleeker Street  Utica, NY, ",Oneida,,N/A,Loss of Service Contract,6,149,149
Xerox Business Services @ Xerox Federal Government Solutions,,2013-09-26,2013-09-26,"501 Bleeker Street  Utica, NY, 13501",Oneida,,N/A,Loss of Service Contract,1,31,31
Xerox Business Services @ Xerox Federal Government Solutions,2013-11-22,2013-08-19,2013-08-19,"501 Bleeker Street  Utica, NY, 13501",Oneida,,N/A,Loss of Service Contract,2,13,13
Xerox Business Services @ Xerox Federal Government Solutions,2013-10-25,2013-07-22,2013-07-22,"501 Bleeker Street  Utica, NY, 13501",Oneida,,N/A,Loss of Service Contract,3,42,42
Xerox Business Services @ Xerox Federal Government Solutions,2013-09-27,2013-06-21,2013-06-21,"501 Bleeker Street  Utica, NY, 13501",Oneida,,N/A,Loss of Service Contract,4,12,12
"Y Four By RSR LLC (DBA Four at YOTEL New York) (FOUR, DohYo and Terrace restaurants)",2013-03-18,2013-03-18,2013-03-18,"570 Tenth Avenue  New York, NY, 10036",New York,,N/A,Termination of restaurant agreement with,1,102,102
Zip-Pak,2013-12-06,2013-08-28,2013-08-28,"171 Route 303  Orangeburg, NY, 10962",Rockland,,N/A,Corporate reorganization,1,41,41
Zynga Inc.,2013-06-03,2013-06-07,2013-06-07,"119 W. 23rd Street, Suite 1005  New York, NY, 10010",New York,,N/A,Economic,115,1,1
Zynga Inc. (Zynga Mobile),2013-06-03,2013-06-07,2013-06-07,"632 Broadway, 11th Floor  New York, NY, 10012",New York,,N/A,Economic,116,56,56
