Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"Grubb & Ellis Management Services, Inc.",2012-04-11,2012-03-19,2012-03-19,"25 West 18th Street  New York, NY, 10011",New York,,N/A,Sale in bankruptcy of Grubb Ellis assets,3,38,38
"Grubb & Ellis Management Services, Inc. (National Client Service Center)",2012-04-09,2012-03-19,2012-03-19,"155 Myers Corners Road, Suite 201  Wappingers Falls, NY, 12590",Dutchess,,N/A,Sale in bankruptcy of Grubb Ellis assets,1,33,33
"Grubb & Ellis Management Services, Inc. (Praxair)",2012-04-11,2012-03-19,2012-03-19,"175 E. Park Drive, Building 70D  Tonawanda, NY, 14150",Erie,,N/A,Sale in bankruptcy of Grubb Ellis assets,2,39,39
"Grubb & Ellis Management Services, Inc. (Praxair)",2012-04-09,2012-03-19,2012-03-19,"1301 Avenue of the Americas, 42nd Floor  New York, NY, 10019",New York,,N/A,Sale in bankruptcy of Grubb Ellis assets,4,68,68
Haru Park Avenue,,2012-05-29,2012-05-29,"280 Park Avenue  New York, NY, 10017",New York,,N/A,Loss of Lease,1,77,77
"HMS Business Services, Inc. wholly owned subsidiary of HMS Holdings Corp.",2012-09-01,2012-06-04,2012-06-04,"401 Park Avenue South  New York, NY, 10016",New York,,N/A,Relocation to Irving Texas,1,86,86
HMX Group,,2012-10-18,2012-10-18,"1155 North Clinton Avenue  Rochester, NY, 14621",Monroe,,N/A,Economic,27,431,431
HMX Group (Corporate Office)110 New Moriches Rd.,,2012-10-18,2012-10-18,"125 Park Avenue, 7th Floor  New York, NY, 10017",New York,,N/A,Economic,28,71,71
Honeywell Technology Solutions Inc.-Integrated Logistics Support Services (ILSS-2) Program,,2012-10-16,2012-10-16,"6020 Guard Rd  Fort Drum, NY, 13602",Jefferson,,N/A,Possible Contract Loss,1,77,77
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"35-05 Connor Street  Bronx, NY, 10475",Bronx,,N/A,Possible Sale,2,53,53
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"60-06 37th Avenue  Woodside, NY, 11377",Queens,,N/A,Possible Sale,13,33,33
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"89-18 Atlantic Avenue  Ozone Park, NY, 11416",Queens,,N/A,Possible Sale,14,43,43
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"125 South Central Avenue  Elmsford, NY, 10523",Westchester,,N/A,Possible Sale,19,49,49
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"131 Oriskany Blvd  Whitesboro, NY, 13492",Oneida,,N/A,Possible Sale,9,3,3
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"157 Bracken Road  Montgomery, NY, 12549",Orange,,N/A,Possible Sale,12,36,36
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"161 Troy  Schenectady Road  Watervliet, NY, 12189",Albany,,N/A,Possible Sale,1,26,26
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"168-23  Douglas Avenue  Jamaica, NY, 11433",Queens,,N/A,Possible Sale,15,33,33
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"168-46  Douglas Avenue  Jamaica, NY, 11433",Queens,,N/A,Possible Sale,16,44,44
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"310 Creekside Drive  Buffalo, NY, 14227",Erie,,N/A,Possible Sale,3,38,38
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"569 Broadhollow Road  Melville, NY, 11747",Suffolk,,N/A,Possible Sale,17,53,53
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"890 South Oyster Bay Road  Hicksville, NY, 11801",Nassau,,N/A,Possible Sale,8,57,57
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"1054 Harlem Road  Cheektowaga, NY, 14227",Erie,,N/A,Possible Sale,4,3,3
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"2377 Harlem Road  Cheektowaga, NY, 14225",Erie,,N/A,Possible Sale,5,1,1
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"3030 Veterans Memorial Highway  Bohemia, NY, 11716",Suffolk,,N/A,Possible Sale,18,39,39
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"3234 Transit Road  West Seneca, NY, 14224",Erie,,N/A,Possible Sale,6,3,3
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"3645 West Henrietta  Rochester, NY, 14623",Monroe,,N/A,Possible Sale,7,26,26
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"5820 E Malloy Road  Syracuse, NY, 13211",Onondaga,,N/A,Possible Sale,11,23,23
Hostess Brands Inc. (aka Interstate Brands),,2012-05-07,2012-05-07,"9559  River Road  Marcy, NY, 13403",Oneida,,N/A,Possible Sale,10,10,10
HSBC,2012-06-29,2012-04-02,2012-04-02,"330 Madison Avenue  New York, NY, 10018",New York,,N/A,Economic,142,42,42
HSBC (AML Compliance Unit),2012-09-18,2012-05-23,2012-05-23,"One HSBC Center  Buffalo, NY, 14203",Erie,,N/A,Economic,103,77,77
HSBC Bank,2012-09-29,2012-07-24,2012-07-24,"330 Madison Avenue  New York, NY, 10018",New York,,N/A,Economic,57,98,98
ICD - International Center for the Disabled,2012-12-31,2012-10-02,2012-10-02,"340 East 24th Street  New York, NY, 10010",New York,,N/A,Economic,35,85,85
ICF Macro/ICF International,,2012-10-25,2012-10-25,"130 Arizona Avenue  Plattsburgh, NY, 12903",Clinton,,N/A,Economic,24,65,65
Innovative Global Brands,2012-04-20,2012-01-26,2012-01-26,"130 Motor Parkway  Hauppauge, NY, 11788",Suffolk,,N/A,Economic,188,47,47
Interface Sealing Solutions,,2012-09-26,2012-09-26,"9794 Bridge Street  Croghan, NY, 13327",Lewis,,N/A,Economic,39,31,31
"Key Punch Computer Temporaries, Inc. d/b/a Key Systems",2012-07-31,2012-05-15,2012-05-15,"936 Broadway  New York, NY, 10010",New York,,N/A,Economic,108,17,17
Kraft Foods Group Inc.-Kraft Beverages Business Unit,2012-06-29,2012-04-02,2012-04-02,"555 South Broadway - Bldgs A & B  Tarrytown, NY, 10591",Westchester,,N/A,Relocation of business to Illinois facility,1,235,235
L & M Bus Corp.,,2012-05-15,2012-05-15,"400-440 Stanley Avenue  Brooklyn, NY, 11207",Kings,,N/A,Economic,107,310,310
"L & M Optical Disc, LLC",,2012-01-06,2012-01-06,"303 Louisiana Avenue  Brooklyn, NY, 11207",Kings,,N/A,Economic,207,83,83
LaGuardia Plaza Hotel,,2012-01-10,2012-01-10,"104-04 Ditmars Boulevard  East Elmhurst, NY, 11369",Queens,,N/A,Economic,202,121,121
Loews Regency Hotel,2012-12-14,2012-09-13,2012-09-13,"540 Park Avenue at 61st Street  New York, NY, 10065",New York,,N/A,Renovation Project,2,350,350
Management & Training Corporation @ Delaware Valley Job Corps,,2012-04-12,2012-04-12,"9368 State Route 97, PO Box 846  Callicoon, NY, 12723",Sullivan,,N/A,Contract loss,1,157,157
Marathon Bank of New York/Investors Bank,,2012-11-05,2012-11-05,"31-33 31st Street  Astoria, NY, 11106",Queens,,N/A,Economic,23,31,31
Masonite Corporation,2013-02-05,2012-12-06,2012-12-06,"970 Kirkwood Avenue  Kirkwood, NY, ",Broome,,N/A,Economic,7,64,64
"Matrix Medical Network (Community Care Health Network, Inc.)",2012-11-02,2012-08-03,2012-08-03,"50 Charles Lindberg Blvd   Uniondale, NY, 11553",Suffolk,,N/A,Economic,49,48,48
"Matrix Medical Network (Votiva Health, LLC)",2012-11-02,2012-08-03,2012-08-03,"50 Charles Lindberg Blvd   Uniondale, NY, 11553",Suffolk,,N/A,Economic,50,19,19
Mercy of Northern New York,2013-03-01,2012-11-06,2012-11-06,"218 Stone Street  Watertown, NY, 13601",Jefferson,,N/A,Economic,20,240,240
MetLife,2012-04-30,2012-02-02,2012-02-02,"2929 Express Drive North  Hauppauge, NY, 11749",Suffolk,,N/A,Economic,180,55,55
MetLife - Home Mortgage Operation,,2012-05-07,2012-05-07,"700 Corporate Boulevard  Newburgh, NY, 12550",Orange,,N/A,Economic,114,134,134
MetLife - Reverse Mortgage Operations,,2012-05-07,2012-05-07,"2929 Express Drive North  Hauppauge, NY, 11749",Suffolk,,N/A,Economic,115,25,25
Microsoft Corporation,2013-03-08,2012-12-06,2012-12-06,"2929 Express Drive North, Suite 300  Islandia, NY, 11749",Suffolk,,N/A,Relocation to Redmond WA,1,27,27
Monitor Company Group  Limited Partnership,2013-02-07,2012-11-13,2012-11-13,"140 Broadway, 49th Floor  New York, NY, 10005",New York,,N/A,Sale of Business to Deloitte Consulting LLP,1,98,98
"Nathan's Famous, Inc.",,2012-11-26,2012-11-26,"1310  Surf Avenue  Brooklyn, NY, 11224",Kings,,N/A,Due to Hurricane Sandy,4,51,51
"New Process Gear, Inc. (Division of Magna Powertrain)",2012-12-24,2012-09-12,2012-09-12,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,42,1,1
"New Process Gear, Inc. (Division of Magna Powertrain)",2012-08-20,2012-05-23,2012-05-23,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,104,406,406
New York Marriott Downtown - 85 West Sports Bar and Grill,,2012-11-28,2012-11-28,"85 West Street at Albany Street  New York, NY, 10006",New York,,N/A,Due to Hurricane Sandy,3,38,38
New York Westchester Square Medical Center,2013-03-10,2012-12-11,2012-12-11,"2475 St. Raymond Avenue  Bronx, NY, 10461",Bronx,,N/A,Economic,4,586,586
North American Airlines,2012-08-01,2012-05-01,2012-05-01,"Building 141, JFK Airport  Jamaica, NY, 11430",Queens,,N/A,Relocating out of state,1,32,32
"North American Airlines, Inc. (Administrative Services Unit)",2012-09-30,2012-07-02,2012-07-02,"JFK Airport, Building 141  Jamaica, NY, 11430",Queens,,N/A,Economic,62,39,39
"Ocean Side Institutional Industries, Inc.",,2012-02-13,2012-02-13,"129 Hanse Avenue  Freeport, NY, 11520",Suffolk,,N/A,Economic,172,3,3
"Ocean Side Institutional Industries, Inc.",,2012-02-06,2012-02-06,"129 Hanse Avenue  Freeport, NY, 11520",Suffolk,,N/A,Economic,179,105,105
Ollie's Noodle Shop,,2012-12-10,2012-12-10,"1991 Broadway  New York, NY, 10023",New York,,N/A,Sale of Business,2,68,68
Our Lady of Perpetual Help School,,2012-04-02,2012-04-02,"240 South Wellwood Avenue  Lindenhurst, NY, 11757",Suffolk,,N/A,Economic,143,28,28
"Paragon Systems, Inc. for the National Park Services",,2012-08-01,2012-08-01,"At The Statue of Liberty and Battery Park  New York, NY, ",New York,,N/A,Loss of contract,5,76,76
Parsons Brinckerhoff,2013-04-19,2012-10-03,2012-10-03,"One Penn Plaza  New York, NY, 10119",New York,,N/A,Relocation of Admin Support staff to Lancaster PA,1,146,146
Pathmark Store # 645,2012-12-28,2012-10-01,2012-10-01,"227 Cherry Street  New York, NY, 10002",New York,,N/A,Economic,36,179,179
Peninsula Hospital Center (Lab Services),2012-04-20,2012-04-24,2012-04-24,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,1,8,8
Peninsula Hospital Center (Lab Services),2012-04-13,2012-04-20,2012-04-20,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,2,9,9
Peninsula Hospital Center (Lab Services),2012-03-29,2012-04-12,2012-04-12,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,3,14,14
Peninsula Hospital Center (Lab Services),2012-03-29,2012-04-10,2012-04-10,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,4,66,66
Peninsula Hospital Center (Lab Services),2012-03-29,2012-04-02,2012-04-02,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,5,77,77
Peninsula Hospital Center (Lab Services),2012-03-22,2012-03-27,2012-03-27,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,6,86,86
Peninsula Hospital Center (Lab Services),2012-03-16,2012-03-22,2012-03-22,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,7,141,141
Peninsula Hospital Center (Lab Services),2012-03-05,2012-03-08,2012-03-08,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Lab does not meet DOH standards,8,164,164
"Pfizer, Inc.",2013-03-23,2012-12-18,2012-12-18,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,2,8,8
"Pfizer, Inc.",2012-12-29,2012-09-26,2012-09-26,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,38,36,36
"Pfizer, Inc.",2012-09-08,2012-05-17,2012-05-17,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,106,20,20
"Pfizer, Inc.",2012-07-14,2012-05-01,2012-05-01,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,122,11,11
"Pfizer, Inc.",2012-12-18,2012-09-11,2012-09-11,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,43,71,71
"Pfizer, Inc.",2012-09-22,2012-06-19,2012-06-19,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,69,111,111
"Pfizer, Inc.",2012-06-05,2012-04-23,2012-04-23,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,125,115,115
"Pfizer, Inc.",2011-12-16,2012-01-30,2012-01-30,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,182,71,71
Philips Lighting Company,,2012-12-06,2012-12-06,"7265 Route 54  Bath, NY, ",Steuben,,N/A,Economic,8,268,268
"Plaza Recovery, Inc.",2012-05-07,2012-02-07,2012-02-07,"370 Seventh Avenue  New York, NY, 10001",New York,,N/A,Economic,177,131,131
"Press Relay at LGA, LLC @ LaGuardia International Airport",,2012-06-20,2012-06-20,"La Guardia Road  Queens, NY, 11373",Queens,,N/A,Economic,67,40,40
Pride Transportation Services Inc.,,2012-05-11,2012-05-11,"925 Shepherd  Avenue  Brooklyn, NY, 11208",Kings,,N/A,Expiration of contracts,1,120,120
Prime Bus Corp,,2012-06-14,2012-06-14,"165 Wolcott Street  Brooklyn, NY, 11231",Kings,,N/A,Loss of Contract,6,111,111
Prince of Peace Regional Catholic School,,2012-04-02,2012-04-02,"200 Main Street  Sayville, NY, 11782",Suffolk,,N/A,Economic,144,27,27
"Prince Telecom, LLC",,2012-06-20,2012-06-20,"144 Pillings Street  Brooklyn, NY, 11207",Kings,,N/A,Economic,66,81,81
"Prince Telecom, LLC",,2012-06-20,2012-06-20,"245  South 4th Street  Mt. Vernon, NY, 10550",Westchester,,N/A,Economic,68,43,43
"Prospect Park Residence Home Healthcare, Inc.",2012-12-31,2012-09-28,2012-09-28,"1 Prospect Park West  Brooklyn, NY, 11215",Kings,,N/A,Contract Expiration,1,74,74
Rai Corporation,,2012-01-03,2012-01-03,"32 Avenue of the Americas  New York, NY, 10013",New York,,N/A,Restructure,1,66,66
Regional Elite Airline Services LLC,,2012-09-05,2012-09-05,"Buffalo Niagara International Airport, 181 Ellicott St., PO Box 5008  Buffalo, NY, 14205",Erie,,N/A,Loss of Contract,4,63,63
Regional Elite Airline Services LLC,,2012-09-12,2012-09-12,"Greater Rochester International Airport, 1200 Brooks Avenue  Rochester, NY, 14624",Monroe,,N/A,Loss of Contract,3,51,51
Reuben Gittelman Hebrew Day School,,2012-03-26,2012-03-26,"360 New Hempstead Road  New City, NY, 10956",Rockland,,N/A,Economic,149,57,57
Ricoh Production Print Solutions LLC,2012-05-31,2012-03-05,2012-03-05,"33 Lewis Road First Floor  Binghamton, NY, 13905",Broome,,N/A,Economic,158,22,22
"Roc Apparel  Group, LLC",2012-01-06,2012-01-06,2012-01-06,"1411 Broadway, 38th Floor  New York, NY, 10018",New York,,N/A,Economic,208,28,28
"Roosevelt Island Medical Associates, PC.",,2012-04-03,2012-04-03,"One Main Street  Roosevelt Island, NY, 10044",New York,,N/A,Economic,137,135,135
"Rural/Metro of Rochester, Inc.",,2012-06-30,2012-06-30,"707 East Main Street  Rochester, NY, 14605",Monroe,,N/A,Sale of certain company assets,1,60,60
Sacred Heart Parochial School,,2012-04-06,2012-04-06,"730 Merrick Avenue  North Merrick, NY, 11566",Suffolk,,N/A,Economic,132,33,33
Saint Ignatius Loyola School,,2012-04-04,2012-04-04,"30 East Cherry Street  Hicksville, NY, 11801",Nassau,,N/A,Economic,136,22,22
Saks Incorporated-Food and Beverage Services,,2012-08-09,2012-08-09,"Saks Fifth Avenue 611 Fifth Avenue  New York, NY, ",New York,,N/A,Leasing of Services to Centerplate Inc,1,85,85
Schweizer Aircraft Corp. (d/b/a Sikorsky Military Completions Center),2012-12-31,2012-10-01,2012-10-01,"Schweizer West facility - 74 Kahler Road North  Horseheads, NY, 14845",Chemung,,N/A,Defense spending cuts,1,573,573
SCO Family of Services @ Bob's Place,2012-12-18,2012-07-25,2012-07-25,"88-55 161st Street  Jamaica, NY, 11432",Queens,,N/A,Outsourcing custodial functions,6,6,6
SCO Family of Services @ Crotona Inn,2012-12-18,2012-07-25,2012-07-25,"3674 Third Avenue  Bronx, NY, 10456",Bronx,,N/A,Outsourcing custodial functions,1,4,4
SCO Family of Services @ Delta Manor,2012-12-18,2012-07-25,2012-07-25,"1530 Beach Avenue  Bronx, NY, 10460",Bronx,,N/A,Outsourcing custodial functions,2,4,4
SCO Family of Services @ El Camino Inn,2012-10-29,2012-07-25,2012-07-25,"160-11 89th Avenue  Jamaica, NY, 11432",Queens,,N/A,Outsourcing custodial functions,7,7,7
SCO Family of Services @ Flushing Family Residence,2012-12-18,2012-07-25,2012-07-25,"1226 Flushing Avenue  Brooklyn, NY, 11226",Kings,,N/A,Outsourcing custodial functions,3,4,4
SCO Family of Services @ Stockhold Family Residence,2012-12-18,2012-07-25,2012-07-25,"99-103 Stockholm Street  Brooklyn, NY, 11221",Kings,,N/A,Outsourcing custodial functions,4,2,2
SCO Family of Services @ The Renaissance,2012-10-29,2012-07-25,2012-07-25,"599 Ralph Avenue  Brooklyn, NY, 11223",Kings,,N/A,Outsourcing custodial functions,5,8,8
SDA Inc. dba Strauss Auto #107,2012-06-04,2012-06-05,2012-06-05,"2686 Atlantic Avenue  Brooklyn, NY, 11207",Kings,,N/A,Economic,84,18,18
SDA Inc. dba Strauss Auto #108,2012-06-04,2012-06-05,2012-06-05,"208 Union Avenue  Brooklyn, NY, 11211",Kings,,N/A,Economic,85,7,7
SDA Inc. dba Strauss Auto #117,2012-06-04,2012-06-05,2012-06-05,"527-39 4th Avenue  Brooklyn, NY, 11215",Kings,,N/A,Economic,86,16,16
SDA Inc. dba Strauss Auto #118,2012-06-04,2012-06-05,2012-06-05,"2570 Coney Island Avenue  Brooklyn, NY, 11223",Kings,,N/A,Economic,87,6,6
SDA Inc. dba Strauss Auto #121,2012-06-04,2012-06-05,2012-06-05,"3720 Nostrand Avenue  Brooklyn, NY, 11235",Kings,,N/A,Economic,88,14,14
SDA Inc. dba Strauss Auto #122,2012-06-04,2012-06-05,2012-06-05,"183-207 Empire Boulevard  Brooklyn, NY, 11225",Kings,,N/A,Economic,89,19,19
SDA Inc. dba Strauss Auto #123,2012-06-04,2012-06-05,2012-06-05,"225 McGuiness Boulevard  Brooklyn, NY, 11225",Kings,,N/A,Economic,90,17,17
SDA Inc. dba Strauss Auto #125,2012-06-04,2012-06-05,2012-06-05,"832 Pennsylvania Avenue  Brooklyn, NY, 11207",Kings,,N/A,Economic,91,18,18
SDA Inc. dba Strauss Auto #127,2012-06-04,2012-06-05,2012-06-05,"2037 Utica Avenue  Brooklyn, NY, 11234",Kings,,N/A,Economic,92,3,3
SDA Inc. dba Strauss Auto #315,2012-06-04,2012-06-05,2012-06-05,"1652 Bruckner Blvd.  Bronx, NY, 10473",Bronx,,N/A,Economic,80,9,9
SDA Inc. dba Strauss Auto #317,2012-06-04,2012-06-05,2012-06-05,"3455 Conner Street  Bronx, NY, 10475",Bronx,,N/A,Economic,81,15,15
SDA Inc. dba Strauss Auto #318,2012-06-04,2012-06-05,2012-06-05,"1840 East Tremont Avenue  Bronx, NY, 10460",Bronx,,N/A,Economic,82,16,16
SDA Inc. dba Strauss Auto #319,2012-06-04,2012-06-05,2012-06-05,"3524-40 3rd Avenue  Bronx, NY, 10456",Bronx,,N/A,Economic,83,16,16
SDA Inc. dba Strauss Auto #408,2012-06-04,2012-06-05,2012-06-05,"48-02 Queens Boulevard  Elmhurst, NY, 11377",Queens,,N/A,Economic,93,19,19
SDA Inc. dba Strauss Auto #419,2012-06-04,2012-06-05,2012-06-05,"139-29 Hillside Avenue  Jamaica, NY, 11435",Queens,,N/A,Economic,94,23,23
SDA Inc. dba Strauss Auto #421,2012-06-04,2012-06-05,2012-06-05,"204-11 Northern Boulevard  Bayside, NY, 11361",Queens,,N/A,Economic,95,17,17
SDA Inc. dba Strauss Auto #424,2012-06-04,2012-06-05,2012-06-05,"61-20 Fresh Pond Road  Middle Village, NY, 11379",Queens,,N/A,Economic,96,21,21
SDA Inc. dba Strauss Auto #425,2012-06-04,2012-06-05,2012-06-05,"123-1 Rockaway Blvd  S. Ozone Park, NY, 11420",Queens,,N/A,Economic,97,18,18
SDA Inc. dba Strauss Auto #504,2012-06-04,2012-06-05,2012-06-05,"Forest Plaza  Staten Island, NY, 10303",Richmond,,N/A,Economic,98,19,19
Sea Crest Health Care Center,,2012-11-29,2012-11-29,"3035 W 24th Street  Brooklyn, NY, 11224",Kings,,N/A,Due to Hurricane Sandy,1,274,274
Sealed Air Corporation,2012-05-10,2012-02-09,2012-02-09,"201 A Street  Scotia, NY, 12302",Schenectady,,N/A,Economic,174,70,70
Sealed Air Corporation,,2012-02-10,2012-02-10,"1525 Brooks Avenue  Rochester, NY, 14624",Monroe,,N/A,Economic Petition,2,186,186
"Seedco - Business Solution Center,  Lower Manhattan",,2012-03-26,2012-03-26,"110 William Street  New York, NY, 10038",New York,,N/A,Non Renewal of Contract with the Dept of Small Bus,2,8,8
"Seedco - Business Solution Center,  Upper Manhattan",,2012-03-26,2012-03-26,"215 West 125th Street, 6th Floor  New York, NY, 10027",New York,,N/A,Non Renewal of Contract with the Dept of Small Bus,3,6,6
"Seedco - Business Solution Center,  Washington Heights",,2012-03-26,2012-03-26,"560 West 181st Street, 2nd Floor  New York, NY, 10033",New York,,N/A,Non Renewal of Contract with the Dept of Small Bus,4,3,3
"Seedco - Office located in Workforce1 Career Center,  Bronx",2012-03-30,2012-03-26,2012-03-26,"358 East 149th Street  Bronx, NY, 10455",Bronx,,N/A,Non Renewal of Contract with the Dept of Small Bus,1,52,52
"Seedco - Office located in Workforce1 Career Center,  Upper Manhattan",,2012-03-26,2012-03-26,"215 West 125th Street, 6th Floor  New York, NY, 10027",New York,,N/A,Non Renewal of Contract with the Dept of Small Bus,5,49,49
Seedco/wholly owned subsidiary - Non-Profit Assistance Corporation,,2012-09-12,2012-09-12,"915 Broadway  New York, NY, 10010",New York,,N/A,Possible Loss of Contract,2,15,15
Seedco/wholly owned subsidiary - Non-Profit Assistance Corporation,,2012-09-12,2012-09-12,"979 Ogden Avenue  Bronx, NY, 10452",Bronx,,N/A,Possible Loss of Contract,1,3,3
Seedco/wholly owned subsidiary - Non-Profit Assistance Corporation,,2012-09-12,2012-09-12,"1765-1767 Park Avenue  New York, NY, 10035",New York,,N/A,Possible Loss of Contract,3,8,8
Selby Transportation Corp.,2012-08-31,2012-06-06,2012-06-06,"935 Garrison Avenue  Bronx, NY, 10474",Bronx,,N/A,Loss of contract with Department of Education,1,216,216
Sheehan Health Network/Sheehan Memorial Hospital,2012-04-03,2012-04-09,2012-04-09,"425 Michigan Avenue  Buffalo, NY, 14203",Erie,,N/A,Inability to receive reimbursement from Medicare,1,147,147
Shore View Nursing Home c/o Sea Crest Health Care Center,2012-11-03,2012-11-29,2012-11-29,"2865 Brighton 3rd  Brooklyn, NY, 11235",Kings,,N/A,Due to Hurricane Sandy,2,255,255
Sirius America Insurance Company and Sirius Global Services LLC,2012-02-29,2012-03-05,2012-03-05,"14 Wall Street  New York, NY, ",New York,,N/A,Economic,159,1,1
Sirius America Insurance Company and Sirius Global Services LLC,2012-02-29,2012-03-05,2012-03-05,"One Liberty Plaza  New York, NY, ",New York,,N/A,Economic,160,26,26
SkillSoft Corporation/Element K Corporation,2012-07-23,2012-04-30,2012-04-30,"500 Canal View Boulevard  Rochester, NY, ",Monroe,,N/A,Business sold to SkillSoft,1,3,3
SkillSoft Corporation/Element K Corporation,2012-06-30,2012-04-02,2012-04-02,"500 Canal View Boulevard  Rochester, NY, ",Monroe,,N/A,Business sold to SkillSoft,2,6,6
SkillSoft Corporation/Element K Corporation,2012-05-10,2012-02-13,2012-02-13,"500 Canal View Boulevard  Rochester, NY, ",Monroe,,N/A,Business sold to SkillSoft,3,2,2
SkillSoft Corporation/Element K Corporation,2012-04-24,2012-01-25,2012-01-25,"500 Canal View Boulevard  Rochester, NY, ",Monroe,,N/A,Business sold to SkillSoft,4,15,15
Slater's Great American Marketplace,,2012-07-02,2012-07-02,"Rt. 32 & Main Street  Cairo, NY, 12413",Greene,,N/A,Economic,61,61,61
SML Acquisition LLC (San-Mar Laboratories),,2012-09-26,2012-09-26,"4 Warehouse Lane  Elmsford, NY, 10523",Westchester,,N/A,Economic,40,188,188
"Sodexo, Inc. @ New York Chiropractic College",,2012-06-07,2012-06-07,"2360 State Route 89  Seneca Falls, NY, 13148",Seneca,,N/A,Economic,79,25,25
"Sodexo, Inc. @ The College of New Rochelle",,2012-06-22,2012-06-22,"29 Castle Pl  New Rochelle, NY, 10805",Westchester,,N/A,Loss of Contract,5,26,26
"Sodexo, Inc. at (Computer Associates)",,2012-02-02,2012-02-02,"One Computer Associates Plaza  Islandia, NY, 11749",Suffolk,,N/A,Loss of Contract,9,26,26
"Solidus Industries, Inc. (PB Industries)",2012-12-21,2012-12-20,2012-12-20,"448 Commerce Road  Vestal, NY, 13850",Broome,,N/A,Economic,1,48,48
"Southeastern Container, Inc.",2013-02-07,2012-11-07,2012-11-07,"115 Airport Drive  Wappingers Falls, NY, 12590",Dutchess,,N/A,Economic,18,15,15
Spectrum Plastics Group,2013-02-08,2012-11-08,2012-11-08,"2 International Blvd  Brewster, NY, 10509",Putnam,,N/A,Economic,17,50,50
St. Catherine of Sienna School,,2012-04-02,2012-04-02,"990 Holzheimer Street  Franklin Square, NY, 11010",Nassau,,N/A,Economic,140,35,35
St. John Baptist de LaSalle Regional School,,2012-04-02,2012-04-02,"50 Cherry Street  Farmingdale, NY, 11735",Nassau,,N/A,Economic,141,22,22
St. Vincent Catholic Medical Centers of New York - St. Elizabeth Ann's Health Care & Rehabilitation Center,,2012-01-18,2012-01-18,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,2,1,1
St. Vincent Catholic Medical Centers of New York - St. Vincent's Hospital - Corporate,2012-09-30,2012-06-29,2012-06-29,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,63,4,4
