Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"New York Express and Logistics, LLC (Depew)",2020-03-31,2019-12-30,2019-12-30,"2916 Walden Avenue, Suite 100  Depew, NY, 14043",Erie,,N/A,Loss of contract with DHL,2,19,19
"New York Express and Logistics, LLC (East Syracuse)",2020-03-31,2019-12-30,2019-12-30,"16 Corporate Circle  East Syracuse, NY, 13057",Onondaga,,N/A,Loss of contract with DHL,4,15,15
"New York Express and Logistics, LLC (Latham)",2020-03-31,2019-12-30,2019-12-30,"292 Wolf Road  Latham, NY, 12110",Albany,,N/A,Loss of contract with DHL,1,48,48
"New York Express and Logistics, LLC (Rochester)",2020-03-31,2019-12-30,2019-12-30,"650 Airport Way  Rochester, NY, 14624",Monroe,,N/A,Loss of contract with DHL,3,25,25
New York Health & Racquet Club 23rd St,2019-10-31,2019-08-01,2019-08-01,"60 West 23rd Street  New York, NY, 10010",New York,,N/A,Economic,126,104,104
New York Health & Racquet Club 50th St,2019-10-31,2019-08-01,2019-08-01,"20 East 50th Street  New York, NY, 10022",New York,,N/A,Economic,127,74,74
New York Health & Racquet Club (Cooper Square),2020-01-06,2019-10-04,2019-10-04,"62 Cooper Square  New York, NY, 10003",New York,,N/A,Economic,81,57,57
Newsday LLC (Phase 10),2019-08-31,2019-05-31,2019-05-31,"235 Pinelawn Road  Melville, NY, 11747",Suffolk,,N/A,Economic,167,16,16
Newsday LLC (Phase 11),2019-12-30,2019-09-30,2019-09-30,"235 Pinelawn Road  Melville, NY, 11747",Suffolk,,N/A,Economic,89,1,1
Nordstrom (Rack Store at Skyview Center (Store 512),2020-01-31,2019-10-25,2019-10-25,"4024 College Point Blvd., Suite D417  Flushing, NY, 11354",Queens,,N/A,Economic,64,42,42
NYSARC Inc.- Suffolk Inc. (AHRC Suffolk) (at Shoreham ICF facility),2019-07-31,2019-04-29,2019-04-29,"283 Route 25A  Shoreham, NY, 11786",Suffolk,,N/A,Transferring operations of its Shoreham ICF facility Citizens Options Unlimited,1,284,284
Oakwood Worldwide (US) LP,2020-03-02,2019-12-03,2019-12-03,"888 Sixth Avenue, Suite 305  New York, NY, 10017",New York,,N/A,Economic,15,21,21
Oakwood Worldwide (US) LP (Chelsea Building ),2020-03-02,2019-12-03,2019-12-03,"Chelsea Building at 11 West 25th Street  New York, NY, 10010",New York,,N/A,Economic,16,,
PAE Field Offices Support Services (FOSS),2019-12-20,2019-08-09,2019-08-09,"Jacob Javits Federal Building, 26 Federal Plaza  New York, NY, 10278",New York,,N/A,Economic,124,97,97
"Parcel, Inc. (Walmart)",2019-02-28,2019-11-22,2019-11-22,"1055 Bronx River Ave  Bronx, NY, 10472",Bronx,,N/A,Economic,22,139,139
"PB&J Group, LLC (dba Candle 79)",2019-12-31,2019-09-30,2019-09-30,"154 East 79th Street  New York, NY, 10075",New York,,N/A,Economic,88,48,48
"Pet Partners, LLC",2019-12-28,2019-09-20,2019-09-20,"5 Mountain Ledge Drive  Wilton, NY, 12831",Saratoga,,N/A,Economic,95,49,49
Petland Discounts Inc. (Long Island),2019-04-18,2019-01-18,2019-01-18,"355 Crooked Hill Road  Brentwood, NY, 11717",Nassau,,N/A,Economic,288,97,97
Petland Discounts Inc. (Mid-Hudson),2019-04-18,2019-01-18,2019-01-18,"216 North Avenue  New Rochelle, NY, 10801",Westchester,,N/A,Economic,291,3,3
Petland Discounts Inc. (NYC),2019-04-18,2019-01-18,2019-01-18,"132 Nassau Street  New York, NY, 10038",New York,,N/A,Economic,289,267,267
"Pfizer, Inc.",2019-03-15,2019-01-09,2019-01-09,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,299,6,6
Plated Fulfillment Center,2019-10-12,2019-07-19,2019-07-19,"511 Barry Street  Bronx, NY, 10474",Bronx,,N/A,Relocation of operations to Totowa New Jersey,1,98,98
Plated.,2020-02-10,2019-11-12,2019-11-12,"111 W. 19th Street, 3rd Floor  New York, NY, 10011",New York,,N/A,Economic,45,128,128
"POP Displays USA, LLC",2019-06-30,2019-03-25,2019-03-25,"555 Tuckahoe Road  Yonkers, NY, 10710",Westchester,,N/A,Relocating to East Point Georgia and Rye Brook NY,1,388,388
Port Morris Tile & Marble LP,2020-01-06,2019-10-08,2019-10-08,"460 West 34th Street, Ste 1700  New York, NY, 10001",New York,,N/A,Economic,79,189,189
Port Morris Tile & Marble LP,2020-01-06,2019-10-08,2019-10-08,"1285 Oak Point Avenue  Bronx, NY, 10474",Bronx,,N/A,Economic,75,26,26
"Premier Fixtures, LLC",2019-09-11,2019-09-11,2019-09-11,"400 Oser Avenue, Suite 350  Hauppauge, NY, 11788",Suffolk,,N/A,Economic,100,44,44
Premier Paratransit LLC,2019-11-01,2019-10-17,2019-10-17,"940 Remsen Avenue  Brooklyn, NY, 11236",Kings,,N/A,Loss of contract with the New York City Transit Authority,1,303,303
"Prestone Press, LLC",2019-05-20,2019-02-07,2019-02-07,"4750 30th Street  Long Island City, NY, 11101",Queens,,N/A,Economic,277,75,75
"PrimeFlight Aviation Services, Inc.",2020-03-01,2019-11-25,2019-11-25,"John F. Kennedy International Airport  Queens, NY, 11430",Queens,,N/A,Loss of contract with JetBlue Airway Corp JFK,1,450,450
"PRWT Services, Inc.",2019-12-20,2019-10-15,2019-10-15,"1150 South Avenue  Staten Island, NY, 10314",Richmond,,N/A,Contract loss,1,117,117
PVH - Tommy Hilfiger (Fifth Avenue),2019-03-25,2019-03-26,2019-03-26,"681 Fifth Avenue  New York, NY, 10022",New York,,N/A,Economic,209,76,76
PVH - Tommy Hilfiger (Madison Avenue),2019-04-30,2019-03-26,2019-03-26,"285 Madison Avenue  New York, NY, 10017",New York,,N/A,Economic,210,2,2
"Quality Frozen Foods, Inc.",2020-04-23,2019-12-05,2019-12-05,"1663 62nd Street  Brooklyn, NY, 11204",Kings,,N/A,Sale of the business,1,82,82
"Queens Medical Associates, P.C.",2020-01-15,2019-10-04,2019-10-04,"176-60 Union Turnpike  Fresh Meadows, NY, 11366",Queens,,N/A,Company selling all of its assets,1,130,130
Quin Central Park Hotel,2019-09-01,2019-05-13,2019-05-13,"101 W 57th St.  New York, NY, 10019",New York,,N/A,Curtailing housekeeping operations due to renovation of its rooms,1,18,18
Quin Central Park Hotel,2019-08-01,2019-04-26,2019-04-26,"101 W 57th St.  New York, NY, 10019",New York,,N/A,Curtailing housekeeping operations due to renovation of its rooms,2,10,10
"Rare Chelsea Restaurant Group, LLC, aka Rare Bar & Grill Chelsea",2019-09-30,2019-06-28,2019-06-28,"152 West 26th Street  New York, NY, 10001",New York,,N/A,Economic,147,79,79
"RAROC, Inc. a subsidiary of Patina Restaurant Group, LLC (Rockefeller Plaza - NYC)",2020-01-02,2019-10-03,2019-10-03,"45 Rockefeller Plaza  New York, NY, 10111",New York,,N/A,Lease termination,1,328,328
"Regeneron Healthcare Solutions, Inc., a wholly owned subsidiary or Regeneron Pharmaceuticals, Inc.",2020-02-18,2019-12-20,2019-12-20,"1 Rockwood Rd.  Sleepy Hollow, NY, 10591",Westchester,,N/A,Termination of all field and supporting staff associated with one of their products,1,15,15
Research Foundation of The City University of New York Mental Health Services Corps (various NYC sites),2019-12-31,2019-08-19,2019-08-19,"230 West 41st Street  New York, NY, 10036",New York,,N/A,transfer of control,1,265,265
"Residential Treatment Center (Gustavus Adolphus Child and Family Services, Inc.)",2020-02-14,2019-11-15,2019-11-15,"200 Gustavus Avenue  Jamestown, NY, 14701",Chautauqua,,N/A,Economic,42,54,54
"Residential Treatment Center and Learning Center, Lutheran Social Services Group, Inc. (Gustavus Adoiphus Child and Family Services, Inc.)",2020-02-14,2019-11-15,2019-11-15,"715 Falconer Avenue  Jamestown, NY, 14701",Chautauqua,,N/A,Economic,43,4,4
"RNN News, LLC (Verizon Corporate Services Group Inc's FIOS1 News network)",2019-11-15,2019-08-16,2019-08-16,"800 Westchester Avenue  Rye Brook, NY, 10573",Westchester,,N/A,Economic,122,145,145
SAE Sun and Earth Energy Inc.,2018-09-25,2019-01-24,2019-01-24,"444 Washington Street  Rensselaer, NY, 12144",Rensselaer,,N/A,Economic,285,47,47
Saks Fifth Avenue OFF 5th,2019-10-18,2019-07-16,2019-07-16,"2100 Bartow Avenue  Bronx, NY, 10475",Bronx,,N/A,Economic,137,31,31
Salisbury Hotel,2020-02-20,2019-11-22,2019-11-22,"123 West 57th Street  New York, NY, 10019",New York,,N/A,Economic,23,87,87
"SC & BP Services, Inc. (Texcare site)",2019-06-02,2019-03-04,2019-03-04,"1064 62nd Street  Brooklyn, NY, 11219",Kings,,N/A,Economic,240,55,55
ShipBob. Inc.,2019-05-31,2019-03-21,2019-03-21,"87 34th Street  Brooklyn, NY, 11230",Kings,,N/A,Relocating to a new facility in Pennsylvania,1,54,54
Shop Vac Corporation d/b/a Felchar Manufacturing Corporation (Building One),2019-07-01,2019-03-29,2019-03-29,"191 Corporate Drive  Binghamton, NY, 13904",Broome,,N/A,Economic,204,,
Shop Vac Corporation d/b/a Felchar Manufacturing Corporation (Building Three),2019-07-01,2019-03-29,2019-03-29,"47-51 Pine Camp Drive  Binghamton, NY, 13904",Broome,,N/A,Economic,205,,
Shop Vac Corporation d/b/a Felchar Manufacturing Corporation (Building Two),2019-07-01,2019-03-29,2019-03-29,"196 Corporate Drive  Kirkwood, NY, 13904",Broome,,N/A,Economic,206,144,144
"Sizmek Technologies, Inc.",2019-03-19,2019-04-09,2019-04-09,"401 Park Avenue, South, 5th Floor  New York, NY, 10016",New York,,N/A,Economic,193,135,135
"Sodexo, Inc. (at Ithaca College)",2019-06-07,2019-03-29,2019-03-29,"1101 Terrace Dining Hall  Ithaca, NY, 14850",Tompkins,,N/A,Loss of contract,19,110,110
"Sodexo, Inc. (at Mohawk Valley Community College)",2019-06-30,2019-04-01,2019-04-01,"1101 Sherman Dr  Utica, NY, 13501",Oneida,,N/A,Loss of contract,7,49,49
"Sodexo, Inc. (at Westchester Medical Center)",2019-09-29,2019-04-12,2019-04-12,"100 Woods Road  Valhalla, NY, 10595",Westchester,,N/A,Loss of contract,6,263,263
"Somos Healthcare Providers, Inc.",2020-03-31,2019-10-07,2019-10-07,"519 Eighth Avenue, 14th Floor  New York, NY, 10118",New York,,N/A,New York State contract expired,1,131,131
"Spacious Technologies LLC subsidiary of WeWork Companies, Inc",2020-03-11,2019-12-19,2019-12-19,"134 Fifth Avenue  New York, NY, 10011",New York,,N/A,Economic,4,48,48
Spruce & Bond (HBG employees) 2nd Ave.,2019-07-17,2019-07-18,2019-07-18,"1441 2nd Ave  New York, NY, 10021",New York,,N/A,Economic,133,5,5
Spruce & Bond (HBG employees) 5th Ave.,2019-07-18,2019-07-18,2019-07-18,"103 5th Ave  New York, NY, 10003",New York,,N/A,Economic,134,7,7
Spruce & Bond (HBG employees)  Amsterdam Ave,2019-07-18,2019-07-18,2019-07-18,"150 Amsterdam Ave  New York, NY, 10023",New York,,N/A,Economic,135,1,1
Spruce & Bond (HBG employees) Bond St.,2019-07-18,2019-07-18,2019-07-18,"25 Bond Street  New York, NY, 10012",New York,,N/A,Economic,136,4,4
St. Joseph School,2019-06-26,2019-01-31,2019-01-31,"25 Church Street  Ronkonkoma, NY, 11779",Suffolk,,N/A,Economic,283,38,38
"Steiner Sports Memorabilia, Inc.",2019-10-29,2019-06-05,2019-06-05,"145 Huguenot Street  New Rochelle, NY, 10801",Westchester,,N/A,Economic,162,60,60
Sure Winner Foods (Distribution Center),2019-09-22,2019-09-17,2019-09-17,"102 Farrell Rd  Syracuse, NY, 13209",Onondaga,,N/A,Business partner s elimination of direct store deliveries,1,63,63
"Taft Food Court, LLC - Restaurant Complex - Food Court (Pizza Hut, Nathan's and KFC) and Tad's Steaks Restaurants",2020-01-05,2019-10-04,2019-10-04,"761 7th Ave  New York, NY, 10128",New York,,N/A,Economic,82,41,41
The College of New Rochelle - Brooklyn Campus,2019-07-08,2019-04-08,2019-04-08,"1368 Fulton Street  Brooklyn, NY, 11216",Kings,,N/A,Economic,196,,
"The College of New Rochelle - Co-Op City Campus, The Bronx",2019-07-08,2019-04-08,2019-04-08,"755 Co-op City Boulevard  Bronx, NY, 10475",Bronx,,N/A,Economic,194,,
"The College of New Rochelle - DC-37 Campus, Manhattan",2019-07-08,2019-04-08,2019-04-08,"125 Barclay Street  New York, NY, 10007",New York,,N/A,Economic,197,,
"The College of New Rochelle - John Cardinal O'Connor Campus, South Bronx",2019-07-08,2019-04-08,2019-04-08,"332 East 149th Street  Bronx, NY, 10451",Bronx,,N/A,Economic,195,,
The College of New Rochelle - Main Campus,2019-07-08,2019-04-08,2019-04-08,"29 Castle Place  New Rochelle, NY, 10805",Westchester,,N/A,Economic,200,857,857
"The College of New Rochelle - Rosa Parks Campus, Harlem",2019-07-08,2019-04-08,2019-04-08,"313 West 125th Street  New York, NY, 10027",New York,,N/A,Economic,198,,
The Kildonan School,2019-06-07,2019-07-16,2019-07-16,"425 Morse Hill Road  Amenia, NY, 12501",Dutchess,,N/A,Economic,138,59,59
"The Robert Allen Duralee Group, Inc.(Broad Street)",2019-04-22,2019-02-15,2019-02-15,"80 Broad Street, Suite 1000 & 1100  New York, NY, 10004",New York,,N/A,Economic,258,24,24
"The Robert Allen Duralee Group, Inc.(Hauppauge)",2019-04-22,2019-02-15,2019-02-15,"49 Wireless Blvd. Ste 150  Hauppauge, NY, 11788",Suffolk,,N/A,Economic,262,78,78
"The Robert Allen Duralee Group, Inc.(Syosset)",2019-04-22,2019-02-15,2019-02-15,"125 Michael Drive, Suite 101  Syosset, NY, 11749",Nassau,,N/A,Economic,257,5,5
"The Robert Allen Duralee Group, Inc.(Third Avenue)",2019-04-22,2019-02-15,2019-02-15,"979 Third Avenue, 3rd Fl  New York, NY, 10022",New York,,N/A,Economic,259,12,12
The Service Companies at Innside New York,2019-08-06,2019-08-01,2019-08-01,"70-74 Morningside Drive  New York, NY, 10027",New York,,N/A,Terminate its Housekeeping Services Agreement,1,66,66
"TheaterMania.com, Inc.",2019-04-16,2019-01-16,2019-01-16,"550 7th Ave  New York, NY, 10018",New York,,N/A,Economic,292,17,17
"Thesys CAT, LLC",2019-02-15,2019-02-19,2019-02-19,"1740 Broadway, 14th Floor  New York, NY, 10019",New York,,N/A,Termination of CAT Project contract,1,35,35
"Third & 50, LLC (aka Dos Caminos)",2019-04-21,2019-01-18,2019-01-18,"825 Third Avenue  New York, NY, 10022",New York,,N/A,Lease expiration,1,100,100
Tiegerman Middle School,2019-07-01,2019-04-01,2019-04-01,"70-24 47th Avenue  Woodside, NY, 11377",Queens,,N/A,Relocating to Glen Cove New York in July 2019,1,35,35
"Timeless Décor, LLC (LCO Destiny DBA Timeless Frames)",2019-12-23,2019-12-24,2019-12-24,"22419 Fisher Road  Watertown, NY, 13601",Jefferson,,N/A,Economic,3,45,45
Transform KM LLC (Bohemia - Kmart Unit #03862),2020-02-16,2019-11-08,2019-11-08,"5151 Sunrise Highway  Bohemia, NY, 11716",Suffolk,,N/A,Economic,48,78,78
Transform KM LLC (Kmart Store 04726),2019-11-04,2019-08-06,2019-08-06,"975 Fairmount Ave W E  Jamestown, NY, 14701",Chautauqua,,N/A,Economic,125,35,35
Transform KM LLC (Kmart Unit 04871),2019-11-13,2019-08-15,2019-08-15,"2280 North Ocean Avenue  Farmingville, NY, 11738",Suffolk,,N/A,Economic,123,91,91
Transform KM LLC (Kmart Unit #03415),2019-11-27,2019-08-29,2019-08-29,"1001 Hertel Avenue  Buffalo, NY, 14216",Erie,,N/A,Economic,114,58,58
Transform KM LLC (Kmart Unit #04034),2019-11-27,2019-08-29,2019-08-29,"2803 Brewerton Rd  Mattydale, NY, 13211",Onondaga,,N/A,Economic,116,55,55
Transform KM LLC (Kmart Unit #09414),2019-11-27,2019-08-29,2019-08-29,"Rte 118 355 Downing Dr  Yorktown Heights, NY, 10598",Westchester,,N/A,Economic,117,41,41
Transform KM LLC (Sidney - Kmart Unit #07676),2020-02-16,2019-11-08,2019-11-08,"	171 Delaware Avenue  Sidney, NY, 13838",Delaware,,N/A,Economic,46,84,84
Transform SR LLC (Sears Full Line Store Unit 01624),2019-10-09,2019-07-11,2019-07-11,"283 Platinum Ave  Staten Island, NY, 10314",Richmond,,N/A,Economic,140,39,39
Transform SR LLC (Sears Full Line Store Unit 01733),2019-09-01,2019-06-03,2019-06-03,"Rte 87 (NY St) & Cross Ct Pkwy  Yonkers, NY, 10704",Westchester,,N/A,Economic,165,170,170
Transform SR LLC (Sears Unit #01984),2020-02-16,2019-11-08,2019-11-08,"S 3701 McKinley Parkway  Buffalo, NY, 14219",Erie,,N/A,Economic,47,45,45
Transit Management of Dutchess County,2019-06-30,2019-04-01,2019-04-01,"14 Commerce Street  Poughkeepsie, NY, 12603",Dutchess,,N/A,Economic,203,95,95
Turner Broadcasting Sales Inc.,2019-10-09,2019-07-10,2019-07-10,"30 Hudson Yards  New York, NY, 10001",New York,,N/A,Economic,141,14,14
"Turner Broadcasting System, Inc.",2019-10-16,2019-07-16,2019-07-16,"501 West 30th Street  New York, NY, 10001",New York,,N/A,Economic,139,2,2
TW at Columbus Circle LLC dba Landmarc; and Landmarc Catering LLC dba Benchmarc Events,2019-07-22,2019-04-19,2019-04-19,"10 Columbus Circle, 3d Floor, Restaurant Space No. 2  New York, NY, 10019",New York,,N/A,Economic,185,127,127
Ulano Corporation,2019-07-01,2019-03-13,2019-03-13,"110 Third Avenue  Brooklyn, NY, 11217",Kings,,N/A,Economic,217,45,45
"Valmet, Inc. (formerly GL&V USA, Inc.)",2020-03-03,2019-12-04,2019-12-04,"27 Allen Street  Hudson Falls, NY, 12839",Washington,,N/A,Economic,14,40,40
"Villadco, Inc.",2019-06-11,2019-03-14,2019-03-14,"1111 Cedar Swamp Road  Glen Head, NY, 11545",Nassau,,N/A,Economic,214,3,3
Walmart - Facility #3577 (Processes online orders),2019-03-15,2019-02-12,2019-02-12,"141 Washington Avenue Ext.  Albany, NY, 12205",Albany,,N/A,Economic,274,72,72
"Warner Media, LLC (formerly Time Warner Inc.)",2019-12-31,2019-09-30,2019-09-30,"30 Hudson Yards  New York, NY, 10001",New York,,N/A,Merger,5,49,49
"Warner Media, LLC (formerly Time Warner Inc.) 30 Hudson Yards",2019-02-01,2019-06-28,2019-06-28,"30 Hudson Yards  New York, NY, 10001",New York,,N/A,Merger,9,19,19
"Warner Media, LLC (formerly Time Warner Inc.) One Time Warner Center",2019-02-01,2019-06-28,2019-06-28,"One Time Warner Center  New York, NY, 10019",New York,,N/A,Merger,10,64,64
"Web.com Group, Inc.",2019-06-01,2019-03-29,2019-03-29,"330 W. 34th Street, 16th Floor  New York, NY, 10001",New York,,N/A,Economic,208,9,9
"Web.com Group, Inc.",2019-04-01,2019-02-01,2019-02-01,"330 W. 34th Street, 16th Floor  New York, NY, 10001",New York,,N/A,Economic,279,39,39
Wesley Gardens Nursing Home,2019-12-31,2019-12-27,2019-12-27,"3 Upton Park  Rochester, NY, 14607",Monroe,,N/A,Economic,2,132,132
"WestRock CP, LLC",2019-09-10,2019-06-11,2019-06-11,"28 Park Drive  Amsterdam, NY, 12010",Montgomery,,N/A,Economic,159,57,57
"WeWork Companies, Inc. (7th Ave)",2020-02-21,2019-11-22,2019-11-22,"500 7th Ave  New York, NY, 10018",New York,,N/A,Economic,24,20,20
"WeWork Companies, Inc. (36th St. Astoria)",2020-02-21,2019-11-22,2019-11-22,"3537 36th St.  Astoria, NY, 11106",Queens,,N/A,Economic,38,7,7
"WeWork Companies, Inc. (49th St.)",2020-02-21,2019-11-22,2019-11-22,"12 E 49th St.  New York, NY, 10017",New York,,N/A,Economic,25,23,23
"WeWork Companies, Inc. (54 W 40th St.)",2020-02-21,2019-11-22,2019-11-22,"54 W 40th St.  New York, NY, 10018",New York,,N/A,Economic,26,7,7
"WeWork Companies, Inc. (115 Broadway)",2020-02-21,2019-11-22,2019-11-22,"115 Broadway  New York, NY, 10006",New York,,N/A,Economic,27,16,16
"WeWork Companies, Inc. (125 Maiden Ln)",2020-02-21,2019-11-22,2019-11-22,"125 Maiden Ln  New York, NY, 10038",New York,,N/A,Economic,28,4,4
"WeWork Companies, Inc. (160 Varick St.)",2020-02-21,2019-11-22,2019-11-22,"160 Varick St.  New York, NY, 10013",New York,,N/A,Economic,29,7,7
"WeWork Companies, Inc. (175 Varick St.)",2020-02-21,2019-11-22,2019-11-22,"175 Varick St.  New York, NY, 10014",New York,,N/A,Economic,30,12,12
"WeWork Companies, Inc. (1450 Broadway)",2020-02-21,2019-11-22,2019-11-22,"1450 Broadway  New York, NY, 10018",New York,,N/A,Economic,31,16,16
"WeWork Companies, Inc. (1619 Broadway)",2020-02-21,2019-11-22,2019-11-22,"1619 Broadway  New York, NY, 10019",New York,,N/A,Economic,32,73,73
"WeWork Companies, Inc. (Beach St.)",2020-02-21,2019-11-22,2019-11-22,"53 Beach St.  New York, NY, 10013",New York,,N/A,Economic,33,10,10
"WeWork Companies, Inc. (Broad St.)",2020-02-21,2019-11-22,2019-11-22,"85 Broad St.  New York, NY, 10004",New York,,N/A,Economic,34,250,250
"WeWork Companies, Inc. (Greenwich St.)",2020-02-21,2019-11-22,2019-11-22,"609 Greenwich St.  New York, NY, 10014",New York,,N/A,Economic,35,14,14
"WeWork Companies, Inc. (W 14th Street)",2020-02-21,2019-11-22,2019-11-22,"154 W 14th Street  New York, NY, 10011",New York,,N/A,Economic,36,8,8
"WeWork Companies, Inc. (W 18th St.)",2020-02-21,2019-11-22,2019-11-22,"115 W 18th St.  New York, NY, 10011",New York,,N/A,Economic,37,423,423
WNY Logistics LLC,2019-09-29,2019-06-13,2019-06-13,"1587 Haskell Road  Olean, NY, 14760",Cattaraugus,,N/A,Economic,157,134,134
"WS Packaging Group, Inc.",2019-12-31,2019-09-04,2019-09-04,"29 Jetview Drive  Rochester, NY, 14624",Monroe,,N/A,Economic Lost a large customer to a manufacturer in Ohio,1,38,38
