Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
OneBeacon Insurance Company- AutoOne Select,,2011-09-09,2011-09-09,"5788 Widewaters Parkway  Syracuse, NY, 13214",Onondaga,,N/A,Sale of business to Interboro Holdings Inc,1,35,35
Ordway Research Institute Inc.,2011-03-16,2011-03-22,2011-03-22,"150 New Scotland Avenue  Albany, NY, 12208",Albany,,N/A,Grant contract loss,1,24,24
Our Lady of Victory Academy,,2011-04-13,2011-04-13,"565 Broadway  Dobbs Ferry, NY, 10522",Westchester,,N/A,Economic,235,29,29
"Outstanding Transport, Inc.",,2011-04-12,2011-04-12,"28 Powell Street  Brooklyn, NY, 11212",Kings,,N/A,Economic,237,227,227
Pathmark Store #294,,2011-02-23,2011-02-23,"371 Central Park Avenue  Hartsdale, NY, 10530",Westchester,,N/A,Economic,263,110,110
Pathmark Store #620 a division of A & P,,2011-02-23,2011-02-23,"6070 Jericho Tpke  Commack, NY, 11727",Suffolk,,N/A,Economic,258,102,102
Pathmark Store #668 a division of A & P,,2011-02-23,2011-02-23,"3785 Nostrand Avenue  Brooklyn, NY, 11235",Kings,,N/A,Economic,255,100,100
Peninsula Hospital Center,,2011-08-01,2011-08-01,"51-15 Beach Channel Drive  Far Rockaway, NY, 11691",Queens,,N/A,Economic,104,879,879
Pfizer,2011-10-07,2011-07-11,2011-07-11,"64 Maple Street  Rouses. Point  Rouses Point, NY, 12979",Clinton,,N/A,Economic,113,7,7
Pfizer Inc.,2011-10-31,2011-07-19,2011-07-19,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,1,56,56
Pfizer Inc.,2011-08-10,2011-05-12,2011-05-12,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,2,119,119
"Pfizer, Inc.",2011-10-14,2011-07-21,2011-07-21,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,108,5,5
"Pfizer, Inc.",2011-03-25,2011-01-26,2011-01-26,"100 Academy Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,277,13,13
"Pfizer, Inc.",2011-12-31,2011-08-23,2011-08-23,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,91,22,22
Phipps Houses Services at NY Presbyterian Hospital Work Sites,,2011-03-28,2011-03-28,"East Campus Location: 435 East 70th  Street  &

West Campus Location :600 West 165th Street  New York, NY, 10010",New York,,N/A,Loss of contract ARRA Funding Ends,1,183,183
"Piedmont Airlines, Inc.",2012-03-25,2011-12-27,2011-12-27,"LaGuardia International Airport  Flushing, NY, ",Queens,,N/A,Economic,2,299,299
"Pillar Processing, LLC",,2011-11-30,2011-11-30,"20, 25, 170 & 220 Northpointe Parkway  Amherst, NY, ",Erie,,N/A,Economic,21,586,586
"Pillar Processing, LLC",,2011-11-30,2011-11-30,"900 Merchants Concourse  Westbury, NY, ",Suffolk,,N/A,Economic,24,18,18
Pinnacle Foods Group LLC  (Previously Birds Eye Foods),,2011-09-20,2011-09-20,"607 Phillip Street  Fulton, NY, 13069",Oswego,,N/A,Economic,79,94,94
Pinnacle Foods Group LLC  (Previously Birds Eye Foods),2011-11-23,2011-08-22,2011-08-22,"607 Phillip Street  Fulton, NY, 13069",Oswego,,N/A,Economic,92,136,136
Prestige 223 East LLC / Prestige Cleaners,2011-09-30,2011-08-24,2011-08-24,"223 East 141  Street  Bronx, NY, 10451",Bronx,,N/A,Transfer to NJ facility,1,75,75
Prestige Maintenance USA Target Department Store #1010,,2011-07-25,2011-07-25,"1575 Niagara Falls Blvd  Amherst, NY, 14226",Erie,,N/A,Loss of Contract,2,5,5
Prestige Maintenance USA Target Department Store #1011,,2011-07-25,2011-07-25,"8290 Transit Road  Williamsville, NY, 14221",Erie,,N/A,Loss of Contract,3,2,2
Prestige Maintenance USA Target Department Store #1012,,2011-07-25,2011-07-25,"7414 Niagara Falls Blvd  Niagara Falls, NY, 14302",Niagara,,N/A,Loss of Contract,13,3,3
Prestige Maintenance USA Target Department Store #1013,,2011-07-25,2011-07-25,"2626 Delaware Avenue  Buffalo, NY, 1424",Erie,,N/A,Loss of Contract,4,4,4
Prestige Maintenance USA Target Department Store #1014,,2011-07-25,2011-07-25,"1750 Walden Avenue  Cheektowaga, NY, 14225",Erie,,N/A,Loss of Contract,5,4,4
Prestige Maintenance USA Target Department Store #1057,,2011-07-25,2011-07-25,"5622 Amanda Lane  Orchard Park, NY, 14127",Erie,,N/A,Loss of Contract,6,4,4
Prestige Maintenance USA Target Department Store #1083,,2011-07-25,2011-07-25,"4120 Palisades Center Drive  West Nyack, NY, 10994",Rockland,,N/A,Loss of Contract,17,5,5
Prestige Maintenance USA Target Department Store #1139,,2011-07-25,2011-07-25,"999  Corporate Drive  Westbury, NY, 11590",Suffolk,,N/A,Loss of Contract,18,6,6
Prestige Maintenance USA Target Department Store #1147,,2011-07-25,2011-07-25,"1149  Sunrise Hwy  Copiague, NY, 11726",Suffolk,,N/A,Loss of Contract,19,4,4
Prestige Maintenance USA Target Department Store #1156,,2011-07-25,2011-07-25,"7500 Commons Blvd  Victor, NY, 14564",Ontario,,N/A,Loss of Contract,14,3,3
Prestige Maintenance USA Target Department Store #1157,,2011-07-25,2011-07-25,"2325 Marketplace Drive  Rochester, NY, 14692",Monroe,,N/A,Loss of Contract,7,3,3
Prestige Maintenance USA Target Department Store #1191,,2011-07-25,2011-07-25,"255 Pond Path Road  South Setauket, NY, 11733",Suffolk,,N/A,Loss of Contract,20,4,4
Prestige Maintenance USA Target Department Store #1194,,2011-07-25,2011-07-25,"600 Greece Ridge Center Drive  Rochester, NY, 14692",Monroe,,N/A,Loss of Contract,8,3,3
Prestige Maintenance USA Target Department Store #1195,,2011-07-25,2011-07-25,"2161 Nine Mile Point Road  Fairport, NY, 14450",Monroe,,N/A,Loss of Contract,9,3,3
Prestige Maintenance USA Target Department Store #1262,,2011-07-25,2011-07-25,"500 W Sunrise Hwy  Valley Stream, NY, 11580",Suffolk,,N/A,Loss of Contract,21,4,4
Prestige Maintenance USA Target Department Store #1296,,2011-07-25,2011-07-25,"1 N Galleria Dr Ste 140  Middletown, NY, 10940",Orange,,N/A,Loss of Contract,15,2,2
Prestige Maintenance USA Target Department Store #1358,,2011-07-25,2011-07-25,"9 City Place  White Plains, NY, 10605",Westchester,,N/A,Loss of Contract,24,5,5
Prestige Maintenance USA Target Department Store #1798,,2011-07-25,2011-07-25,"40 W 225th Street  Bronx, NY, 1045",Bronx,,N/A,Loss of Contract,1,11,11
Prestige Maintenance USA Target Department Store #1818,,2011-07-25,2011-07-25,"1150 Old Country Road  Riverhead, NY, 11901",Suffolk,,N/A,Loss of Contract,22,4,4
Prestige Maintenance USA Target Department Store #1866,,2011-07-25,2011-07-25,"100 Willow Park Center  Farmingdale, NY, 11735",Nassau,,N/A,Loss of Contract,11,3,3
Prestige Maintenance USA Target Department Store #1885,,2011-07-25,2011-07-25,"2003 Broadway Mall  Hicksville, NY, 11801",Nassau,,N/A,Loss of Contract,12,5,5
Prestige Maintenance USA Target Department Store #1887,,2011-07-25,2011-07-25,"500 East Sandford Blvd  Mount Vernon, NY, 10551",Westchester,,N/A,Loss of Contract,25,4,4
Prestige Maintenance USA Target Department Store #2024,,2011-07-25,2011-07-25,"128 Bailey Farm Road  Monroe, NY, 10950",Orange,,N/A,Loss of Contract,16,2,2
Prestige Maintenance USA Target Department Store #2038,,2011-07-25,2011-07-25,"1050 Ridge Road  Webster, NY, 14450",Monroe,,N/A,Loss of Contract,10,3,3
Prestige Maintenance USA Target Department Store #2102,,2011-07-25,2011-07-25,"160 N Research Pl  Central Islip, NY, 11722",Suffolk,,N/A,Loss of Contract,23,3,3
"Prime Title Search, LLC",,2011-11-30,2011-11-30,"1 Huntington Quadrangle, Suite 2  Melville, NY, 11747",Suffolk,,N/A,Economic,25,22,22
"Priority Production Services, LLC",,2011-04-05,2011-04-05,"42 West 38th Street, Suite 503  New York, NY, 10018",New York,,N/A,Expiration of contract,2,179,179
"Professional Charter Service, Inc.",,2011-04-12,2011-04-12,"1 Junius Avenue  Brooklyn, NY, ",Kings,,N/A,Economic,238,0,0
"Professional Charter Service, Inc.",,2011-04-12,2011-04-12,"154 Sheffield Avenue  Brooklyn, NY, ",Kings,,N/A,Economic,239,52,52
"Professional Charter Service, Inc.",,2011-04-12,2011-04-12,"2350 Hermany Avenue  Bronx, NY, ",Bronx,,N/A,Economic,236,77,77
Quad Graphics,2011-07-18,2011-04-19,2011-04-19,"2475 George Urban Blvd  Depew, NY, 14043",Erie,,N/A,Economic,234,412,412
"R & I Associates, LLC d/b/a SouthWest NY Restaurant",,2011-06-28,2011-06-28,"225  Liberty St. a/k/a Two World Financial Center  New York, NY, 10282",New York,,N/A,Lease agreement will expire and premises will be v,1,103,103
Reed Group Ltd.,,2011-02-28,2011-02-28,"15 Tech Valley Drive Ste.2  East Greenbush, NY, 12061",Rensselaer,,N/A,Economic,252,41,41
Research Foundation The City University of New York (CUNY),2011-06-30,2011-02-25,2011-02-25,"230 West 41st Street 7th Floor  New York, NY, 10036",New York,,N/A,Economic,254,37,37
Restaurant Associates (JPMorgan Chase),,2011-01-24,2011-01-24,"383 Madison Avenue  New York, NY, 10172",New York,,N/A,Economic,278,47,47
"Revonate Manufacturing, LLC",2011-12-06,2011-12-15,2011-12-15,"7645 Henry Clay Boulevard  Liverpool, NY, 13088",Onondaga,,N/A,Contract Loss,1,130,130
"RNA Holdings, LLC & Russell-Newman, Inc.",2011-02-01,2011-01-19,2011-01-19,"6 E. 32nd Street  New York, NY, 10016",New York,,N/A,Economic,280,55,55
RockTenn,,2011-08-24,2011-08-24,"45 Campion Road  New Hartford, NY, 13413",Oneida,,N/A,Economic,89,71,71
RR Donnelley,,2011-02-08,2011-02-08,"47-47 Austell Place  Long Island, NY, 11101",Queens,,N/A,Economic,269,69,69
"Rudell & Associates, Inc.",2011-03-02,2011-03-03,2011-03-03,"11-11 40th Avenue  Long Island City, NY, 11101",Queens,,N/A,Contract Loss,3,49,49
Saint Gobain Structural Ceramics Facility,2011-04-11,2011-01-14,2011-01-14,"23 Acheson Drive  Niagara Falls, NY, 14303",Niagara,,N/A,Relocation of manufacturing site outside of NY,1,32,32
Schweizer Aircraft Corp. (d/b/a Sikorsky Military Completions Center),2011-08-30,2011-06-02,2011-06-02,"1250 Schweizer Road  Horseheads, NY, 14845",Chemung,,N/A,Reduction in orders,1,386,386
"Seton Health System, Inc. (CHHA & LHCSA)",,2011-05-16,2011-05-16,"1 Ross Tech Park  Troy, NY, 12180",Rensselaer,,N/A,Economic,222,69,69
Shelter Electric Maintenance Corp.,,2011-08-18,2011-08-18,"53-01 Vernon Boulevard  Long Island City, NY, 11101",Queens,,N/A,Economic,95,42,42
Shelter Express Corp.,,2011-08-18,2011-08-18,"444 Merrick Road, Suite 370  Lynbrook, NY, 11563",Nassau,,N/A,Economic,93,15,15
"Sheltered Workshop for the Disabled, Inc.",2011-09-15,2011-07-18,2011-07-18,"200 Court Street  Binghamton, NY, 13901",Broome,,N/A,Federal funding cuts,2,137,137
SkillSoft Corporation/Element K Corporation,2012-01-27,2011-11-01,2011-11-01,"500 Canal View Boulevard  Rochester, NY, ",Monroe,,N/A,Business sold to SkillSoft,1,115,115
"SLS Residential, Inc.",2011-11-29,2011-11-30,2011-11-30,"2505 Carmel Avenue  Brewster, NY, 10509",Putnam,,N/A,Withdrawal of OMH certification for operations,1,40,40
Sodexo (@ St. Elizabeth Ann's Health Care & Rehab.),,2011-06-28,2011-06-28,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Possible Contract Loss based on sale of facility,1,43,43
"Sodexo, Inc @ SUNY Buffalo State College",,2011-04-08,2011-04-08,"1300 Elmwood Avenue,  Room 223  Buffalo, NY, 14222",Erie,,N/A,Loss of Contract,26,221,221
"Sodexo, Inc. @ Manhattan College",2011-05-25,2011-05-02,2011-05-02,"4513 Manhattan College Pkwy  Bronx, NY, 10471",New York,,N/A,Loss of contract,1,125,125
St Vincent Catholic Medical Centers of New York - Business Office,2011-07-17,2011-04-25,2011-04-25,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,230,3,3
St Vincent Catholic Medical Centers of New York - St. Elizabeth Ann's Health Care & Rehabilitation Center,,2011-10-20,2011-10-20,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,2,1,1
St Vincent Catholic Medical Centers of New York - St. Elizabeth Ann's Health Care & Rehabilitation Center,,2011-09-01,2011-09-01,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,4,1,1
St Vincent Catholic Medical Centers of New York - St. Elizabeth Ann's Health Care & Rehabilitation Center,,2011-08-18,2011-08-18,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,6,1,1
St Vincent Catholic Medical Centers of New York - St. Elizabeth Ann's Health Care & Rehabilitation Center,,2011-07-18,2011-07-18,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,7,1,1
St Vincent Catholic Medical Centers of New York - St. Elizabeth Ann's Health Care & Rehabilitation Center,,2011-06-16,2011-06-16,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,10,553,553
St Vincent Catholic Medical Centers of New York (Bayley Seton Hospital),,2011-06-16,2011-06-16,"75 Vanderbilt Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,11,63,63
"St. Cabrini Home, Inc. Residential Treatment Care",,2011-02-01,2011-02-01,"Route 9W  West Park, NY, 12493",Ulster,,N/A,Economic,274,69,69
"St. Giles Hotel,  LLC",,2011-11-14,2011-11-14,"120 East 39th Street  New York, NY, 10016",New York,,N/A,Major renovations to the hotel,1,55,55
St. Vincent Catholic Medical Centers of New York - Business Office,2011-07-31,2011-05-05,2011-05-05,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,224,2,2
St. Vincent Catholic Medical Centers of New York - Holy Family Home,,2011-02-16,2011-02-16,"1740 84th Street  Brooklyn, NY, 11214",Kings,,N/A,Sale of facility,13,283,283
St. Vincent Catholic Medical Centers of New York - Medical Center,2011-10-31,2011-07-18,2011-07-18,"153 West 11th Street  New York, NY, 10011",New York,,N/A,Economic,110,7,7
St. Vincent Catholic Medical Centers of New York - Medical Center,2011-07-14,2011-04-25,2011-04-25,"153 West 11th Street  New York, NY, 10011",New York,,N/A,Economic,231,1,1
St. Vincent Catholic Medical Centers of New York - St. Elizabeth Ann's Health Care & Rehabilitation Center,,2011-11-15,2011-11-15,"91 Tompkins Avenue  Staten Island, NY, 10304",Richmond,,N/A,Sale of facility,1,3,3
St. Vincent Catholic Medical Centers of New York - St. Jerome's Health Services (Holy Family Home-1740 84th Street),2011-09-04,2011-06-09,2011-06-09,"1740 84th Street  Brooklyn, NY, 11214",Kings,,N/A,Sale of facility,12,3,3
St. Vincent Catholic Medical Centers of New York - St. Jerome's Health Services (Holy Family Home),2011-09-19,2011-09-07,2011-09-07,"1740 84th Street  Brooklyn, NY, 11214",Kings,,N/A,Sale of facility,3,2,2
St. Vincent Catholic Medical Centers of New York - St. Jerome's Health Services (Holy Family Home),2011-09-19,2011-08-19,2011-08-19,"1740 84th Street  Brooklyn, NY, 11214",Kings,,N/A,Sale of facility,5,2,2
St. Vincent Catholic Medical Centers of New York - St. Jerome's Health Services (Holy Family Home),,2011-07-07,2011-07-07,"1740 84th Street  Brooklyn, NY, 11214",Kings,,N/A,Sale of facility,8,1,1
St. Vincent Catholic Medical Centers of New York - St. Jerome's Health Services (Holy Family Home),,2011-06-20,2011-06-20,"1740 84th Street  Brooklyn, NY, 11214",Kings,,N/A,Sale of facility,9,5,5
St. Vincent Catholic Medical Centers of New York - St. Vincent's Hospital - Corporate,2012-01-31,2011-11-08,2011-11-08,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,39,1,1
St. Vincent Catholic Medical Centers of New York - St. Vincent's Hospital - Corporate,2011-12-29,2011-10-06,2011-10-06,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,64,2,2
St. Vincent Catholic Medical Centers of New York - St. Vincent's Hospital - Corporate,2011-10-31,2011-07-18,2011-07-18,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,111,1,1
St. Vincent Catholic Medical Centers of New York - St. Vincent's Hospital - Corporate,2011-08-30,2011-06-06,2011-06-06,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,136,1,1
State Farm,2012-02-29,2011-12-15,2011-12-15,"100 Meridian Centre Suite 200  Rochester, NY, 14618",Monroe,,N/A,Economic,8,20,20
State Farm,2012-02-29,2011-12-15,2011-12-15,"100  State Farm Place  Malta, NY, 12020",Saratoga,,N/A,Economic,13,41,41
State Farm,,2011-12-15,2011-12-15,"305 Cayuga Road Suite 180  Cheektowaga, NY, 14225",Erie,,N/A,Economic,7,5,5
State Farm,2012-02-29,2011-12-15,2011-12-15,"555 Hudson Valley Avenue Suite 101  New Windsor, NY, 12553",Orange,,N/A,Economic,11,3,3
State Farm,2012-02-29,2011-12-15,2011-12-15,"1305 Old Walt Whitman Road, Suites 300, 210/220, 120, 110  Melville, NY, 11747",Suffolk,,N/A,Economic,14,110,110
State Farm,2012-02-29,2011-12-15,2011-12-15,"1985 Marcus Avenue Ste 201  New Hyde Park, NY, 11042",Nassau,,N/A,Economic,9,93,93
State Farm,,2011-12-15,2011-12-15,"2949 Erie Boulevard East Suite A 100  Syracuse, NY, 13224",Onondaga,,N/A,Economic,10,4,4
State Farm,2012-02-29,2011-12-15,2011-12-15,"various locations  Staten Island, NY, ",Richmond,,N/A,Economic,12,6,6
Steuben Glass LLC,,2011-09-02,2011-09-02,"One Steuben Way  Corning, NY, 14830",Steuben,,N/A,Economic,85,73,73
"Steven J. Baum, P.C.",,2011-11-21,2011-11-21,"220 Northpointe Parkway,  Suite G  Amherst, NY, 14228",Erie,,N/A,Economic,33,67,67
"Steven J. Baum, P.C.",2012-02-20,2011-11-21,2011-11-21,"900 Merchants Concourse, Suite 116  Westbury, NY, 11590",Suffolk,,N/A,Economic,34,22,22
"Suffolk Transportation Service, Inc./Suffolk Bus Corp.",2012-01-01,2011-09-26,2011-09-26,"10 Moffitt Blvd  Bay Shore, NY, 11706",Suffolk,,N/A,Contract renewal,1,64,64
"Suffolk Transportation Service, Inc./TERRAFINA Bus Corp.",2012-01-01,2011-09-26,2011-09-26,"1980 Pond Road  Ronkonkoma, NY, 11779",Suffolk,,N/A,Contract renewal,2,55,55
"Sunrise Coach Lines, Inc.",,2011-06-03,2011-06-03,"74675 West Front Street  Greenport, NY, 11944",Suffolk,,N/A,Expiration of contract,1,37,37
"Supreme Process Service, LLC",,2011-11-30,2011-11-30,"20, 25, 170 & 220 Northpointe Parkway  Amherst, NY, ",Erie,,N/A,Economic,22,11,11
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"4 Union Square South  New York, NY, 10003",New York,,N/A,Economic,42,174,174
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"42 Trinity Place  New York, NY, 10007",New York,,N/A,Economic,43,66,66
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"187-04 Horace Harding  Fresh Meadows, NY, 11365",Queens,,N/A,Economic,45,60,60
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"295 Tarrytown Road  Elmsford, NY, 10523",Westchester,,N/A,Economic,47,74,74
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"695 Merrick Avenue  Westbury, NY, 11590",Suffolk,,N/A,Economic,46,65,65
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"1400 Northern Blvd  Manhasset, NY, 11030",Nassau,,N/A,Economic,41,52,52
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"2220-2226 Broadway  New York, NY, 10024",New York,,N/A,Economic,44,136,136
"Syms Corp/ Filene's Basement, LLC",,2011-11-07,2011-11-07,"8075  Sheridan Drive  Williamsville, NY, 14221",Erie,,N/A,Economic,40,21,21
Synergy Solutions,,2011-09-25,2011-09-25,"701 Azon Road Suite 115  Johnson City, NY, 13790",Broome,,N/A,Natural Disaster,1,186,186
"Syracuse Symphony Orchestra, Inc.",2011-04-03,2011-04-08,2011-04-08,"411 Montgomery Street  Suite 40  Syracuse, NY, 13202",Onondaga,,N/A,Economic,240,168,168
"Tactronics Holdings International, LLC",,2011-06-09,2011-06-09,"10 Pinehurst Drive  Bellport, NY, 11713",Suffolk,,N/A,Economic,134,62,62
The Bank of New York Mellon (Treasury Services Operations Deposit Accounting Operating Unit),2012-03-30,2011-12-23,2011-12-23,"101 Barclay Street  Floor 6W  New York, NY, 10286",New York,,N/A,Economic,3,47,47
The Bank of New York Mellon (Treasury Services Operations Lockbox Unit),2011-07-01,2011-03-21,2011-03-21,"101 Barclay Street  Floor 6W  New York, NY, 10286",New York,,N/A,Economic,245,124,124
The Buckingham Hotel,,2011-01-25,2011-01-25,"c/o 101 West 57th Street Hotel Operator LLC  New York, NY, 10019",New York,,N/A,Renovations and refurbishment,1,33,33
The Children's Aid Society (Several Sites Affected),2011-06-30,2011-04-05,2011-04-05,"105 East 22nd Street  New York, NY, 10010",New York,,N/A,Economic,242,57,57
The Maramont Corporation - Manufacturing Unit,2011-08-22,2011-05-20,2011-05-20,"5600 1st Avenue  Brooklyn, NY, 11220",Kings,,N/A,Economic,221,148,148
The Oak Room,,2011-05-05,2011-05-05,"768 5th Avenue  New York, NY, 10019",New York,,N/A,Economic,225,86,86
The Oneida Daily Dispatch,2011-03-22,2011-02-01,2011-02-01,"130 Broad Street  Oneida, NY, 13421",Madison,,N/A,Economic,273,17,17
"The Sports Club Company, Inc.",,2011-08-10,2011-08-10,"45 Rockefeller Plaza  New York, NY, 10111",New York,,N/A,Transfer of Ownership to Equinox Holdings Inc,1,119,119
"THQ, Inc.",,2011-06-13,2011-06-13,"129 W 27th Street 8th Floor  New York, NY, 10001",New York,,N/A,Economic,132,52,52
Time Warner Cable,2012-02-15,2011-08-10,2011-08-10,"71 Mount Hope Avenue  Rochester, NY, 14620",Monroe,,N/A,Economic,99,32,32
Time Warner Cable,2011-12-15,2011-08-10,2011-08-10,"483 Plaza Drive  Vestal, NY, 13850",Broome,,N/A,Economic,97,6,6
Time Warner Cable,2012-01-15,2011-08-10,2011-08-10,"2875 Union Road  Cheektowaga, NY, 14227",Erie,,N/A,Economic,98,33,33
Time Warner Cable,2011-12-15,2011-08-10,2011-08-10,"6005 Fair Lakes Road  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,100,43,43
Time Warner Cable - Field Collections Department,,2011-10-12,2011-10-12,"2 Industrial Drive  Middletown, NY, ",Orange,,N/A,Economic,56,2,2
Time Warner Cable - Field Collections Department,,2011-10-12,2011-10-12,"10-15 14th Avenue  College Point, NY, ",Queens,,N/A,Economic,57,52,52
Time Warner Cable - Field Collections Department,,2011-10-12,2011-10-12,"100 Cable Way  Staten Island, NY, ",Richmond,,N/A,Economic,58,6,6
Time Warner Cable - Field Collections Department,,2011-10-12,2011-10-12,"701-717 N. MacQueston Parkway  Mt. Vernon, NY, ",Westchester,,N/A,Economic,59,1,1
"Tops Markets, LLC  Judd Falls Store #577",,2011-02-03,2011-02-03,"315 Pine Tree Road  Ithaca, NY, 14850",Tompkins,,N/A,Possible Sale,3,77,77
"Tops Markets, LLC  Tops Bath Store #588",,2011-02-03,2011-02-03,"404 West Morris Street  Bath, NY, 14810",Steuben,,N/A,Possible Sale,2,34,34
"Tops Markets, LLC  Tops Cortland Store #567",,2011-02-03,2011-02-03,"Rt 81 & 13/160 Clinton Avenue  Cortland, NY, 13045",Cortland,,N/A,Possible Sale,1,73,73
"Tops Markets, LLC Tops Lockport Store #275",,2011-02-03,2011-02-03,"7134 Rochester Road  Lockport, NY, 14094",Niagara,,N/A,Possible Sale of Stores,1,64,64
"Tops Markets, LLC  Tops Triphammer Store #591",,2011-02-03,2011-02-03,"2309 N. Triphammer Road  Ithaca, NY, 14850",Tompkins,,N/A,Possible Sale,4,44,44
"Tracy Evans, LLC",,2011-04-22,2011-04-22,"247 West 38th Street  New York, NY, 10018",New York,,N/A,Economic,232,28,28
"Tracy Evans, LLC",,2011-04-22,2011-04-22,"530 7th Avenue  New York, NY, 10018",New York,,N/A,Economic,233,24,24
Triland USA Inc. (Clearing Operations),2011-06-30,2011-03-11,2011-03-11,"655 Third Avenue  New York, NY, 10017",New York,,N/A,Economic Restructuring,1,15,15
United Pet Group Companion Animal Division a subsidiary of Spectrum Brands Inc.,2011-05-04,2011-03-01,2011-03-01,"1377 Motor Parkway (Islandia Pavilion), Suite 100  Islandia, NY, 11749",Suffolk,,N/A,Economic,250,52,52
"Uptown Chevrolet-Cadillac, Inc.",2011-01-27,2011-01-28,2011-01-28,"2485 Second Avenue  New York, NY, 10035",New York,,N/A,Economic,275,70,70
"UTI, United States, Inc.",,2011-06-30,2011-06-30,"48 S. Service Road Suite 220  Melville, NY, 11747",Suffolk,,N/A,Economic,123,20,20
"V-Twin Mfg. Tedd Cycle, Inc. - Distribution Facility Warehouse",2011-06-16,2011-03-14,2011-03-14,"9 Scobie Drive  Newburgh, NY, 12550",Orange,,N/A,Economic,249,26,26
Vertis Inc. d/b/a/ Vertis Communications,,2011-12-15,2011-12-15,"One Tomsons Road  Saugerties, NY, 12477",Ulster,,N/A,Economic,15,150,150
"Video Monitoring Services of America, LP",,2011-09-01,2011-09-01,"1500 Broadway, 6th Floor  New York, NY, 10036",New York,,N/A,Chapter 7 Bankruptcy,1,137,137
"Voila Bakeries, LLC",,2011-10-03,2011-10-03,"65 Porter Avenue  Brooklyn, NY, 11237",Kings,,N/A,Economic,68,76,76
"Volume Services, Inc. d/b/a Centerplate",,2011-09-26,2011-09-26,"Aqueduct Race Track, 110-00 Rockaway Blvd, South Ozone Park  Queens, NY, 11420",Queens,,N/A,Contract loss,1,156,156
VWR Education LLC,,2011-10-21,2011-10-21,"777 East Park Drive  Tonawanda, NY, 14150",Erie,,N/A,Economic,52,41,41
Waldbaum's Store #278 a division of A & P,,2011-02-23,2011-02-23,"124 East Main Street  Smithtown, NY, 11787",Suffolk,,N/A,Economic,259,85,85
Waldbaum's Store #284 A & P,,2011-02-18,2011-02-18,"500 W. Merrick Road  Valley Stream, NY, 11580",Suffolk,,N/A,Economic,266,83,83
Waldbaum's Store #428 a division of A & P,,2011-02-23,2011-02-23,"450 Main Street  Farmingdale, NY, 11735",Nassau,,N/A,Economic,256,90,90
Walmart - NYC Apparel Office,,2011-10-27,2011-10-27,"1372 Broadway, 2nd Floor  New York, NY, 10018",New York,,N/A,Economic,51,289,289
"Watson Laboratories, Inc.",,2011-03-02,2011-03-02,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic Petition,3,17,17
"West Valley Environmental Services, LLC (WVES)",,2011-03-28,2011-03-28,"10282 Rock Springs Road  West Valley, NY, 14171",Cattaraugus,,N/A,Expiration of contract,3,322,322
"Westside Health Services, Inc. (322 Lake Avenue)",,2011-06-02,2011-06-02,"322 Lake Avenue  Rochester, NY, 14608",Monroe,,N/A,Economic,137,59,59
"Westside Health Services, Inc. (480 Genesee Street)",,2011-06-02,2011-06-02,"480 Genesee Street  Rochester, NY, 14611",Monroe,,N/A,Economic,138,48,48
Whitman Packaging Corp (affiliate of Estee Lauder Companies Inc),2011-05-01,2011-02-04,2011-02-04,"1516 Motor Parkway  Islandia, NY, 11749",Suffolk,,N/A,Economic,272,103,103
