Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
HLD Columbus LLC dba Gari Columbus,2020-03-31,2020-04-02,2020-04-02,"370 Columbus Avenue  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,040",30,30
HLD Gari LLC d/b/a Sushi of Gari Upper East Side,2020-03-31,2020-04-02,2020-04-02,"402 East 78th Street  New York, NY, 10075",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,041",25,25
HLD Tribeca LLC dba Sushi of Gari Tribeca,2020-03-31,2020-04-02,2020-04-02,"130 West Broadway  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,042",22,22
HMSHost - JFK,2020-03-11,2020-03-21,2020-03-21,"JFK Int'l Airport - The Port Authority of NY & NJ South Service Rd. - Bldg. 14 West Wing Ste. 1, Jamaica)  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,548",246,246
"HMSHost (Albany Int'l Airport, 737 Albany Shaker Rd., Albany)",2020-03-11,2020-08-11,2020-08-11,"737 Albany Shaker Road  Albany, NY, 12211",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,220,65,65
"HMSHost (Ardsley Travel Plaza, Hastings On Hudson)",2020-03-11,2020-08-12,2020-08-12,"Ardsley Travel Plaza NY State Thruway Milepost 6N  Hastings on Hudson, NY, 10706",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,219,16,16
"HMSHost (Chittenango Service Area Rd, Canastota)",2020-03-11,2020-08-12,2020-08-12,"Chittenango Service Area Rd # 4 214-C-1 R Box 56  Canastota, NY, 13032",Madison,,N/A,Unforeseeable business circumstances prompted by COVID 19,210,10,10
"HMSHost (Clifton Springs Travel Plaza, Clifton Springs)",2020-03-11,2020-08-12,2020-08-12,"Clifton Springs Travel Plaza, 3236 Rt. 96 West  Clifton Springs, NY, 14432",Ontario,,N/A,Unforeseeable business circumstances prompted by COVID 19,213,2,2
"HMSHost (Iroquois Travel Plaza Box 583, Little Falls)",2020-03-11,2020-08-12,2020-08-12,"Iroquois Travel Plaza Box 583  Little Falls, NY, 13365",Herkimer,,N/A,Unforeseeable business circumstances prompted by COVID 19,208,7,7
"HMSHost (Junius Ponds Travel Plaza, Phelps)",2020-03-11,2020-08-12,2020-08-12,"1399 Nine Foot Road  Phelps, NY, 14532",Ontario,,N/A,Unforeseeable business circumstances prompted by COVID 19,214,2,2
"HMSHost (LaGuardia Airport Terminal B Suite 3600, Flushing)",2020-03-11,2020-08-11,2020-08-11,"LaGuardia Airport Terminal B Suite 3600  Flushing, NY, 11371",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,232,154,154
HMSHost (Long Island McArthur Airport),2020-03-11,2020-03-21,2020-03-21,"Long Island McArthur Airport, 100 Arrival Ave.  Ronkonkoma, NY, 11779",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,549",39,39
"HMSHost (New Baltimore Travel Plaza, New Baltimore)",2020-03-11,2020-08-12,2020-08-12,"New Baltimore Travel Plaza, NYS Thruway Mile Post 127S  New Baltimore, NY, 12124",Greene,,N/A,Unforeseeable business circumstances prompted by COVID 19,207,23,23
"HMSHost (Oneida Travel Plaza, Westmoreland)",2020-03-11,2020-08-12,2020-08-12,"5365 State Rt #233 Mile Post 244 E. NY State Thruway  Westmoreland, NY, 13490",Oneida,,N/A,Unforeseeable business circumstances prompted by COVID 19,212,6,6
"HMSHost (Pattersonville Travel Plaza, Pattersonville)",2020-03-11,2020-08-12,2020-08-12,"Travel Plaza Rd #2 Milepost 168N NYS Thruway  Pattersonville, NY, 12137",Schenectady,,N/A,Unforeseeable business circumstances prompted by COVID 19,216,12,12
HMSHost (Plattekill Travel Plaza),2020-03-11,2020-08-12,2020-08-12,"Mile Post 65N New York Thruway  Plattekill, NY, 12568",Ulster,,N/A,Unforeseeable business circumstances prompted by COVID 19,217,14,14
"HMSHost (Sloatsburg Travel Plaza, Sloatsburg)",2020-03-11,2020-08-12,2020-08-12,"Travel Plaza Mile Post 33, NYS Thruway  Sloatsburg, NY, 10974",Rockland,,N/A,Unforeseeable business circumstances prompted by COVID 19,215,9,9
"HMSHost (Travel Plaza Rt 5 S, Little Falls)",2020-03-11,2020-08-12,2020-08-12,"Travel Plaza Rt 5 S, Rd. #3 Mile Post 210 East  Little Falls, NY, 13365",Herkimer,,N/A,Unforeseeable business circumstances prompted by COVID 19,209,5,5
"HMSHost (Ulster Travel Plaza, Ruby)",2020-03-11,2020-08-12,2020-08-12,"Travel Plaza Mile Post 96 South NYS Thruway  Ruby, NY, 12475",Ulster,,N/A,Unforeseeable business circumstances prompted by COVID 19,218,7,7
Hoffman Car Wash - Capital Region,2020-03-23,2020-04-27,2020-04-27,"Multiple Capital Region locations  Albany, NY, 12206",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,662,352,352
Hoffman Car Wash - Mid-Hudson Region,2020-03-23,2020-04-27,2020-04-27,"1091 Ulster Ave.  Kingston, NY, 12401",Ulster,,N/A,Unforeseeable business circumstances prompted by COVID 19,676,36,36
Hoffman Car Wash - Mohawk Valley Region,2020-03-23,2020-04-27,2020-04-27,"Amsterdam CarWash - 4858 State Highway 30  Amsterdam, NY, 12010",Montgomery,,N/A,Unforeseeable business circumstances prompted by COVID 19,670,5,5
Hoffman Car Wash - Southern Tier,2020-03-23,2020-04-27,2020-04-27,"2524 Vestal Parkway  Vestal, NY, 13850",Broome,,N/A,Unforeseeable business circumstances prompted by COVID 19,665,14,14
Holiday Inn Rochester Downtown,2020-03-23,2020-04-06,2020-04-06,"70 State Street  Rochester, NY, 14614",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,947,92,92
Holy Family Regional School (Commack),2020-06-16,2020-06-26,2020-06-26,"2 Indian Head Road  Commack, NY, 11725",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,358,40,40
Home Box Office. Inc. (30 Hudson Yards),2020-02-28,2020-01-22,2020-01-22,"30 Hudson Yards  New York, NY, 10001",New York,,N/A,Economic,152,2,2
Honeycrisp USA LLC,2020-07-31,2020-03-16,2020-03-16,"89 East 42nd Street  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,803",4,4
Honeywell AEROSPACE,2020-12-30,2020-09-29,2020-09-29,"3 Tibbits Ave.  Troy, NY, 12183",Rensselaer,,N/A,Moving production to their South Bend Indiana facility,1,40,40
Hooters on 33rd Street,2020-03-17,2020-03-24,2020-03-24,"155 West 33rd Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,439",86,86
"Hornblower Cruises & Events, LLC",2020-03-18,2020-08-17,2020-08-17,"62 Chelsea Piers, Suite 200  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,204,502,502
Hornell Furniture Outlet,2020-03-22,2020-03-23,2020-03-23,"181 Main Street  Hornell, NY, 14843",Steuben,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,529",25,25
"Hotel 35, LLC aka Black Craft Burgers & Beer",2020-03-16,2020-03-16,2020-03-16,"45 West 35th Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,804",83,83
Hotel 57,2020-03-19,2020-05-28,2020-05-28,"130 East 57th Street  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,534,49,49
Hotel 57 Services LLC d/b/a Four Seasons Hotel New York,2020-03-21,2020-03-26,2020-03-26,"57 East 57th Street  New York, NY, 10022",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,321",372,372
Hotel Beacon NYC (2130 Broadway) and the Beacon Bar,2020-03-17,2020-06-11,2020-06-11,"2130 Broadway at 75th Street  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,446,92,92
Hotel Grand Central LLC dba Fitzpatrick Grand Central Hotel,2020-03-20,2020-03-23,2020-03-23,"141 East 44th Street  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,497",57,57
Hotel Indigo Brooklyn,2020-03-16,2020-03-20,2020-03-20,"229 Duffield Street  Brooklyn, NY, 11201",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,558",25,25
Hotel Indigo Lower East Side New York,2020-03-27,2020-04-03,2020-04-03,"171 Ludlow Street  New York, NY, 10002",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,987,62,62
Hotel Pennsylvania,2020-04-02,2020-04-08,2020-04-08,"401 Seventh Avenue  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,903,410,410
Hotel Plaza Athenee,2020-03-22,2020-03-26,2020-03-26,"37 East 64th Street  New York, NY, 10065",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,302",165,165
"Houlihan's Farmingdale, LLC dba Houlihan's – Farmingdale",2020-04-08,2020-04-08,2020-04-08,"923 Broad Road, Route 110  Farmingdale, NY, 11735",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,887,85,85
"Housing Works, Inc. (15 locations)",2020-03-27,2020-04-30,2020-04-30,"15 NYC locations  New York/Brooklyn/Queens, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,626,196,196
Howard Beach Fitness Center dba Limitless Fitness,2020-03-16,2020-03-16,2020-03-16,"157-05 Crossbay Blvd.  Howard Beach, NY, 11414",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,805",,
Howard Hughes Corporation and Seaport Hospitality LLC (8 Locations),2020-03-27,2020-03-25,2020-03-25,"199 Water Street  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,383",316,316
"Howard Zimmerman Architects, P.C.",2020-04-01,2020-03-31,2020-03-31,"11 West 30th Street, 3rd Floor  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,114",42,42
HRK Foods Inc.,2020-03-17,2020-03-17,2020-03-17,"1057 Second Avenue  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,753",25,25
"HSBC Bank USA , N.A.",2020-06-01,2020-03-02,2020-03-02,"5 East Fordham Road  New York, NY, 10468",New York,,N/A,Economic,104,2,2
"HSBC Bank USA , N.A.",2020-06-01,2020-03-02,2020-03-02,"58 Bowery  New York, NY, 10004",New York,,N/A,Economic,105,1,1
"HSBC Bank USA , N.A.",2020-06-01,2020-03-02,2020-03-02,"250 Park Avenue  New York, NY, 10036",New York,,N/A,Economic,106,1,1
"HSBC Bank USA , N.A.",2020-06-01,2020-03-02,2020-03-02,"252 West 57th Street  New York, NY, 10107",New York,,N/A,Economic,107,2,2
"HSBC Bank USA , N.A.",2020-06-03,2020-03-05,2020-03-05,"572 Union Turnpike East  New Hyde Park, NY, 11040",Nassau,,N/A,Economic,92,1,1
"HSBC Bank USA , N.A.",2020-06-01,2020-03-02,2020-03-02,"1602 Kings Highway  Brooklyn, NY, 11229",Kings,,N/A,Economic,101,2,2
"HSBC Bank USA , N.A.",2020-06-01,2020-03-02,2020-03-02,"1756 Crosby Avenue  New York, NY, 10461",New York,,N/A,Economic,108,2,2
"HSBC Bank USA , N.A.",2020-06-01,2020-03-02,2020-03-02,"2001 Rockaway Parkway  Brooklyn, NY, 11236",Kings,,N/A,Economic,102,2,2
"HSBC Bank USA , N.A.",2020-06-03,2020-03-05,2020-03-05,"	7424 13th Avenue  Brooklyn, NY, 11228",Kings,,N/A,Economic,91,1,1
"HSBC Bank USA , N.A. (1185 Avenue of the Americas)",2020-06-01,2020-03-02,2020-03-02,"1185 Avenue of the Americas  New York, NY, 10036",New York,,N/A,Economic,109,1,1
"HSBC Bank USA , N.A. (3415 Francis Lewis Boulevard)",2020-06-01,2020-03-02,2020-03-02,"3415 Francis Lewis Boulevard  Flushing, NY, 11358",Queens,,N/A,Economic,112,4,4
"HSBC Bank USA , N.A.(1545 Flatbush Avenue)",2020-06-01,2020-03-02,2020-03-02,"1545 Flatbush Avenue  Brooklyn, NY, 11210",Kings,,N/A,Economic,103,1,1
"HSBC Bank USA, N.A.",2020-06-01,2020-03-02,2020-03-02,"11 East Broadway  New York, NY, 10038",New York,,N/A,Economic,110,3,3
"HSBC Bank USA, N.A.",2020-06-01,2020-03-02,2020-03-02,"307 Grand Street  New York, NY, 10002",New York,,N/A,Economic,111,2,2
"HSBC Bank USA, N.A.",2020-06-16,2020-03-17,2020-03-17,"5500 Sunrise Highway  Massapequa, NY, 11746",Nassau,,N/A,Economic,76,1,1
Hudson Hotel,2020-03-23,2020-03-18,2020-03-18,"358 West 58th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,714",212,212
"Hudson River Inn, LLC dba The Maritime Hotel",2020-03-18,2020-03-19,2020-03-19,"363 West 16th Street  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,653",50,50
Hudson Rooftop LLC,2020-03-16,2020-03-27,2020-03-27,"18th 9th Ave.  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,248",44,44
Hudson Sheraton Corporation LLC dba Sheraton New York Times Square Hotel,2020-03-21,2020-06-09,2020-06-09,"811 7th Avenue  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,473,457,457
"Hudson Transit Lines, Inc.",2020-03-04,2020-10-01,2020-10-01,"66 Tetz Road  Chester, NY, 10918",Orange,,N/A,Economic,17,134,134
Hudson Yards Catering LLC,2020-03-18,2020-03-31,2020-03-31,"640 West 28th Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,115",416,416
"Hudson Yards Grill, LLC dba TAK Room Restaurant",2020-03-17,2020-08-07,2020-08-07,"20 Hudson Yards, 500 W. 33rd St.  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,242,76,76
Hudson Yards Sports and Entertainment LLC,2020-03-18,2020-03-31,2020-03-31,"  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,116",49,49
Hudson's Bay Company (2 NYC sites),2020-04-04,2020-04-02,2020-04-02,"225 Liberty Street  New York, NY, 10281",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,043",504,504
"Humphrey's Bakery Inc. dba Balthazar Bakery (80 Spring St., NYC)",2020-03-16,2020-08-07,2020-08-07,"80 Spring Street  New York, NY, 10012",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,243,42,42
Hunter Mountain Ski Bowl Inc.,2020-04-06,2020-04-06,2020-04-06,"64 Klein Avenue  Hunter, NY, 12442",Greene,,N/A,Unforeseeable business circumstances prompted by COVID 19,942,55,55
Hyatt Corporation dba Andaz Fifth Avenue,2020-03-22,2020-06-10,2020-06-10,"485 5th Avenue  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,451,134,134
Hyatt Corporation dba Andaz Wall Street,2020-03-28,2020-06-10,2020-06-10,"75 Wall Street  New York, NY, 10005",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,452,114,114
Hyatt Corporation dba Grand Hyatt New York,2020-03-22,2020-06-10,2020-06-10,"109 East 42nd Street  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,453,745,745
Hyatt Corporation dba Hotel 50 Bowery,2020-03-29,2020-06-10,2020-06-10,"50 Bowery  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,454,67,67
Hyatt Corporation dba Hyatt Centric Times Square,2020-03-23,2020-06-10,2020-06-10,"135 West 45th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,455,221,221
Hyatt Corporation dba Park Hyatt,2020-03-22,2020-06-10,2020-06-10,"153 West 57th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,456,264,264
Hyatt Corporation dba Park South,2020-03-29,2020-06-10,2020-06-10,"124 E 28th Street  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,457,57,57
Hyatt Corporation dba Parker New York,2020-03-28,2020-06-10,2020-06-10,"119 W 56th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,458,366,366
Hyatt Corporation Gild Hall,2020-03-29,2020-06-10,2020-06-10,"15 Gold Street  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,459,43,43
Hyatt Corporation The Beekman,2020-03-29,2020-06-10,2020-06-10,"123 Nassau Street  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,460,105,105
Hyatt Regency Buffalo Hotel (Fountain Plaza-Buffalo),2020-03-18,2020-05-26,2020-05-26,"2 Fountain Plaza  Buffalo, NY, 14202",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19 subsequently resulting in loss of management agreement to operate hotel,1,207,207
Icon Parking Holdings LLC,2020-03-14,2020-04-02,2020-04-02,"220 East 23rd Street  New York, NY, 10010",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,044",883,883
"ICR, Inc.",2020-03-27,2020-04-13,2020-04-13,"6 Neptune Road  Poughkeepsie, NY, 12601",Dutchess,,N/A,Unforeseeable business circumstances prompted by COVID 19,819,50,50
"Ide Pontiac, Inc. dba Ide Honda (3 locations)",2020-03-22,2020-04-07,2020-04-07,"875 Panorama Trail South  Rochester, NY, 14625",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,924,63,63
"Ide Volkswagen, Inc. dba Ide Volkswagen",2020-03-22,2020-04-07,2020-04-07,"333 North Washington Street  East Rochester, NY, 14445",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,925,19,19
"IHI-NY, LLC (Ilili Restaurant)",2020-03-15,2020-03-18,2020-03-18,"236 5th Ave.  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,715",130,130
"IHI-NY, LLC (ilili Restaurant)",2020-12-14,2020-12-14,2020-12-14,"236 5th Avenue  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,9,46,46
"II Mulino Gramercy, LLC",2020-03-16,2020-03-20,2020-03-20,"43 E. 20th Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,582",28,28
"ilili Box Canal Street, LLC",2020-03-15,2020-03-18,2020-03-18,"261 Canal Street  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,716",130,130
"ilili Box-Row NYC, LLC",2020-03-15,2020-03-18,2020-03-18,"City Kitchen, 700 8th Ave, Floor 2  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,717",7,7
IM 60th Street LLC,2020-03-16,2020-03-20,2020-03-20,"37 E. 60th Street  New York, NY, 10021",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,583",61,61
IM Long Island Restaurant Group,2020-03-16,2020-03-20,2020-03-20,"1042 Northern Blvd.  Roslyn, NY, 11576",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,561",26,26
Imagine Early Learning Centers (Long Island),2020-03-20,2020-04-14,2020-04-14,"3 Long Island locations  Pt. Washington/Holtsville/Center Islip, NY, ",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,802,33,33
Imagine Early Learning Centers (NYC),2020-03-20,2020-04-21,2020-04-21,"6 NYC locations  Bronx/Brooklyn/Jamaica/NY, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,709,91,91
"IMNY GS, LLC",2020-03-16,2020-03-20,2020-03-20,"361 Greenwich Street  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,584",32,32
In Good Co Park Ave Inc.,2020-03-16,2020-03-30,2020-03-30,"99 Park Ave.  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,177",60,60
In Good Company HG Inc.,2020-03-16,2020-03-30,2020-03-30,"417 5th Avenue  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,178",28,28
Incarnation Children's Center,2021-03-11,2020-12-11,2020-12-11,"142 Audubon Ave.  New York, NY, 10032",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,17,67,67
Indikitch (5 NYC locations),2020-03-18,2020-03-19,2020-03-19,"25 W. 23rd Street  New York, NY, 10010",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,654",,
Indochino Apparel (US) Inc.,2020-03-25,2020-03-25,2020-03-25,"4 NYC locations  New York/Brooklyn, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,384",56,56
Ink 48 Hotel,2020-03-23,2020-06-09,2020-06-09,"653 11th Ave  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,474,83,83
Inn at Fox Hollow,2020-03-26,2020-03-26,2020-03-26,"7755 Jericho Turnpike  Woodbury, NY, 11797",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,291",58,58
Innovative Concepts in Entertainment,2020-03-18,2020-03-23,2020-03-23,"10123 Main Street  Clarence, NY, ",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,475",79,79
"Innovative Delivery & Logistics, LLC (80 Grumman Road W, Bethpage)",2020-09-30,2020-06-29,2020-06-29,"80 Grumman Road West  Bethpage, NY, 11714",Nassau,,N/A,Economic,34,35,35
"Innovative Delivery & Logistics, LLC (201 Grumman Road W, Bethpage)",2020-09-30,2020-06-29,2020-06-29,"201 Grumman Road West  Bethpage, NY, 11714",Nassau,,N/A,Economic,35,52,52
Instant Vintage Inc.,2020-03-15,2020-03-19,2020-03-19,"96 Grove Street, Suite 3  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,655",6,6
"Instinet, LLC (United States Equity Research & United States Equity Research Sales platform)",2020-07-10,2020-07-10,2020-07-10,"309 West 49th Street  New York, NY, 10019",New York,,N/A,Economic,32,40,40
"Intent Global, Inc. d/b/a Intent (Media Co. & SaaS Co.)",2020-09-24,2020-10-01,2020-10-01,"75 Varick Street, 8th Floor  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,88,26,26
"Intent Global, Inc. dba Intent",2020-04-06,2020-04-03,2020-04-03,"75 Varick Street, 8th Floor  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,988,44,44
"Intercept Pharmaceuticals, Inc.",2020-10-08,2020-09-08,2020-09-08,"10 Hudson Yards, 37th Floor  New York, NY, 10001",New York,,N/A,Delays with the FDA to launch compound for a new therapeutic indication,1,130,130
InterContinental New York Times Square,2020-03-27,2020-03-25,2020-03-25,"300 West 44th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,385",310,310
"Intercos America, Inc.",2020-03-22,2020-03-23,2020-03-23,"37 West 57th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,498",7,7
"Intercos America, Inc. (Mid Hudson) (2 Locations)",2020-03-22,2020-03-23,2020-03-23,"200 Route 303 North  Congers, NY, 10920",Rockland,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,527",352,352
International Business Machines (IBM),2020-08-19,2020-05-21,2020-05-21,"299-300 Long Meadow Road  Sterling Forest, NY, 10979",Orange,,N/A,Economic,56,42,42
"International Council of Shopping Centers, Inc.",2020-06-11,2020-06-03,2020-06-03,"1251 Avenue of the Americas  New York, NY, 10020",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,513,65,65
International Culinary Center,2020-07-06,2020-07-06,2020-07-06,"462 Broadway  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,323,93,93
IPIC Theaters LLC,2020-03-27,2020-07-27,2020-07-27,"11 Fulton Street  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,269,206,206
Iroquois Hotel LLC,2020-03-24,2020-03-18,2020-03-18,"49 West 44th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,718",50,50
IS Chrystie Management LLC dba Public Hotel,2020-03-13,2020-07-28,2020-07-28,"215 Chrystie Street  New York, NY, 10002",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,266,85,85
It's Our Pleasure Hospitality Group LLC,2020-03-20,2020-03-23,2020-03-23,"3980 Amboy Road  Staten Island, NY, 10308",Richmond,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,525",10,10
"Ivy Rehab Network, Inc. (Central Billing Office)",2020-05-06,2020-04-30,2020-04-30,"1377 Motor Pkwy  Islandia, NY, 11749",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,630,36,36
IXHEL Corporation dba CAFÉ FRIDA,2020-03-16,2020-03-23,2020-03-23,"368 Columbus Avenue  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,499",41,41
"J. C. Penney Corporation, Inc. (100 W. 33rd St., NYC)",2020-03-18,2020-07-13,2020-07-13,"100 W. 33rd Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,303,304,304
"J. C. Penney Corporation, Inc. (5100 Kings Plaza, Brooklyn, NY)",2020-03-18,2020-07-13,2020-07-13,"5100 Kings Plaza, Suite 2201  Brooklyn, NY, 11234",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,301,142,142
"J. C. Penney Corporation, Inc. (Design Office, 200 Lafayette St., NYC)",2020-10-13,2020-07-15,2020-07-15,"200 Lafayette Street  New York, NY, 10012",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,288,31,31
"J. C. Penney Corporation, Inc. (South Shore Mall, Bay Shore)",,2020-06-25,2020-06-25,"1701 Sunrise Hwy  Bay Shore, NY, 11706",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,367,0,0
"J. C. Penney Corporation, Inc. (Store #1738)",2020-04-25,2020-01-16,2020-01-16,"1051 Green Acres Mall  Valley Stream, NY, 11581",Nassau,,N/A,Economic,155,126,126
"J.C. Penney (Destiny USA Shopping Center, Syracuse)",2020-09-21,2020-06-22,2020-06-22,"9559 Destiny USA Drive  Syracuse, NY, 13204",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,379,91,91
"J.C. Penney Corporation, Inc. (Poughkeepsie Galleria)",2020-09-25,2020-06-25,2020-06-25,"2001 South Road (Rt. 9)  Poughkeepsie, NY, 12601",Dutchess,,N/A,Unforeseeable business circumstances prompted by COVID 19,359,109,109
"J.C. Penney Corporation, Inc. (Sangertown Square Mall)",2020-09-21,2020-06-22,2020-06-22,"1 Sangertown Square, Suite 55  New Hartford, NY, 13413",Oneida,,N/A,Unforeseeable business circumstances prompted by COVID 19,378,85,85
"J.M. Haley, Corporation",2020-03-31,2020-03-31,2020-03-31,"151 Toledo Street  Farmingdale, NY, 11735",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,087",44,44
"JAD Transportation, Inc. Twin America, LLC, R. W. Express, & Sightseeing Pass",2020-03-18,2020-04-30,2020-04-30,"1430 Broadway, Suite 507  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,627,550,550
Jagged Little Pill LLC at the Broadhurst Theatre,2020-03-12,2020-06-12,2020-06-12,"235 W 44th St.  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,443,64,64
James New York Soho,2020-03-17,2020-06-11,2020-06-11,"27 Grand Street  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,447,50,50
