Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
General Electric Company Flight Operations,2017-03-03,2016-12-02,2016-12-02,"169 Route 17K, Stewart International Airport  Newburgh, NY, 12550",Orange,,N/A,Sale of the Corporate Air Transport hangar,1,8,8
"GL Bus Lines, Inc.",2016-12-14,2016-09-15,2016-09-15,"777 8th Avenue  New York, NY, 10036",New York,,N/A,Plant Layoff,1,82,82
Golden Krust - Patty Plant,2016-04-22,2016-03-08,2016-03-08,"3958 Park Avenue  Bronx, NY, 10457",Bronx,,N/A,Plant Renovation,1,102,102
"Goldman, Sachs & Co.",2016-11-07,2016-10-21,2016-10-21,"200 West Street  New York, NY, 10282",New York,,N/A,Economic,25,20,20
"Goldman, Sachs & Co.",2016-10-03,2016-08-19,2016-08-19,"200 West Street  New York, NY, 10282",New York,,N/A,Economic,44,15,15
"Goldman, Sachs & Co.",2016-08-31,2016-07-08,2016-07-08,"200 West Street  New York, NY, 10282",New York,,N/A,Economic,59,55,55
"Goldman, Sachs & Co.",2016-07-17,2016-06-21,2016-06-21,"200 West Street  New York, NY, 10282",New York,,N/A,Economic,76,98,98
"Goldman, Sachs & Co.",2016-05-09,2016-04-22,2016-04-22,"200 West Street  New York, NY, 10282",New York,,N/A,Economic,124,146,146
"Goldman, Sachs & Co.",2016-05-09,2016-02-09,2016-02-09,"200 West Street  New York, NY, 10282",New York,,N/A,Economic,174,109,109
Gracious Home (1201 Third Avenue),2017-01-31,2016-12-13,2016-12-13,"1201 Third Avenue  New York, NY, 10021",New York,,N/A,Economic,11,57,57
Gracious Home (1220 Third Avenue),2016-12-23,2016-12-13,2016-12-13,"1220 Third Avenue  New York, NY, 10021",New York,,N/A,Economic,12,42,42
Gracious Home (1992 Broadway),2016-12-17,2016-12-13,2016-12-13,"1992 Broadway  New York, NY, 10023",New York,,N/A,Economic,13,43,43
"Granite Services, Inc. - at GE Power - Remote Operations Center",2016-03-31,2016-01-12,2016-01-12,"1 River Road, Building 53, Room 106 - GE Campus  Schenectady, NY, 12345",Schenectady,,N/A,Loss of Contract,20,41,41
"GTA Americas, LLC (Operations and Finance depts)",2017-03-06,2016-12-06,2016-12-06,"5 Pennsylvania Plaza  New York, NY, 10001",New York,,N/A,Outsourcing of its Operations and Finance depts,1,70,70
"Guardian News & Media, LLC",2016-09-16,2016-09-16,2016-09-16,"222 Broadway, 22nd Floor  New York, NY, 10038",New York,,N/A,Economic,39,12,12
"H.P. Neun Company, Inc.",2016-05-13,2016-02-12,2016-02-12,"50 Johnston Street  Seneca Falls, NY, 13148",Seneca,,N/A,Sale of assets,1,12,12
"H.P. Neun Company, Inc.",2016-05-13,2016-02-12,2016-02-12,"100 Dunn Road  Lyons, NY, 14489",Wayne,,N/A,Sale of assets,2,64,64
Harlem Hand Carwash Corp.,2016-03-31,2016-03-16,2016-03-16,"2600 Adam Clayton Powell Jr. Boulevard  New York, NY, 10039",New York,,N/A,Non renewal of lease,3,34,34
"Harris Publications, Inc.",2016-04-29,2016-04-28,2016-04-28,"1115 Broadway  New York, NY, 10010",New York,,N/A,Economic,122,65,65
Hebrew Hospital Senior Housing Inc. d/b/a Westchester Meadows,2016-10-28,2016-08-04,2016-08-04,"55 Grasslands Road  Valhalla, NY, 10595",Westchester,,N/A,Chapter 11 Possible Sale,1,89,89
HMS Host,2016-04-30,2016-03-04,2016-03-04,"JFK International Airport, Terminal 7  Jamaica, NY, 11430",Queens,,N/A,Economic,169,0,0
HMS Host Corporation,2017-03-12,2016-12-12,2016-12-12,"JFK International Airport, Terminal 7  Jamaica, NY, 11430",Queens,,N/A,Cessation of concessionaire sublease agreement,1,122,122
Ichor Systems,2016-04-21,2016-01-22,2016-01-22,"1600 Enterprise Drive  Kingston, NY, 12401",Ulster,,N/A,Economic,199,96,96
Investor's Business Daily,2016-04-29,2016-02-22,2016-02-22,"145 West 45th Street  New York, NY, 10036",New York,,N/A,Company Restructuring,1,3,3
J.C. Penney Store - Shoppingtown Mall,2016-04-09,2016-01-08,2016-01-08,"3649 Erie Boulevard  DeWitt, NY, 13214",Onondaga,,N/A,Economic,216,99,99
"Jabil Circuit, Inc.",2016-06-30,2016-03-29,2016-03-29,"2455 South Road, Building 07  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,148,45,45
Jewish Home Lifecare (Corporate Services Inc.,2016-09-13,2016-02-22,2016-02-22,"120 West 106th Street  New York, NY, 10025",New York,,N/A,Sale of business to TCPRNC LLC,2,33,33
Jewish Home Lifecare (Harry and Jeanette Weinberg Campus),2016-09-13,2016-02-22,2016-02-22,"Harry and Jeanette Weinberg Campus, 100 West Kingsbridge Road  Bronx, NY, 10468",Bronx,,N/A,Sale of business to TCPRNC LLC,1,889,889
K & L Green Operations LLC (Powersmith),2016-01-15,2016-01-21,2016-01-21,"1375 Akron Street  Copiague, NY, 11726",Suffolk,,N/A,Economic,201,40,40
Kerry Inc. on behalf of its affiliate Island Oasis Manufacturing LLC,2016-08-19,2016-05-20,2016-05-20,"1155 Niagara Street  Buffalo, NY, 14213",Erie,,N/A,Economic,110,51,51
"Kleer Fax, Inc.",2017-03-11,2016-12-12,2016-12-12,"750 New Horizons Blvd.  Amityville, NY, 11701",Suffolk,,N/A,Economic,14,70,70
Kmart,2016-07-24,2016-04-21,2016-04-21,"3049 W Ridge Road  Rochester, NY, 14626",Monroe,,N/A,Economic,127,75,75
Lighthouse Guild - LGI - The Ethel and Samuel J. Lefrak School,2016-07-01,2016-04-08,2016-04-08,"111 East 59th Street  New York, NY, 10022",New York,,N/A,Economic,143,32,32
"Lufkin Industries LLC, a part of GE Oil & Gas",2016-12-02,2016-08-31,2016-08-31,"2475 Tarantine Boulevard  Wellsville, NY, 14895",Allegany,,N/A,Economic,40,54,54
Macy's Arnot Store,2016-04-06,2016-01-06,2016-01-06,"3300 Chambers Road South  Horseheads, NY, 14845",Chemung,,N/A,Economic,217,69,69
Macy's  Eastern Hills Store,2016-04-06,2016-01-06,2016-01-06,"4545 Transit Road  Williamsville, NY, 14221",Erie,,N/A,Economic,218,80,80
Macy's Hudson Valley Store,2016-04-06,2016-01-06,2016-01-06,"1300 Ulster Avenue  Kingston, NY, 12401",Ulster,,N/A,Economic,220,72,72
Macy's McKinley Store,2016-04-06,2016-01-06,2016-01-06,"3701 South McKinley Parkway  Buffalo, NY, 14219",Erie,,N/A,Economic,219,75,75
"MakerBot Industries, LLC",2016-07-24,2016-05-09,2016-05-09,"147 41st Street  Brooklyn, NY, 11232",Kings,,N/A,Economic,118,80,80
Manhattan Center Productions,2016-04-30,2016-01-27,2016-01-27,"305 West 34th Street  New York, NY, 10001",New York,,N/A,Economic,193,222,222
"Marriott International, Inc. (StarLab Operations)",2017-03-31,2016-12-28,2016-12-28,"417 5th Avenue, 9th Floor  New York, NY, 10016",New York,,N/A,Reorganization of operations,1,15,15
"Marriott International, Inc. (StarLab Operations)",2017-02-28,2016-11-28,2016-11-28,"417 5th Avenue, 9th Floor  New York, NY, 10016",New York,,N/A,Reorganization of operations,2,2,2
"Marriott International, Inc. (StarLab Operations)",2016-12-31,2016-09-30,2016-09-30,"417 5th Avenue, 9th Floor  New York, NY, 10016",New York,,N/A,Reorganization of operations,3,51,51
Maslow Media Group,2016-04-30,2016-01-29,2016-01-29,"305 West 34th Street  New York, NY, 10001",New York,,N/A,Economic,182,12,12
Maslow Media Group,2016-04-30,2016-01-29,2016-01-29,"435 Hudson Street Suite 400  New York, NY, 10001",New York,,N/A,Economic,183,84,84
Maslow Media Group,2016-04-30,2016-01-29,2016-01-29,"503 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,184,1,1
"Mastroianni Bros, Inc.",2016-07-02,2016-07-04,2016-07-04,"51 Opus Boulevard  Schenectady, NY, 12306",Schenectady,,N/A,Economic,61,51,51
Meredith Corporation,2016-02-26,2016-02-25,2016-02-25,"805 Third Avenue  New York, NY, 10022",New York,,N/A,Economic,171,29,29
"MGS Mfg.Group, Inc.- Buffalo Division",2017-02-14,2016-11-16,2016-11-16,"2400 Walden Ave.  Buffalo, NY, 14225",Erie,,N/A,Economic,22,62,62
Midtown Express,2016-07-11,2016-04-12,2016-04-12,"56-16 55th Drive  Maspeth, NY, 11378",Queens,,N/A,Economic,141,207,207
"Midtown Express, LLC",2016-05-13,2016-04-12,2016-04-12,"211 Arlington Avenue  Staten Island, NY, 10303",Richmond,,N/A,Economic,142,45,45
"Montauk Student Transport, LLC",2016-09-01,2016-06-01,2016-06-01,"1 Elm Street  Ardsley, NY, ",Westchester,,N/A,Loss of contract,2,,
"Montauk Student Transport, LLC",2016-09-01,2016-06-01,2016-06-01,"399 Exterior Street  Bronx, NY, ",Bronx,,N/A,Loss of contract,1,268,268
"Morrison Management Specialists, Inc. (Morrison Community Living at Genesee County Nursing Home)",2016-12-30,2016-11-01,2016-11-01,"278 Bank Street  Batavia, NY, 14020",Genesee,,N/A,Possible loss of food services contract,1,46,46
"NEP Image Group, LLC",2016-04-30,2016-01-20,2016-01-20,"503 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,204,12,12
New York Life Insurance Company - Finance Operations,2016-09-30,2016-06-22,2016-06-22,"51 Madison Avenue  New York, NY, 10010",New York,,N/A,Relocation of finance operations,1,7,7
New York Life Insurance Company - Finance Operations and Finance Operations,2016-09-30,2016-06-22,2016-06-22,"One Rockwood Road  Sleepy Hollow, NY, ",Westchester,,N/A,Relocation of Finance Operations,1,1,1
New York Life Insurance Company - Information Technology and Finance Operations,2017-02-17,2016-11-04,2016-11-04,"One Rockwood Road  Sleepy Hollow, NY, 10591",Westchester,,N/A,Relocate and or Outsource some IT and Finance function,1,45,45
New York Life Insurance Company - Information Technology Operations,2016-11-10,2016-07-25,2016-07-25,"51 Madison Avenue  New York, NY, 10010",New York,,N/A,Relocate and or outsource some IT functions,1,4,4
New York Life Insurance Company - Information Technology Operations,2016-09-16,2016-06-22,2016-06-22,"51 Madison Avenue  New York, NY, 10010",New York,,N/A,Relocate and or outsources it s information techno,1,20,20
New York Life Insurance Company - Information Technology Operations,2016-11-10,2016-07-25,2016-07-25,"One Rockwood Road  Sleepy Hollow, NY, 10591",Westchester,,N/A,Relocate and or outsource some IT functions,2,32,32
New York Life Insurance Company - Information Technology Operations and Finance Operations,2016-09-30,2016-06-22,2016-06-22,"One Rockwood Road  Sleepy Hollow, NY, ",Westchester,,N/A,Outsourcing of Information Technology operations,1,6,6
New York Life Insurance Company - Information Technology Operations and Finance Operations,2016-07-22,2016-05-03,2016-05-03,"One Rockwood Road  Sleepy Hollow, NY, ",Westchester,,N/A,Outsourcing of Information Technology operations,2,50,50
New York Life Insurance Company - Information Technology Operations and Finance Operations,2016-04-29,2016-01-27,2016-01-27,"One Rockwood Road  Sleepy Hollow, NY, ",Westchester,,N/A,Relocation of Information Technology operations,1,21,21
New York Life Insurance Company - Technology Operations,2016-09-30,2016-06-22,2016-06-22,"51 Madison Avenue  New York, NY, 10010",New York,,N/A,Economic,75,7,7
Nomura America Services,2016-07-11,2016-04-19,2016-04-19,"309 West 49th Street  New York, NY, 10019",New York,,N/A,Economic,133,65,65
Nomura Holding America Inc.,2016-07-11,2016-04-19,2016-04-19,"309 West 49th Street  New York, NY, 10019",New York,,N/A,Economic,134,32,32
"Nomura Securities International, Inc.",2016-07-11,2016-04-19,2016-04-19,"309 West 49th Street  New York, NY, 10019",New York,,N/A,Economic,135,138,138
Novartis Pharmaceuticals Corporation,2016-09-30,2016-06-29,2016-06-29,"25 Old Mill Road  Suffern, NY, 10901",Rockland,,N/A,Economic,69,1,1
"Novitex Enterprise Solutions, Inc.",2016-04-04,2016-02-17,2016-02-17,"919 Third Street  New York, NY, 10282",New York,,N/A,Loss of Contract with Schulte Roth Zabel LLP,1,28,28
Ocean Side Institutional Industries,2016-06-15,2016-03-18,2016-03-18,"2525 Long Beach Road  Oceanside, NY, 11520",Nassau,,N/A,Economic,161,171,171
"Old Country Buffet - FMP Ovation Payroll, LLC",2016-09-12,2016-06-13,2016-06-13,"1701 Sunrise Highway  Bay Shore, NY, 11706",Suffolk,,N/A,Economic,86,42,42
Oscar Insurance Corporation,2016-12-31,2016-09-29,2016-09-29,"295 LaFayette Street, 6th Floor  New York, NY, 10012",New York,,N/A,Transition to Tempe AZ,1,31,31
"Panalpina, Inc",2016-08-14,2016-05-17,2016-05-17,"JFK International Airport, 152-81  Rockaway Blvd  Jamaica, NY, 11434",Queens,,N/A,Economic,114,38,38
Perry Capital,2016-10-31,2016-10-11,2016-10-11,"767 Fifth Avenue, Floor 20  New York, NY, 10153",New York,,N/A,Economic,26,32,32
"Pfizer, Inc.",2016-12-23,2016-09-23,2016-09-23,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,34,8,8
"Pfizer, Inc.",2016-07-09,2016-04-07,2016-04-07,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,144,200,200
PHH Mortgage Corporation,2016-12-31,2016-12-15,2016-12-15,"1760 Wehrle Drive  Williamsville, NY, 14221",Erie,,N/A,Reduction in loan originations,1,80,80
PHH Mortgage Corporation,2016-12-31,2016-09-15,2016-09-15,"1760 Wehrle Drive  Williamsville, NY, 14221",Erie,,N/A,Reduction in loan originations,2,91,91
"Phoenix House Foundation, Inc. and Phoenix Houses of New York, Inc.",2017-01-19,2016-10-21,2016-10-21,"42-50 Jay Street  Brooklyn, NY, 11201",Kings,,N/A,Operational Changes,1,6,6
"Phoenix House Foundation, Inc. and Phoenix Houses of New York, Inc.",2016-11-25,2016-08-26,2016-08-26,"42-50 Jay Street  Brooklyn, NY, 11201",Kings,,N/A,Operational Changes,2,42,42
"Power Drives, Inc. (PDI)",2016-08-01,2016-04-29,2016-04-29,"2148 Allen Street Ext  Falconer, NY, 14733",Chautauqua,,N/A,Relocating to Buffalo NY,1,96,96
Powersmith Mechanical LI LLC,2016-01-15,2016-01-21,2016-01-21,"1375 Akron Street  Copiague, NY, 11726",Suffolk,,N/A,Economic,202,14,14
Powersmith Solar LLC,2016-01-15,2016-01-21,2016-01-21,"1375 Akron Street  Copiague, NY, 11726",Suffolk,,N/A,Economic,203,2,2
Prestige Industries LLC,2017-01-02,2016-12-28,2016-12-28,"81 Saxon Avenue  Bay Shore, NY, 11706",Suffolk,,N/A,Unexpected collapse of the tunnel washer system,1,141,141
Prevost Car (US) Inc.,2016-04-15,2016-01-15,2016-01-15,"260 Banker Road  Plattsburgh, NY, 12901",Clinton,,N/A,Economic,208,52,52
"Principal Service Solutions, Inc. (@ Global Foundries)",2016-01-26,2016-01-29,2016-01-29,"2070 Route 52  Hopewell Junction, NY, 12533",Dutchess,,N/A,Contract termination with Applied Materials AMAT,1,28,28
"Professional Charter Service, Inc.",2016-12-31,2016-09-30,2016-09-30,"154 Sheffield Avenue  Brooklyn, NY, 11207",Kings,,N/A,Economic,31,28,28
"Professional Charter Service, Inc.",2016-12-31,2016-09-30,2016-09-30,"2350 Hermany Avenue  Bronx, NY, 10473",Bronx,,N/A,Economic,30,6,6
"PTI Professional Transportation, Inc.",2016-05-10,2016-02-05,2016-02-05,"1521 Route 9W, Building 4, Unit 4B  Selkirk, NY, 12158",Albany,,N/A,Loss of Contract,17,56,56
"Quantum Medical Imaging, LLC, a subsidiary of Carestream Health, Inc.",2016-07-29,2016-04-20,2016-04-20,"2002 Orville Drive North  Ronkonkoma, NY, 11779",Suffolk,,N/A,Transfer ops to other Carestream facility,1,83,83
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"25 West 39th Street  New York, NY, 10003",New York,,N/A,Economic,89,22,22
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"42 West 39th Street  New York, NY, 10003",New York,,N/A,Economic,90,8,8
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"47-25 34th Street  Long Island  City, NY, 11101",Queens,,N/A,Economic,99,2,2
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"100 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,91,18,18
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"115 Fifth Avenue  New York, NY, 10003",New York,,N/A,Economic,92,2,2
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"205 West 39th Street  New York, NY, 10003",New York,,N/A,Economic,93,13,13
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"550 7th Avenue  New York, NY, 10018",New York,,N/A,Economic,94,32,32
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"601 West 26th Street  New York, NY, 10001",New York,,N/A,Economic,95,8,8
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"625 Madison Avenue  New York, NY, 10022",New York,,N/A,Economic,96,129,129
"Ralph Lauren Corporation wholly owned subsidiaries: Ralph Lauren Retail, Inc. and PRL USA Holdings, Inc.",2016-06-24,2016-06-06,2016-06-06,"650 Madison Avenue  New York, NY, 10022",New York,,N/A,Economic,97,82,82
"RCS Capital Corporation - American National Stock Transfer, LLC",2016-01-29,2016-01-29,2016-01-29,"405 Park Avenue  New York, NY, 10022",New York,,N/A,Economic,185,9,9
"Reis, Inc.",2016-09-30,2016-06-30,2016-06-30,"530 Firth Avenue  New York, NY, 10036",New York,,N/A,Relocating offices to Westchester NY,1,52,52
"Remy USA Industries, L.L.C.",2016-05-10,2016-02-09,2016-02-09,"12 Wisconsin Court  Bay Shore, NY, 11706",Suffolk,,N/A,Economic,175,88,88
"Remy USA Industries, L.L.C.",2016-05-10,2016-02-09,2016-02-09,"215 Candlewood Road  Bay Shore, NY, 11706",Suffolk,,N/A,Economic,176,24,24
ResCare Workforce Services,2017-03-31,2016-12-21,2016-12-21,"741 Flushing Ave, 3rd and 4th Floor  Brooklyn, NY, 11206",Kings,,N/A,Loss of contractual agreement,1,28,28
ResCare Workforce Services,2017-03-31,2016-12-21,2016-12-21,"6535 Queens Blvd  Woodside, NY, 11377",Queens,,N/A,Economic,5,12,12
Restaurant Associates - Deutsche Bank,2016-04-04,2016-01-22,2016-01-22,"60 Wall Street, Level A  New York, NY, 10005",New York,,N/A,Loss of Contract,18,56,56
Restaurant Associates - Deutsche Bank,2016-04-04,2016-01-22,2016-01-22,"345 Park Avenue  New York, NY, 10145",New York,,N/A,Loss of Contract,19,3,3
Restaurant Associates @ Equinox 1 Park,2016-06-16,2016-04-26,2016-04-26,"1 Park Avenue  New York, NY, 10016",New York,,N/A,Loss of Contract,2,6,6
Restaurant Associates @ Equinox 17th Street,2016-06-05,2016-04-26,2016-04-26,"100 Tenth Avenue  New York, NY, 10011",New York,,N/A,Loss of Contract,3,6,6
Restaurant Associates @ Equinox 50th Street,2016-06-13,2016-04-26,2016-04-26,"1633 Broadway  New York, NY, 10019",New York,,N/A,Loss of Contract,4,4,4
Restaurant Associates @ Equinox 53rd Street,2016-07-04,2016-04-26,2016-04-26,"10 E 53rd Street  New York, NY, 10022",New York,,N/A,Loss of Contract,5,2,2
Restaurant Associates @ Equinox 54th Street,2016-05-23,2016-04-26,2016-04-26,"250 East 54th Street  New York, NY, 10022",New York,,N/A,Loss of Contract,6,7,7
Restaurant Associates @ Equinox 74th Street,2016-05-02,2016-04-26,2016-04-26,"1429 2nd Avenue  New York, NY, 10021",New York,,N/A,Loss of Contract,7,7,7
Restaurant Associates @ Equinox 76th Street,2016-05-02,2016-04-26,2016-04-26,"344 Amsterdam Avenue  New York, NY, 10024",New York,,N/A,Loss of Contract,8,8,8
Restaurant Associates @ Equinox 85th Street,2016-06-07,2016-04-26,2016-04-26,"203 East 85th Street  New York, NY, 10021",New York,,N/A,Loss of Contract,9,3,3
Restaurant Associates @ Equinox Brookfield,2016-05-22,2016-04-26,2016-04-26,"225 Liberty Street  New York, NY, 10281",New York,,N/A,Loss of Contract,10,5,5
Restaurant Associates @ Equinox Columbus,2016-05-30,2016-04-26,2016-04-26,"10 Columbus Circle  New York, NY, 10019",New York,,N/A,Loss of Contract,11,8,8
Restaurant Associates @ Equinox Printing,2016-05-16,2016-04-26,2016-04-26,"421 Hudson Street  New York, NY, 10014",New York,,N/A,Loss of Contract,12,10,10
Restaurant Associates @ Equinox Tribeca,2016-05-15,2016-04-26,2016-04-26,"54 Murray Street  New York, NY, 10007",New York,,N/A,Loss of Contract,13,10,10
"Robinson Solutions, Inc. (@ General Motors Tonawanda Engine Plant)",2016-06-30,2016-05-27,2016-05-27,"2995 River Road  Tonawanda, NY, 14207",Erie,,N/A,Cancellation of contract,1,47,47
"Roof Diagnostics Solar and Electric of NY, LLC",2016-08-08,2016-05-05,2016-05-05,"245 Summit Point Drive, Suite 7  Henrietta, NY, 14467",Monroe,,N/A,Economic,119,38,38
"Rosenthal Jewish Community Center of Northern Westchester, Inc.",2016-06-17,2016-03-14,2016-03-14,"600 Bear Ridge Road  Pleasantville, NY, 10570",Westchester,,N/A,Economic,164,61,61
"Rosenthal Jewish Community Center of Northern Westchester, Inc.",2016-06-17,2016-03-14,2016-03-14,"2966 Crompond Road  Yorktown Heights, NY, 10598",Westchester,,N/A,Economic,165,6,6
"Rosenthal Jewish Community Center of Northern Westchester, Inc.",2016-06-17,2016-03-14,2016-03-14,"Pound Ridge Elementary School, Seven Poud Ridge Road  Pound Ridge, NY, 10576",Westchester,,N/A,Economic,166,5,5
Rowab Enterprise Ltd. d/b/a Carnegie Deli,2016-12-31,2016-09-30,2016-09-30,"854 7th Avenue  New York, NY, 10019",New York,,N/A,Economic,32,58,58
"Ruge's Automotive, Inc.",2016-11-03,2016-08-03,2016-08-03,"7293 S. Broadway  Red Hook, NY, 12571",Dutchess,,N/A,Declining parts sales performance,1,40,40
Samson Technologies Corporation,2016-10-07,2016-07-08,2016-07-08,"45 Gilpin Avenue  Hauppauge, NY, 11788",Suffolk,,N/A,Closing Warehouse moving office to Hicksville,1,26,26
Schnurmacher Center for Rehabilitation Nursing Home,2016-11-30,2016-03-04,2016-03-04,"12 Tibbits Avenue  White Plains, NY, 10606",Westchester,,N/A,Sale of facility to Centers Health Care,2,235,235
"Schoolman Transportation System, Inc. a/k/a Classic Coach",2016-09-26,2016-06-27,2016-06-27,"1600 Locust Avenue  Bohemia, NY, 11716",Suffolk,,N/A,Chapter 11,1,56,56
Sears Holdings,2016-08-07,2016-05-02,2016-05-02,"Rotterdam Square Mall - 93 W. Campbell Road  Schenectady, NY, 12306",Schenectady,,N/A,Economic,120,67,67
Sears Holdings Corporation - Unit 1143,2016-09-18,2016-06-15,2016-06-15,"5200 Kings Plaza  Brooklyn, NY, 11234",Kings,,N/A,Economic,79,210,210
Sears Holdings Corporation (Kmart Unit 3521),2016-12-14,2016-09-16,2016-09-16,"33 West State Street  Binghamton, NY, 13901",Broome,,N/A,Economic,35,69,69
Sears Holdings Corporation (Kmart Unit 4176),2016-12-14,2016-09-16,2016-09-16,"2055 Walden Avenue  Cheektowaga, NY, 14225",Erie,,N/A,Economic,36,101,101
Sears Holdings Management Corporation,2016-07-17,2016-04-21,2016-04-21,"60 Smithfield Blvd  Plattsburgh, NY, 12901",Clinton,,N/A,Economic,125,56,56
Sears Holdings Management Corporation,2016-07-17,2016-04-21,2016-04-21,"200 Medley Centre Parkway  Rochester, NY, 14622",Monroe,,N/A,Economic,128,47,47
Sears Holdings Management Corporation - Units 58491& 38459,2016-07-18,2016-04-18,2016-04-18,"75 Varick Street, 8th Floor  New York, NY, 10013",New York,,N/A,Economic,137,154,154
"Sears, Roebuck and Co.",2016-11-16,2016-08-17,2016-08-17,"283 Platinum Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,46,44,44
"Sears, Roebuck and Co. (Store# 1162 & 2621)",2017-04-09,2016-12-27,2016-12-27,"1261 Niagara Falls Blvd  Amherst, NY, 14226",Erie,,N/A,Economic,1,105,105
"Sears, Roebuck and Co. (Store# 1323 & 6324)",2017-04-09,2016-12-27,2016-12-27,"1 N Galleria Dr., Ste 144  Middletown, NY, 10941",Orange,,N/A,Economic,3,96,96
"Sears, Roebuck and Co.  (Store# 1544)",2017-04-09,2016-12-27,2016-12-27,"96-05 Queens Blvd  Rego Park, NY, 11374",Queens,,N/A,Economic,4,200,200
"Sears, Roebuck and Co. (Store# 6236 & 2134)",2017-04-09,2016-12-27,2016-12-27,"2000 Walden Ave  Cheektowaga, NY, 14225",Erie,,N/A,Economic,2,76,76
Seneca Mortgage Servicing LLC,2016-12-06,2016-09-08,2016-09-08,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Sale of mortgage servicing ops to Nationstar Mortgage,1,2,2
Seneca Mortgage Servicing LLC,2016-10-31,2016-07-29,2016-07-29,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Sale of mortgage servicing ops to Nationstar Mortgage,2,43,43
"Sequential Brands Group, Inc.",2016-01-05,2016-01-05,2016-01-05,"601 West 26th Street - 9th Floor  New York, NY, 10001",New York,,N/A,Economic,222,39,39
"SFX Entertainment, Inc.",2016-08-09,2016-05-13,2016-05-13,"902 Broadway, 15th Floor  New York, NY, 10010",New York,,N/A,Chapter 11 Bankruptcy,3,6,6
"SFX Entertainment, Inc.",2016-07-07,2016-04-12,2016-04-12,"902 Broadway, 15th Floor  New York, NY, 10010",New York,,N/A,Chapter 11 Bankruptcy,5,36,36
SHC Universal,2016-10-23,2016-07-25,2016-07-25,"218 West 40th Street, 2nd Floor  New York, NY, 10018",New York,,N/A,Sale of the call center,1,508,508
"Shiel Holdings, LLC (Shiel Medical Laboratory (a division of Fresenius Medical Care, NA)",2017-02-28,2016-11-29,2016-11-29,"Brooklyn Navy Yard, Building 292, 63 Flushing Avenue  Brooklyn, NY, 11205",Kings,,N/A,Relocation of certain ops to Rockleigh NJ,2,3,3
"Shiel Holdings, LLC (Shiel Medical Laboratory, a division of Fresenius Medical Care, NA)",2017-03-07,2016-12-06,2016-12-06,"Brooklyn Navy Yard, Building 292, 63 Flushing Avenue  Brooklyn, NY, 11205",Kings,,N/A,Relocation of certain ops to Rockleigh NJ,1,10,10
"Shiel Holdings, LLC (Shiel Medical Laboratory, a division of Fresenius Medical Care, NA)",2016-10-21,2016-07-21,2016-07-21,"Brooklyn Navy Yard, Building 292, 63 Flushing Avenue  Brooklyn, NY, 11205",Kings,,N/A,Relocation of certain ops to Rockleigh NJ,3,174,174
"Sleepy's, LLC (Finance & Accounting)",2016-12-31,2016-09-22,2016-09-22,"1000 South Oyster Bay Road  Hicksville, NY, 11801",Nassau,,N/A,Restructuring Operations,1,28,28
"Sodexo, Inc. (@Mount Saint Mary College)",2016-07-31,2016-06-17,2016-06-17,"330 Powell Avenue, Aquinas Hall  Newburgh, NY, 12550",Orange,,N/A,Loss of contract with Mount Saint Mary College,1,72,72
