Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
IC Bus Inc.,,2014-04-03,2014-04-03,"380 Chelsea Road  Staten Island, NY, 10314",Richmond,,N/A,Loss of Contract,17,141,141
IC Coachways Inc.,,2014-04-03,2014-04-03,"380 Chelsea Road  Staten Island, NY, 10314",Richmond,,N/A,Loss of Contract,18,78,78
IC Escorts Inc.,,2014-04-03,2014-04-03,"380 Chelsea Road  Staten Island, NY, 10314",Richmond,,N/A,Loss of Contract,19,141,141
"Institutes of Applied Human Dynamics, Inc.",,2014-12-17,2014-12-17,"2213 East Tremont Avenue  Bronx, NY, 10462",Bronx,,N/A,Economic,3,44,44
Intercontinental New York Barclay Hotel,2014-06-23,2014-04-01,2014-04-01,"111 East 48th Street  New York, NY, 10017",New York,,N/A,Renovations,1,447,447
IPRO,2014-08-31,2014-06-06,2014-06-06,"20 Corporate Woods Boulevard, First Floor  Albany, NY, 11221",Albany,,N/A,Contract loss,1,20,20
IPRO,2014-07-31,2014-04-28,2014-04-28,"20 Corporate Woods Boulevard, First Floor  Albany, NY, 11221",Albany,,N/A,Contract loss,4,25,25
IPRO,2014-08-31,2014-06-06,2014-06-06,"1979 Marcus Avenue, 1st Floor  Lake Success, NY, 11042",Nassau,,N/A,Contract loss,2,97,97
IPRO,2014-07-31,2014-04-28,2014-04-28,"1979 Marcus Avenue, 1st Floor  Lake Success, NY, 11042",Nassau,,N/A,Contract loss,5,146,146
"Jacobson Warehouse Company, Inc.",,2014-10-24,2014-10-24,"100 Horseshoe Blvd  Avon, NY, 14414",Livingston,,N/A,Relocation of operations to Rochester,1,11,11
"Jasco Industries, Inc.",,2014-04-21,2014-04-21,"1401 Lakeland Avenue  Bohemia, NY, 11716",Nassau,,N/A,Economic,163,70,70
Jewish Board of Family and Children Services (JBFCS),,2014-09-03,2014-09-03,"111 North Third Avenue, Apt 1M  Mt. Vernon, NY, 10553",Westchester,,N/A,Transfer of licensure to Opengate Inc,1,21,21
Jewish Board of Family and Children Services (JBFCS),,2014-09-03,2014-09-03,"165 Esplanade  Mt. Vernon, NY, 10553",Westchester,,N/A,Transfer of licensure to Opengate Inc,2,23,23
Jewish Board of Family and Children Services (JBFCS),,2014-09-03,2014-09-03,"1499 North Avenue  New Rochelle, NY, 10801",Westchester,,N/A,Transfer of licensure to Opengate Inc,3,14,14
"Jim's Formal Wear, LLC",,2014-08-27,2014-08-27,"709 North Street  Endicott, NY, 13760",Broome,,N/A,Economic,98,61,61
"John Hassall, Inc.",2016-01-12,2014-04-30,2014-04-30,"609-1 Cantiague Rock Road  Westbury, NY, 11590",Nassau,,N/A,Economic,159,83,83
Jones Hirsch Connors Miller & Bull P.C.,,2014-02-11,2014-02-11,"200 Old Country Road  Mineola, NY, 11501",Nassau,,N/A,Merger,1,7,7
Jones Hirsch Connors Miller & Bull P.C.,,2014-02-11,2014-02-11,"One Battery Park Plaza  New York, NY, 10004",New York,,N/A,Merger,2,50,50
JPMorgan Chase & Co.- Mortgage Bank,2014-07-31,2014-05-05,2014-05-05,"900 Stewart Avenue  Garden City, NY, 11530",Nassau,,N/A,Economic,157,161,161
"Juicy Couture, Inc.",,2014-04-21,2014-04-21,"650 Fifth Avenue  New York, NY, 10019",New York,,N/A,Economic,164,119,119
"Juicy Couture, Inc.",2014-06-30,2014-04-15,2014-04-15,"1440 Broadway  New York, NY, 10018",New York,,N/A,Sale of business to a third party,1,26,26
"Juicy Couture, Inc.",2014-03-31,2014-02-28,2014-02-28,"1440 Broadway  New York, NY, 10018",New York,,N/A,Sale of business to a third party,2,21,21
Kaye Scholer LLP,2014-04-30,2014-01-03,2014-01-03,"425 Park Avenue  New York, NY, 10022",New York,,N/A,Relocation of Admin to Tallahassee Florida,1,1,1
Kings Matron Corp.,,2014-03-27,2014-03-27,"239  Richmond Street  Brooklyn, NY, 11208",Kings,,N/A,Loss of Contract,28,47,47
Kings Matron Corp.,,2014-03-27,2014-03-27,"612 Wortman Avenue  Brooklyn, NY, 11208",Kings,,N/A,Loss of Contract,29,10,10
Kings Matron Corp.,,2014-03-27,2014-03-27,"6093 Strickland Avenue  Brooklyn, NY, 11234",Kings,,N/A,Loss of Contract,30,60,60
Kinney Nursing Home,2014-06-28,2014-04-02,2014-04-02,"77 W. Barney Street  Gouverneur, NY, 13642",St Lawrence,,N/A,Economic,204,61,61
"Korea Plaza, Inc. d/b/a Assi Plaza",2014-11-02,2014-10-20,2014-10-20,"131-09 39th Avenue  Flushing, NY, 11354",Queens,,N/A,Economic,53,60,60
"LabCorp of America Holdings/Dianon Systems, Inc. dba Integrated Oncology (IO) @ Mitchell Field Facility - Cytology Dept.",2014-10-20,2014-07-16,2014-07-16,"51 Charles Lindbergh Boulevard  Uniondale, NY, 11553",Nassau,,N/A,Relocation of Operations,1,19,19
"LabCorp of America Holdings/Dianon Systems, Inc. dba Integrated Oncology (IO) @ Mitchell Field Facility - Histology Dept.",2014-09-12,2014-05-22,2014-05-22,"51 Charles Lindbergh Boulevard  Uniondale, NY, 11553",Nassau,,N/A,Relocation of Operations,2,24,24
Loehmann's - Brooklyn,,2014-01-23,2014-01-23,"2807 E. 21st Street  Brooklyn, NY, 11235",Kings,,N/A,Bankruptcy,2,45,45
Loehmann's - Chelsea,,2014-01-23,2014-01-23,"101 7th Avenue  New York, NY, 10011",New York,,N/A,Bankruptcy,3,100,100
Loehmann's - Upper West Side,,2014-01-23,2014-01-23,"2101 Broadway  New York, NY, 10023",New York,,N/A,Bankruptcy,4,101,101
Loehmann's - White Plains,,2014-01-23,2014-01-23,"29 Tarrytown Road  White Plains, NY, 10607",Westchester,,N/A,Bankruptcy,5,58,58
"Long Beach Memorial Nursing Home, Inc. d/b/a The Komanoff Center for Geriatric and Rehabilitative Medicine",2014-07-17,2014-04-30,2014-04-30,"375 East Bay Drive  Long Beach, NY, 11561",Nassau,,N/A,Sale to South Nassau Communities Hospital,1,611,611
"Long Island Automotive Group, Inc. -  Administrative Office",,2014-05-12,2014-05-12,"124 Greene Avenue  Amityville, NY, 11701",Suffolk,,N/A,Transfer of business to JLR Long Island LLC,3,38,38
"Long Island Automotive Group, Inc. - Honda Manhasset",,2014-05-12,2014-05-12,"1260 Northern Boulevard  Manhasset, NY, 11030",Nassau,,N/A,Transfer of business to JLR Long Island LLC,1,72,72
"Long Island Automotive Group, Inc. - Jaguar Huntington",,2014-05-12,2014-05-12,"1249 East Jericho Turnpike  Huntington, NY, 11743",Suffolk,,N/A,Transfer of business to JLR Long Island LLC,4,11,11
"Long Island Automotive Group, Inc. - Jaguar Southampton",,2014-05-12,2014-05-12,"355 Hampton Road  Southampton, NY, 11968",Suffolk,,N/A,Transfer of business to JLR Long Island LLC,5,1,1
"Long Island Automotive Group, Inc. - Land Rover Glen Cove",,2014-05-12,2014-05-12,"70 Cedar Swamp Road  Glen Cove, NY, 11542",Nassau,,N/A,Transfer of business to JLR Long Island LLC,2,64,64
"Long Island Automotive Group, Inc. - Land Rover Huntington",,2014-05-12,2014-05-12,"1249 East Jericho Turnpike  Huntington, NY, 11743",Suffolk,,N/A,Transfer of business to JLR Long Island LLC,6,42,42
"Long Island Automotive Group, Inc. - Land Rover Southampton",,2014-05-12,2014-05-12,"355 Hampton Road  Southampton, NY, 11968",Suffolk,,N/A,Transfer of business to JLR Long Island LLC,7,16,16
"Long Island Automotive Group, Inc. - Volvoville Huntington",,2014-05-12,2014-05-12,"345 West Jericho Turnpike  Huntington, NY, 11743",Suffolk,,N/A,Transfer of business to JLR Long Island LLC,8,34,34
Macy's Herald Square -  Macy's Cellar Bar & Grill and Cucina Macy's Cellar,,2014-12-01,2014-12-01,"151 West 34th Street  New York, NY, 10001",New York,,N/A,Remodeling,1,89,89
Macy's Medley Centre Store,2014-04-09,2014-01-08,2014-01-08,"1 Irondequoit Mall Drive  Rochester, NY, 14622",Monroe,,N/A,Economic,280,82,82
Main Court LLC,,2014-05-22,2014-05-22,"436 Main Street  Buffalo, NY, 14202",Erie,,N/A,Possible Sale of facility,1,2,2
Main Seneca Corporation,,2014-05-22,2014-05-22,"14 Lafayette Square  Buffalo, NY, 14203",Erie,,N/A,Possible Sale of facility,2,36,36
Main Seneca Corporation,,2014-05-22,2014-05-22,"237, 241, 251 Main Street,  Suite 1125  Buffalo, NY, 14203",Erie,,N/A,Possible Sale of facility,3,66,66
"Manhattan Ford Lincoln, Inc.",2014-09-30,2014-06-30,2014-06-30,"787 11th Avenue  New York, NY, 10019",New York,,N/A,Economic,127,245,245
Marc Ecko Enterprises/MEE Apparel LLC,2014-04-18,2014-04-03,2014-04-03,"501 West 38th Street  New York, NY, 10018",New York,,N/A,Possible Sale,1,62,62
"Maritime F & B, LLC @ Maritime Hotel",,2014-09-26,2014-09-26,"363 W16th Street  New York, NY, 10011",New York,,N/A,Economic,77,153,153
"Market Track, LLC",2015-01-01,2014-10-02,2014-10-02,"36-36 33rd Street #501  Long Island City, NY, 11106",Queens,,N/A,Relocation,1,107,107
"Martha Stewart Living Omnimedia, Inc.",2015-01-14,2014-10-16,2014-10-16,"601 West 26th Street - 9th Floor  New York, NY, 10011",New York,,N/A,Economic,63,114,114
Media Group Services LLC,2014-09-19,2014-09-17,2014-09-17,"711Third Avenue  New York, NY, 10017",New York,,N/A,Sale of Assets,1,7,7
"Medical Action Industries, Inc. Corporate Headquarters",,2014-10-01,2014-10-01,"500 Expressway Drive South  Brentwood, NY, 11717",Suffolk,,N/A,Acquisition by Owens Minor Distribution Inc,1,51,51
Microsoft Corporation,,2014-09-18,2014-09-18,"2929 Express Drive North  Hauppauge, NY, 11749",Suffolk,,N/A,Relocation to Redmond WA,1,1,1
Microsoft Corporation,,2014-07-17,2014-07-17,"2929 Express Drive North  Hauppauge, NY, 11749",Suffolk,,N/A,Relocation to Redmond WA,2,32,32
"Mid Hudson Medical Group, P. C.",,2014-10-03,2014-10-03,"600 Westage Business Center Drive  Fishkill, NY, 12524",Dutchess,,N/A,Sale of assets to Mt Kisco Medical Group,1,746,746
"Mile Square Transportation, Inc.",2014-06-26,2014-03-27,2014-03-27,"15  Worth Street  Yonkers, NY, 10701",Westchester,,N/A,Loss of Contract,34,102,102
Millennium Partners Sports Club Management LLC - Reebok Sports Club/NY,,2014-07-29,2014-07-29,"160 Columbus Avenue  New York, NY, 10023",New York,,N/A,Sale of company,1,332,332
Millennium Partners Sports Club Management LLC -Sports Club/LA - New York,,2014-07-29,2014-07-29,"330 East 61st Street  New York, NY, 10065",New York,,N/A,Sale of company,2,195,195
Mountainside Transportation Co. Inc.,2014-06-26,2014-03-25,2014-03-25,"841 Essex Street  Brooklyn, NY, 11208",Kings,,N/A,Contract Loss,4,30,30
"MV Transportation, Inc.",,2014-05-20,2014-05-20,"2930 County Road 48  Canandaigua, NY, 14424",Ontario,,N/A,Contract loss,3,68,68
"National 42nd St. Realty Inc./TGI Friday's Restaurant, Tim Horton's/KFC Food Court",,2014-05-09,2014-05-09,"47 East 42nd Street  New York, NY, 10001",New York,,N/A,Expiration of Lease,1,75,75
"National Freight, Inc.",,2014-02-25,2014-02-25,"100 Opportunity Drive  Johnstown, NY, 12095",Genesee,,N/A,Economic,235,112,112
"NBC Universal, Inc./ DailyCandy",2014-03-31,2014-03-27,2014-03-27,"584 Broadway, Room 201  New York, NY, 10012",New York,,N/A,Economic,212,55,55
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"10 Vitamin Drive  Bayport, NY, 11705",Suffolk,,N/A,Economic,54,18,18
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"90 Orville Drive  Bohemia, NY, 11716",Suffolk,,N/A,Economic,55,14,14
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"105 Orville Drive  Bohemia, NY, 11716",Suffolk,,N/A,Economic,56,21,21
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"110 Orville Drive  Bohemia, NY, 11716",Suffolk,,N/A,Economic,57,1,1
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"115 Orville Drive  Bohemia, NY, 11716",Suffolk,,N/A,Economic,58,3,3
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"815 Grundy Avenue  Holbrook, NY, 11741",Suffolk,,N/A,Economic,59,3,3
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"2100 Smithtown Avenue  Ronkonkoma, NY, 11779",Suffolk,,N/A,Economic,60,5,5
"NBTY Inc. and NBTY Manufacturing New York, Inc.",2015-01-18,2014-10-20,2014-10-20,"4320 Veterans Highway  Holbrook, NY, 11741",Suffolk,,N/A,Economic,61,8,8
"Newkirk Products, Inc. (A DST Company)",2014-10-31,2014-07-03,2014-07-03,"14, 15, & 17 Corporate Circle  Albany, NY, 12203",Albany,,N/A,Relocate production operations to Kansas City MO,1,76,76
"Nistel, Inc.",2014-07-25,2014-04-17,2014-04-17,"741  Grant Avenue  Lake Katrine, NY, 12449",Ulster,,N/A,Economic,168,0,0
"North American Airlines, Inc. a subsidiary of Global Aviation Holdings Inc.",,2014-04-11,2014-04-11,"JFK Airport, Building 151  Jamaica, NY, 11430",Queens,,N/A,Economic Chapter 11,1,164,164
Northrop Grumman Systems Corporation - Electronic Attack Center of Excellence,2014-05-23,2014-05-13,2014-05-13,"600 Grumman Road West  Bethpage, NY, 11714",Nassau,,N/A,Transfer of certain programs to other facilities,1,208,208
Novartis Pharmaceuticals Corporation,2015-03-31,2014-12-09,2014-12-09,"25 Old Mill Road  Suffern, NY, 10901",Rockland,,N/A,Economic,13,22,22
Novartis Pharmaceuticals Corporation,2014-12-31,2014-09-16,2014-09-16,"25 Old Mill Road  Suffern, NY, 10901",Rockland,,N/A,Economic,87,83,83
Novartis Pharmaceuticals Corporation,2014-06-30,2014-03-26,2014-03-26,"25 Old Mill Road  Suffern, NY, 10901",Rockland,,N/A,Economic,215,28,28
"Oak-Mitsui Technologies, LLC",2014-02-05,2014-11-07,2014-11-07,"80 First Street  Hoosick Falls, NY, 12090",Rensselaer,,N/A,Petition,1,29,29
Olympus Imaging America Inc. and Olympus Corporation of the Americas,2015-03-31,2014-12-30,2014-12-30,"400 Rabro Drive  Hauppauge, NY, 11788",Suffolk,,N/A,Economic,2,41,41
"One Prospect Park Residence, LLC",2014-04-30,2014-03-17,2014-03-17,"1 Prospect Park West  Brooklyn, NY, 11215",Kings,,N/A,Economic,226,61,61
Opflex Environmental Technologies,,2014-12-17,2014-12-17,"12 New Street  St. Johnsville, NY, 13452",Montgomery,,N/A,Eviction by the building owner,1,51,51
"P.W.Minor and Sons, Inc.",2014-06-13,2014-06-13,2014-06-13,"3 Treadeasy Avenue  Batavia, NY, 14020",Genesee,,N/A,Economic,138,72,72
Parade Media Group LLC,2014-09-19,2014-09-17,2014-09-17,"711Third Avenue  New York, NY, 10017",New York,,N/A,Sale of Assets,2,55,55
"Pathmark Stores, Inc. Store #72613",,2014-09-29,2014-09-29,"1851 Bruckner Blvd.  Bronx, NY, 10472",Bronx,,N/A,Economic,76,124,124
Penguin Random House,2015-01-31,2014-11-25,2014-11-25,"1 Grosset Drive  Kirkwood, NY, 13795",Broome,,N/A,Consolidation of operations,1,286,286
Pepsi Beverages Company,,2014-09-16,2014-09-16,"5 Broad Avenue  Binghamton, NY, 13904",Broome,,N/A,Economic,85,74,74
Pet Supplies Plus,,2014-05-30,2014-05-30,"738 Route 9  Fishkill, NY, 12524",Dutchess,,N/A,Company sold to franchisor PSP Stores LLP,1,11,11
Pet Supplies Plus - Masspeak Operating Corp.,,2014-05-30,2014-05-30,"5050 Sunrise Hwy  Massapequa Park, NY, 11762",Nassau,,N/A,Economic,148,5,5
Pet Supplies Plus - Nobo Operating Corp.,,2014-05-30,2014-05-30,"1170 Northern Blvd.  Manhasset, NY, 11630",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,2,8,8
Pet Supplies Plus - Ocean Operating Corp.,,2014-05-30,2014-05-30,"3644 Long Beach Road  Oceanside, NY, 11572",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,3,11,11
Pet Supplies Plus - Petsup Operating Corp.,,2014-05-30,2014-05-30,"458 Hempstead Turnpike  West Hempstead, NY, 11552",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,4,6,6
Pet Supplies Plus - PSP Smith Town Corp.,,2014-05-30,2014-05-30,"138 East Main Street  Smithtown, NY, 11789",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,5,5,5
Pet Supplies Plus - Ronkmo Operating Corp.,,2014-05-30,2014-05-30,"601 Portion Road  Lake Ronkonkoma, NY, 11779",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,6,9,9
Pet Supplies Plus - SISAP Operating Corp.,,2014-05-30,2014-05-30,"1960-A Jericho Turnpike  East Northport, NY, 11731",Suffolk,,N/A,Company sold to franchisor PSP Stores LLP,10,8,8
Pet Supplies Plus - SLT Retail Corp.,,2014-05-30,2014-05-30,"1137 Old Country Road  Westbury, NY, 11590",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,7,9,9
Pet Supplies Plus - Subko Operating Corp.,,2014-05-30,2014-05-30,"411 Commack Road  Deer Park, NY, 11729",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,8,6,6
Pet Supplies Plus - Valley Operating Corp.,,2014-05-30,2014-05-30,"227 West Merrick Road  Valley Stream, NY, 11580",Nassau,,N/A,Company sold to franchisor PSP Stores LLP,9,8,8
"Pfizer, Inc.",2014-10-04,2014-06-12,2014-06-12,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,140,1,1
"Pfizer, Inc.",2014-07-12,2014-04-10,2014-04-10,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,201,2,2
"Pfizer, Inc.",2014-06-14,2014-03-06,2014-03-06,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,229,6,6
"Pfizer, Inc.",2014-06-28,2014-10-22,2014-10-22,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,50,16,16
"Pfizer, Inc.",2013-01-11,2014-02-19,2014-02-19,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Economic,251,44,44
PHH Mortgage Corporation,2014-05-21,2014-02-21,2014-02-21,"170/220 Northpointe Parkway  Amherst, NY, 14228",Erie,,N/A,Economic,250,135,135
Pitney Bowes Presort Services,2015-03-30,2014-12-30,2014-12-30,"22 Miller Place  Hicksville, NY, 11801",Nassau,,N/A,Economic,1,60,60
"Practicare Medical Management, Inc.",2014-11-07,2014-08-08,2014-08-08,"4 Coulter Road  Clifton Springs, NY, 14432",Ontario,,N/A,Sale of operating assets to Medical Transcription,5,3,3
"Practicare Medical Management, Inc.",2014-11-07,2014-08-08,2014-08-08,"91 Perimeter Road  Rome, NY, 13440",Oneida,,N/A,Sale of operating assets to Medical Transcription,2,3,3
"Practicare Medical Management, Inc.",2014-11-07,2014-08-08,2014-08-08,"578 Seneca Street  Oneida, NY, 13421",Oneida,,N/A,Sale of operating assets to Medical Transcription,3,2,2
"Practicare Medical Management, Inc.",2014-11-07,2014-08-08,2014-08-08,"601 Gates Road, Suite 3  Vestal, NY, 13850",Broome,,N/A,Sale of operating assets to Medical Transcription,1,10,10
"Practicare Medical Management, Inc.",2014-11-07,2014-08-08,2014-08-08,"4567 Crossroads Park Drive  Liverpool, NY, 13088",Onondaga,,N/A,Sale of operating assets to Medical Transcription,4,58,58
"Premier Lakewood, Inc",2014-05-01,2014-02-07,2014-02-07,"201 Winchester Road  Lakewood, NY, 14750",Chautauqua,,N/A,Economic,257,75,75
PricewaterhouseCoopers LLP,,2014-07-29,2014-07-29,"677 Broadway  Albany, NY, 12207",Albany,,N/A,Economic,114,40,40
Pride Transportation Services Inc.,2014-06-26,2014-03-26,2014-03-26,"231 Malta Street  Brooklyn, NY, 11207",Kings,,N/A,Contract Loss,2,8,8
Pride Transportation Services Inc.,2014-06-26,2014-03-26,2014-03-26,"654 Montauk Avenue  Brooklyn, NY, 11270",Kings,,N/A,Contract Loss,3,42,42
"Primary Financial Services, LLC",,2014-04-14,2014-04-14,"95 John Muir Drive, #100  Amherst, NY, 14228",Erie,,N/A,Economic,198,121,121
"Professional Billing Associates, LLC",,2014-06-01,2014-06-01,"32-11 Francis Lewis Blvd  Flushing, NY, 11358",Queens,,N/A,Economic,147,38,38
ProSource Technologies,,2014-04-10,2014-04-10,"38-40  State Street Hampton Plaza  Albany, NY, 12207",Albany,,N/A,Loss of Contract,3,5,5
ProSource Technologies,,2014-04-10,2014-04-10,"147 West Merrick  Freeport, NY, 11520",Nassau,,N/A,Loss of Contract,4,31,31
ProSource Technologies,,2014-04-10,2014-04-10,"201 Edward Curry Avenue, Suite 200  Staten Island, NY, 10314",Richmond,,N/A,Loss of Contract,11,36,36
ProSource Technologies,,2014-04-10,2014-04-10,"350 Higbie Lane  West Islip, NY, 11795",Suffolk,,N/A,Loss of Contract,12,22,22
ProSource Technologies,,2014-04-10,2014-04-10,"475 East Main Street, Suite 202  Patchogue, NY, 11772",Suffolk,,N/A,Loss of Contract,13,16,16
ProSource Technologies,,2014-04-10,2014-04-10,"500 B-County Boulevard, Suite West Lobby  Farmingdale, NY, 11735",Nassau,,N/A,Loss of Contract,5,132,132
ProSource Technologies,,2014-04-10,2014-04-10,"535  Broad Hollow Road, Suite 3A  Melville, NY, 11747",Nassau,,N/A,Loss of Contract,6,46,46
ProSource Technologies,,2014-04-10,2014-04-10,"633 East Main Street, Suite 3  Riverhead, NY, 11901",Nassau,,N/A,Loss of Contract,7,9,9
ProSource Technologies,,2014-04-10,2014-04-10,"700 Rockaway Turnpike, 2nd Floor  Lawrence, NY, 11559",Nassau,,N/A,Loss of Contract,8,28,28
ProSource Technologies,,2014-04-10,2014-04-10,"3888 A Merrick Road  Seaford, NY, 11783",Nassau,,N/A,Loss of Contract,9,10,10
ProSource Technologies,,2014-04-10,2014-04-10,"4160 Industrial Place  Island Park, NY, 11558",Nassau,,N/A,Loss of Contract,10,31,31
Quality Transportation Corp,2014-06-26,2014-03-27,2014-03-27,"239  Richmond Street  Brooklyn, NY, 11208",Kings,,N/A,Loss of Contract,31,1,1
Quality Transportation Corp,2014-06-26,2014-03-27,2014-03-27,"612 Wortman Avenue  Brooklyn, NY, 11208",Kings,,N/A,Loss of Contract,32,108,108
Quality Transportation Corp,2014-06-26,2014-03-27,2014-03-27,"6093 Strickland Avenue  Brooklyn, NY, 11234",Kings,,N/A,Loss of Contract,33,11,11
"Questar Assessment, Inc.",2014-07-08,2014-07-07,2014-07-07,"4 Hardscrabble Heights  Brewster, NY, 10509",Putnam,,N/A,Economic,121,39,39
"Quintiles Medical Education, Inc.",2014-12-23,2014-09-23,2014-09-23,"8 Skyline Drive  Hawthorne, NY, 10532",Westchester,,N/A,Economic,79,27,27
RBC Capital Markets - Global Arbitrage and Trading,2015-03-11,2014-12-11,2014-12-11,"Brookfield Place, 200 Vesey Street  New York, NY, 10281",New York,,N/A,Economic,6,1,1
RBC Capital Markets - Global Arbitrage and Trading,2015-01-15,2014-10-16,2014-10-16,"Brookfield Place, 200 Vesey Street  New York, NY, 10281",New York,,N/A,Economic,64,33,33
"RBC Capital Markets/Technology, Operations & Functions",2015-01-12,2014-10-14,2014-10-14,"Brookfield Place, 200 Vesey Street  New York, NY, 10281",New York,,N/A,Transfer to NJ location,1,628,628
"RBC Capital Markets/Technology, Operations & Functions",2015-01-12,2014-10-14,2014-10-14,"One Liberty Plaza, 165 Broadway  New York, NY, 10006",New York,,N/A,Transferred to NJ location,1,278,278
Reit Management & Research LLC,,2014-06-30,2014-06-30,"110 West Fayette Street  Syracuse, NY, 13202",Onondaga,,N/A,Loss of contract to manage properties owned by Com,5,17,17
Reit Management & Research LLC,,2014-06-30,2014-06-30,"130-138 Delaware Avenue  Buffalo, NY, 14202",Erie,,N/A,Loss of contract to manage properties owned by Com,1,1,1
Reit Management & Research LLC,,2014-06-30,2014-06-30,"171 Sully's Trail  Pittsford, NY, 14534",Monroe,,N/A,Loss of contract to manage properties owned by Com,2,3,3
Reit Management & Research LLC,,2014-06-30,2014-06-30,"295 Woodcliff Drive  Fairport, NY, 14450",Monroe,,N/A,Loss of contract to manage properties owned by Com,3,3,3
Reit Management & Research LLC,,2014-06-30,2014-06-30,"1000 Pittsford Victor Road  Pittsford, NY, 14534",Monroe,,N/A,Loss of contract to manage properties owned by Com,4,3,3
Reit Management & Research LLC,,2014-06-30,2014-06-30,"5823 Widewaters Parkway  East Syracuse, NY, 13057",Onondaga,,N/A,Loss of contract to manage properties owned by Com,6,2,2
"Remy USA Industries, L.L.C. Bayshore Axle-Caliper",,2014-08-01,2014-08-01,"12 Wisconsin Court  Bay Shore, NY, 11706",Suffolk,,N/A,Economic,108,69,69
"Remy USA Industries, L.L.C. Bayshore Corporate & Shipping",,2014-08-01,2014-08-01,"1560 Fifth Avenue  Bay Shore, NY, 11706",Suffolk,,N/A,Economic,109,40,40
"Remy USA Industries, L.L.C. Bayshore Receiving",,2014-08-01,2014-08-01,"75 Spence Street  Bay Shore, NY, 11706",Suffolk,,N/A,Economic,110,18,18
"Remy USA Industries, L.L.C. Bayshore Rotating Electric",,2014-08-01,2014-08-01,"215 Candlewood Road  Bay Shore, NY, 11706",Suffolk,,N/A,Economic,111,144,144
RiverSource Life Insurance of New York,,2014-06-27,2014-06-27,"20 Madison Avenue  Albany, NY, 12203",Albany,,N/A,Economic,128,29,29
Rivington House-The Nicholas A. Rango Healthcare Facility,2014-10-31,2014-07-28,2014-07-28,"45 Rivington Street  New York, NY, 10002",New York,,N/A,Economic,115,158,158
Rosewood Heights Health Center,2014-07-18,2014-04-21,2014-04-21,"614 S. Crounse Avenue  Syracuse, NY, 13210",Onondaga,,N/A,Economic,165,131,131
"Rouge Tomate, LLC",,2014-06-18,2014-06-18,"10 E. 60th Street  New York, NY, 10022",New York,,N/A,Economic,137,105,105
Royal Pet Supplies Inc.,2014-06-09,2014-03-05,2014-03-05,"2 (Warehouse) & 60 (Offices) Rodeo Drive  Brentwood, NY, 11717",Suffolk,,N/A,Consolidating operations with PA site,1,123,123
RPM Systems Inc.,2014-06-26,2014-03-25,2014-03-25,"841 Essex Street  Brooklyn, NY, 11208",Kings,,N/A,Contract Loss,5,31,31
Rural/Metro (also dba Rural/Metro Medical Services),,2014-08-21,2014-08-21,"481 William Gaiter Pkwy  Buffalo, NY, 14215",Erie,,N/A,Consolidation of billing operations,1,43,43
Rural/Metro (also dba Rural/Metro Medical Services),,2014-08-21,2014-08-21,"488 West Onondaga Street  Syracuse, NY, 13202",Onondaga,,N/A,Consolidation of billing operations,3,38,38
Rural/Metro (also dba Rural/Metro Medical Services),,2014-08-21,2014-08-21,"811 West Avenue  Rochester, NY, 14611",Monroe,,N/A,Consolidation of billing operations,2,2,2
Russin Lumber Corporation,,2014-01-17,2014-01-17,"21 Leonards Drive  Montgomery, NY, 12549",Orange,,N/A,Economic,276,68,68
Russin Lumber Corporation,,2014-01-17,2014-01-17,"160 Bracken Road  Montgomery, NY, 12549",Orange,,N/A,Economic,277,7,7
Sbarro,2014-09-01,2014-06-02,2014-06-02,"401 Broad Hollow Road  Melville, NY, 11747",Suffolk,,N/A,Relocation of corporate office to Ohio,1,43,43
