state,employer_name,normalized_name,canonical_name,industry,naics,naics_basis,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,location,notice_date,effective_date,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
UT,LSG Sky Chefs,lsg sky chefs,LSG Sky Chefs,,722310,employer,,,,,,,,,Q648408,label,Aurelius Group,,automatic,qid:Q648408,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2018-07-23,,188,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,96dbce21539a3cbeb91adcf7354039eeba9fdf528d40adf5356d5d08,8234e6d713f7d75521687859273cc99d4d16be9b,2026-07-16,2026-07-19
UT,Stahls' Full Gear,stahls full gear,,,,,,,,,,,,,,,,,,n:stahls full gear,West Valley City city,4983470,Salt Lake County,49035,40.688493,-112.011759,place,West Valley City,2018-08-06,,58,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,8e36d7970915b584f06b267bad0aa26721da455233d5f270851e40b8,2cb225ae71fec55c53e4862c2957f1bef6f1912e,2026-07-16,2026-07-19
UT,Morgan Stanley,morgan stanley,Morgan Stanley,,523,sic-crosswalk,895421,MS,exact:listed,6211,"Security Brokers, Dealers & Flotation Companies",,,,Q334204,cik,,,automatic,qid:Q334204,South Jordan city,4970850,Salt Lake County,49035,40.555007,-111.992337,place,South Jordan,2018-09-13,,90,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,97ea4066b7aa7e8e7d1c2274fd8c09988a0fa517b323532e648457f4,5c1ad3e2046609471f2d6b15750fabd7debb5e74,2026-07-16,2026-07-19
UT,The Results Companies,results companies,The Results Companies LLC,,561422,employer,,,,,,,,549300XVDDNDOLA2Y132,,,,,automatic,lei:549300XVDDNDOLA2Y132,Provo city,4962470,Utah County,49049,40.245312,-111.645057,place,Provo,2018-09-24,,300,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,36f195f5f43de90333344f09759ae76525311801f37a68e15ae5e793,bfd2641d354a59ce9182370988a7861acf4f2eb6,2026-07-16,2026-07-19
UT,Convergys,convergys,,,541512,sic-crosswalk,1062047,,exact,7373,Services-Computer Integrated Systems Design,,,,,,,,automatic,cik:1062047,Taylorsville city,4975360,Salt Lake County,49035,40.656942,-111.94933,place,Taylorsville,2018-10-04,,164,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,02cd5e769d733bd8f9126aa2519689e4d11f8a39f0cdec8ce19f72d0,490828784b1465d6276946d61b7c778a74b625b4,2026-07-16,2026-07-19
UT,Tesla Energy Operations,tesla energy operations,,,336,parent-sic,,,,,,,,,,,"Tesla, Inc.",1318605,,n:tesla energy operations,Draper city,4920120,Salt Lake County,49035,40.49715,-111.864636,place,Draper,2018-10-10,,97,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,0e3af7f6265145f36f795d197e1ca997ed3b518cffac2794f6b7ab6a,807997cc559dc458fb0fd4af901429cfe421e3cf,2026-07-16,2026-07-19
UT,NetflixCS,netflixcs,,,,,,,,,,,,,,,,,,n:netflixcs,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2018-10-22,,574,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2eb9d8ab4b899eb645ee2b1ee14934e7156df923d99b7817b0eb2df7,fcca4876cb21b8c1695ab5bc665015ef7d568709,2026-07-16,2026-07-19
UT,"Toter, LLC",toter,,,,,,,,,,,,,,,,,,n:toter,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2018-10-25,,70,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,c47cd8b56ebd849dc3c8586e38f4b41d4524f59e201f15cefe761281,fc96d2884eb28bd171897bf0cf717b0e7dc1cf1d,2026-07-16,2026-07-19
UT,"LSC Communications US, LLC",lsc communications us,,,323111,employer,1669812,,fuzzy:0.97,2750,Commercial Printing,,,,,,,,automatic,cik:1669812,St. George city,4965330,Washington County,49053,37.077006,-113.576534,place,St. George,2019-03-26,,77,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,1a28c57dff8d2c06f881b68bc5c88647b6ca3ccaa16683d9f4bbc2d3,0b1d5d2d429ab100b412b7f5cb343589e64a200e,2026-07-16,2026-07-19
UT,BD Medical,bd medical,,,,,,,,,,,,,,,,,,n:bd medical,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2019-06-03,,41,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,c7f50e3a483381e1147afe032735cb81d4341477f8773fe90a70139f,fb48f1f7334b02b6b0e9c414b0861d9078c13295,2026-07-16,2026-07-19
UT,ABM,abm,,,,,771497,ABM,override,7340,Services-To Dwellings & Other Buildings,,,,,,,,override,cik:771497,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2019-06-11,,98,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,8208fb92a0bfdb248cc1cde05c22bcc370670724312125ba7e09e62a,ac20eb39ecbf60fa8927038301945913eee1e1f2,2026-07-16,2026-07-19
UT,Black Diamond,black diamond,,,33992,sic-crosswalk,913277,CLAR,exact:listed,3949,"Sporting & Athletic Goods, NEC",,,,,,,,automatic,cik:913277,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2019-07-16,,67,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d4e5db9e20b7c966dca71a5d065a671ed94843ab6e4cc6bf36772b45,85e62e5b63b63589d0105b25b0266295af2d703f,2026-07-16,2026-07-19
UT,Nestle USA,nestle usa,"NESTLE USA, INC.",,,,,,,,,,,549300ZWOWV3MECPLN21,,,,,automatic,lei:549300ZWOWV3MECPLN21,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2019-08-16,,52,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,7606c672b037142a9c0817a556a887d104e245062eceb336ddcec1da,afbb677adb47dca71fe663e15b2ee3597b129a2f,2026-07-16,2026-07-19
UT,"Canopy Tax, Inc.",canopy tax,,,,,1613287,,exact,,,,,,,,,,automatic,cik:1613287,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2019-11-27,,73,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,c0d0383ebcca1aae4d8d0de5d9bbde1a0f9d5e0f0da6b102ba2bc28d,386ec46554045907ee76f7b8518012f4e96786b5,2026-07-16,2026-07-19
UT,Semco Windows & Doors,semco windows doors,,,,,,,,,,,,,,,,,,n:semco windows doors,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2019-12-30,,17,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,65f05a296f052978ae46f9dd4fbe755a261c67e9991e946ee88a3e6d,d86952b18f6a8863b6e248542d3ce57e4a995c8f,2026-07-16,2026-07-19
UT,Isagenix,isagenix,,,,,,,,,,,,,,,,,,n:isagenix,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2020-02-04,,140,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,3e3d63d78e68bf3d0b7d309e9a8cd01dfea51a98575bfd2017463176,f37b858336ccd8262603df3640bafd4aa043a757,2026-07-16,2026-07-19
UT,UPS,ups,Socialist Party of Senegal,,,,,,,,,,,,Q2054438,label,,,automatic,qid:Q2054438,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-02-04,,142,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,c5912efd44a68041405fa0642c235fc32c1882760f53374f5961d01e,6892da19d69c1f9be415d0fd8f5f24ae9f72daae,2026-07-16,2026-07-19
UT,Solera Holdings,solera holdings,,,,,1324245,,exact:post-era,7370,"Services-Computer Programming, Data Processing, Etc.",,,,,,,,automatic,cik:1324245,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-02-05,,201,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,7b1413d093ddb9d8d0143d9f0dbb4869e879128af3b3b260d0cd473c,2ec210cdd10cc4229b76f8479ef84cd176830ced,2026-07-16,2026-07-19
UT,Walmart,walmart,,,45299,sic-crosswalk,104169,WMT,exact,5331,Retail-Variety Stores,,,,,,,,automatic,cik:104169,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-02-13,,126,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d5d2d0aae1c684970db040efcac6af5b2fb323081fb7c85600d56223,4e3e95f9fcc24099f8444b0d991ec34bdcab8c76,2026-07-16,2026-07-19
UT,Vivint Wireless,vivint wireless,,,,,1584452,,exact,,,,,,,,,,automatic,cik:1584452,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2020-03-03,,113,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,b7921388c59d567bdbcf8b449224905ab4ebf530335e6d171a34f899,39942196a5f4dd7b03c6d72bd7b59dea7076c11e,2026-07-16,2026-07-19
UT,MH Lodging,mh lodging,,,,,,,,,,,,,,,,,,n:mh lodging,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-03-09,,128,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,9e17ac96fc50e4928878eef94391229d3a30885e1b2f9004de7636d3,21d7c44ff5aebb48d1f294dde52675e28b823c2d,2026-07-16,2026-07-19
UT,Black Turtle Services,black turtle services,,,,,,,,,,,,,,,,,,n:black turtle services,Sandy city,4967440,Salt Lake County,49035,40.571714,-111.84987,place,Sandy,2020-04-03,,195,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,1dae2e0ad6f676a7b8e308150fef76d021ac262be5f42a34b726dbb4,1cc419f4c1f61b136954f3185d4591822a78151e,2026-07-16,2026-07-19
UT,Punch Bowl Social,punch bowl social,Punch Bowl Social,,,,,,,,,,,,Q123370667,label,,,automatic,qid:Q123370667,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-04-03,,85,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,db6d264801156487d5f66acfcf1e70bf036ef2e804a471e04d76f3dd,f2ca57af08be1b8ce86ba83d5568065882c69aef,2026-07-16,2026-07-19
UT,Simpler Postage,simpler postage,,,,,,,,,,,,,,,,,,n:simpler postage,Ogden city,4955980,Weber County,49057,41.228391,-111.968147,place,Ogden,2020-04-03,,20,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,c3e89f8223f0b1c4b8170e951fa1707e5f8e3e988cf4b46068e49b4f,9e58eb0dd44b1ebfa6d6d29dcefce53a46026c24,2026-07-16,2026-07-19
UT,ABM Aviation,abm aviation,,,,,,,,,,,,,,,ABM INDUSTRIES INC /DE/,771497,,n:abm aviation,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-04-15,,83,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,81336b00febe321bb7dd843a5a6e803b5405c7365110d335895b3e0b,6a056801a170290a10dacbedb724ebcb755229ae,2026-07-16,2026-07-19
UT,Backroads Utah,backroads utah,,,,,,,,,,,,,,,,,,n:backroads utah,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-04-15,,84,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,1f1bc1f208b17357dd393b78fb004895fd5b97644e642bf6cae7ce92,370323d9aa7501078c67dc3280c6651490a2c4dd,2026-07-16,2026-07-19
UT,Cinemark,cinemark,Cinemark,,512131,employer,1385280,CNK,listed-extension,7830,Services-Motion Picture Theaters,,,,Q707530,label,,,automatic,qid:Q707530,,,,,,,,Statewide,2020-04-15,,666,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,7f7fd7e90e139087935f0b9013e1df85ddb783c69880980d23cc4d6d,86809ed6d30b23234a2241355e0ca396f6e812b2,2026-07-16,2026-07-19
UT,Exeter Finance LLC,exeter finance,,,,,,,,,,,,,,,,,,n:exeter finance,Clearfield city,4913850,Davis County,49011,41.097012,-112.01792,place,Clearfield,2020-04-15,,238,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d195f0d7bdaf30d01454f8671355d895b85e7fdf9b5da163e4001e56,e0176fdde20e423d4fc2a710c881db0992ce7de7,2026-07-16,2026-07-19
UT,Thumbtack Inc.,thumbtack,,,,,1558746,,exact:post-era,,,,,,,,,,automatic,cik:1558746,Draper city,4920120,Salt Lake County,49035,40.49715,-111.864636,place,Draper,2020-04-15,,129,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,499bb167e3fe5c7dcb027fd552f6d9f12dace496c88bea48823847b3,14a7f5f5d028590080d323fe8de66e2391031150,2026-07-16,2026-07-19
UT,Hexcel Corp.,hexcel,Hexcel,,325211,sic-crosswalk,717605,HXL,exact,2821,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",,,,Q5748967,label,,,automatic,qid:Q5748967,West Valley City city,4983470,Salt Lake County,49035,40.688493,-112.011759,place,West Valley,2020-04-23,,430,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d32524e67c6335498509828f3777873e11f53a091a893199d5beefca,3db0a417cf4c65e88a8b86eea5bf7fe4c0e691e1,2026-07-16,2026-07-19
UT,Utility Trailer,utility trailer,,,,,,,,,,,,,,,,,,n:utility trailer,Clearfield city,4913850,Davis County,49011,41.097012,-112.01792,place,Clearfield,2020-04-23,,492,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,3582fe616f5f99c5bb47f8bfca5adc8e0ca7f54a50d2a9225f303ff9,e1910245d5e4460c3731c9f4c16ead2ec1b583b2,2026-07-16,2026-07-19
UT,Core-Mark,core mark,,,,,,,,,,,,,,,Performance Food Group Co,1618673,,n:core mark,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-05-01,,79,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,e0c09d6366ea4b2389e5138f525881a21e786c614aecd39f4500852e,6d3e98904290cacbb8b012861ac59eefb84974c9,2026-07-16,2026-07-19
UT,Enterprise,enterprise,Enterprise Rent-A-Car,,532111,employer,,,,,,,,,Q17085454,label,Enterprise Holdings,,automatic,qid:Q17085454,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-05-01,,216,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,0f0efef829c9361c88221dffa51b5af545366e5bb7fbd559fbe3e46d,52c431f9d3d32d234b71e24fcd35c9826f623a72,2026-07-16,2026-07-19
UT,Hertz,hertz,,,,,47129,,exact,7510,Services-Auto Rental & Leasing (No Drivers),,,,,,,,automatic,cik:47129,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-05-01,,74,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,eb20bcc82eca3680f3b39aa1934920544c1ed9a1a56811db45641d45,d0f41b0648264bf2ddcd6774f1bebe1a3bbdaf45,2026-07-16,2026-07-19
UT,LendingClub,lendingclub,Lending Club,,5222,sic-crosswalk,1409970,HAPN,exact,6141,Personal Credit Institutions,,,,Q6522340,cik,,,automatic,qid:Q6522340,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2020-05-01,,144,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,485dcd07de787aa0a1769520ca147c9eb22b8d8272f22268ddb6d12b,afe00c8dcf1a5e791b86eeb0fa44b5e59ca1cae7,2026-07-16,2026-07-19
UT,Dexter Axle Company,dexter axle,,,336399,employer,1516778,,exact:post-era,,,,,,,,,,automatic,cik:1516778,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-05-11,,61,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,53eec28ba597c888547d127d8af3ac92f0e43c5bb571351c723251f5,6e3f0d7e29f7d9d20771ae4eb2ea9d2870893039,2026-07-16,2026-07-19
UT,Dexter Axle Company,dexter axle,,,336399,employer,1516778,,exact:post-era,,,,,,,,,,automatic,cik:1516778,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2020-05-19,,109,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,e6244499d8ebf6728eb476baf75ee803835e9a4b39bd2acfe3fdd36d,91edd7f868dd5a65e5132b8aa30ca0cdf03954dd,2026-07-16,2026-07-19
UT,Hertz,hertz,,,,,47129,,exact,7510,Services-Auto Rental & Leasing (No Drivers),,,,,,,,automatic,cik:47129,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-05-21,,76,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,3b341476e946bd4910e0de9b326050914a624e42441cad4f0b095195,19898e3c206bf0967acd07ea53e2e5fbfe4def30,2026-07-16,2026-07-19
UT,UtahAmerican Energy,utahamerican energy,UtahAmerican Energy,,,,,,,,,,,,Q7902310,label,,,automatic,qid:Q7902310,East Carbon city,4920890,Carbon County,49007,39.533025,-110.42945,place,East Carbon,2020-06-03,,268,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,78c0c28f6f67de33d8c1a3dba8a8dec7f1557c41556fd39316c1df03,7300e7c5d9cb83beab003d2471b9c1fcb5fdc299,2026-07-16,2026-07-19
UT,Hilton Hotel Employer,hilton hotel employer,,,7211,parent-sic,,,,,,,,,,,Hilton Worldwide Holdings Inc.,1585689,,n:hilton hotel employer,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-07-23,,144,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,cf469176d7c8b0b4c7d069e5b3887fae5eb7f75b2ac62432f8793d12,0ead9f872903e79f5cce2383d07e0ae359543c3d,2026-07-16,2026-07-19
UT,Paradies SLC,paradies slc,,,,,,,,,,,,,,,,,,n:paradies slc,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-07-27,,53,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2b21bff5fb99e14f8512e25bdf16073fd9fe6150e396bce0aa37736d,854d947395e2594156cf29ec79ea86f6ea66169f,2026-07-16,2026-07-19
UT,Waldorf Astoria,waldorf astoria,,,7211,parent-sic,,,,,,,,,,,Hilton Worldwide Holdings Inc.,1585689,,n:waldorf astoria,Park City city,4958070,Summit County,49043,40.657328,-111.493756,place,Park City,2020-07-27,,50,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,fa786886bdb6ce6b6e825ec4b6d1ed1bd2b89e9071de555089ee6e6e,d4dc7e90fdcfb9e5a296156fe93badb53cf42f14,2026-07-16,2026-07-19
UT,StubHub Inc,stubhub,,,,,1337634,STUB,listed-extension,7990,Services-Miscellaneous Amusement & Recreation,,,,,,,,automatic,cik:1337634,Draper city,4920120,Salt Lake County,49035,40.49715,-111.864636,place,Draper,2020-07-30,,124,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,dea5e8bfbd029ed30cb0a28eba1c4e30d9fe45da4ff81df031546393,9b0eddc9a7cfcd393faef3cb2f82eca315a8c88b,2026-07-16,2026-07-19
UT,Levy Premium Foodservice,levy premium foodservice,,,,,,,,,,,,,,,,,,n:levy premium foodservice,Sandy city,4967440,Salt Lake County,49035,40.571714,-111.84987,place,Sandy,2020-08-01,,356,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,68cc4676b1108628aa67fb7713788102af877764973dccb1e81e34f8,9c463fdf65adbb6fb66089229050bb664a63cf3b,2026-07-16,2026-07-19
UT,JC Penney Company,jc penney,,,,,,,,,,,,,,,,,,n:jc penney,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-08-31,,65,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,14291beb08a63299ce9bc121225bb39b76b6ae327520fa9dd5129500,ac243e00bcf38ff56d26a0bb1c96005aadf04d85,2026-07-16,2026-07-19
UT,Castle Valley Mining,castle valley mining,,,,,,,,,,,,,,,,,,n:castle valley mining,Huntington city,4936950,Emery County,49015,39.330116,-110.96281,place,Huntington,2020-09-20,,121,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,a2f4406f1544bfb0ef316f3adfe03619ffbca8110133c28c9c84a482,80d08bda7f196c187ed083762fb18003477c6071,2026-07-16,2026-07-19
UT,Remington Arms Company,remington arms,,,,,916504,,exact:post-era,3480,"Ordnance & Accessories, (No Vehicles/Guided Missiles)",,,,,,,,automatic,cik:916504,Mona city,4951140,Juab County,49023,39.811804,-111.841529,place,Mona,2020-09-29,,92,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,0d496bfd1c52586776fb2bf98cdc6ee84153d53e50d5138a1f899efd,455f74721cd4a0de45c7893567d0ddb283ea9a07,2026-07-16,2026-07-19
UT,HMS Host,hms host,HMSHost,,,,,,,,,,,,Q3786866,label,Autogrill,,automatic,qid:Q3786866,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-10-15,,124,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,64319bcde6620a52bdd97a160cdf26f48fdc2454234b08db9f09504b,2214e7ddfc4af99704e134791f8549e746f1aed2,2026-07-16,2026-07-19
UT,PF Changs China Bistro,pf changs china bistro,,,,,,,,,,,,,,,,,,n:pf changs china bistro,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2020-11-01,,75,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,04cfae987b0dc3bda3526677b52a87f90616752fb9d9d5cf7da3b160,ae02694bbca8c281c43d021b98e078b7ff92119f,2026-07-16,2026-07-19
UT,NAC,nac,,,,,,,,,,,,,,,,,,n:nac,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2021-01-01,,118,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,4ea78eee48cc9d0d3beb5483f64ee11f165e9b5e88ac5553840b8b82,307c91d36bffc8fec868222f3bbddb88af37458a,2026-07-16,2026-07-19
UT,Utah Higher Education,utah higher education,,,,,,,,,,,,,,,,,,n:utah higher education,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2021-01-16,,148,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2ebe1cb24b6d45df98608b9b714ae0f405ebddfc0d77d4724c0a934e,9d8d328a2b77866377e291d714e76792c3a130d0,2026-07-16,2026-07-19
UT,JC Penney,jc penney,,,,,,,,,,,,,,,,,,n:jc penney,Ogden city,4955980,Weber County,49057,41.228391,-111.968147,place,Ogden,2021-02-27,,65,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,fe82c1fba8af882a6e07a625b92576d6bb2c19c0b4a071e6250a9352,3db28786144e899923d7cdc2b448f88f5de7ff2b,2026-07-16,2026-07-19
UT,"SyncTruck, LLC",synctruck,,,,,,,,,,,,,,,,,,n:synctruck,West Valley City city,4983470,Salt Lake County,49035,40.688493,-112.011759,place,West Valley,2021-03-07,,107,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,74f049a752291796f9ad938d4b33446a60c04b9925009111faddf80a,07734a91b38f51b05f84d18319da550a17bf69ee,2026-07-16,2026-07-19
UT,Levolor Kirsch Home,levolor kirsch home,,,,,,,,,,,,,,,,,,n:levolor kirsch home,Ogden city,4955980,Weber County,49057,41.228391,-111.968147,place,Ogden,2021-04-09,,73,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,a4418a566cc7cf8ed2a248d91ce7d93a3f54160bac9c3e4b4afcff6a,6b40cfa759460061da0e4dcab93819e4b6a30126,2026-07-16,2026-07-19
UT,United Parcel Service,united parcel service,United Parcel Service,,492210,employer,1090727,UPS,exact,4210,Trucking & Courier Services (No Air),,,,Q155026,cik,,,automatic,qid:Q155026,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2021-06-04,,95,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,4995118000ea4f35cdcfb4499e29ba5d4b5be3a309b1d33233199bba,89a614d626af67c69f7568dabf207f75a6a9222c,2026-07-16,2026-07-19
UT,Haemonetics,haemonetics,Haemonetics,,33,sic-crosswalk,313143,HAE,exact,3841,Surgical & Medical Instruments & Apparatus,,,,Q16980281,cik,,,automatic,qid:Q16980281,Draper city,4920120,Salt Lake County,49035,40.49715,-111.864636,place,Draper,2021-07-25,,92,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,584e10d6cfcac73092c05e8aa409e789a8a75d8f73c33d65ab18e874,19d15aa251a60aeb1786a069b79dcc6690cff353,2026-07-16,2026-07-19
UT,"XANT, Inc",xant,,,,,,,,,,,,,,,,,,n:xant,Provo city,4962470,Utah County,49049,40.245312,-111.645057,place,Provo,2021-08-03,,112,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,3c8ace377ac22340593de62d3465565f74911e6918c66bffa1b110bf,f95c9031c69208dfbfb510f080feac0cb526a48b,2026-07-16,2026-07-19
UT,Yesco/Prismview,yesco prismview,,,,,,,,,,,,,,,,,,n:yesco prismview,Logan city,4945860,Cache County,49005,41.740256,-111.841764,place,Logan,2021-09-01,,210,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,15039a5077328fa4ddc82cd3e49cec042e6e14782dbf186ac3664c9b,dae0402f7d3386d3208675bd3ba00a4080c567f2,2026-07-16,2026-07-19
UT,Center for Excellence in Higher Education,center for excellence in higher education,Center for Excellence in Higher Education,,,,,,,,,,,,Q5059634,label,,,automatic,qid:Q5059634,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,SLC,2021-09-20,,311,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d5268d87e8104da0cdf9400b1c2f5ad6cd1a3c81e3ef9b69ff008a3c,6d136316390034923e09d0afca00909ee095ab24,2026-07-16,2026-07-19
UT,Utah Higher Education Assistance Authority,utah higher education assistance authority,,,,,,,,,,,,,,,,,,n:utah higher education assistance authority,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2021-12-14,,128,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,421acae65c7a2395b2b33602006d5d8505b5eb1cb053f843e2c72132,e2e5fd8495e0e7c2f010e0a9762e07557b882909,2026-07-16,2026-07-19
UT,Alliance Ground International Inc,alliance ground international,,,,,,,,,,,,,,,,,,n:alliance ground international,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2022-01-15,,53,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,0d166106b83d1c5b4dc765314b5167ad92fa31ff0b2d6150c9592fd0,6993b4ad67fd6f548969e48010a85cad8839d408,2026-07-16,2026-07-19
