state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,affected_site_address,affected_site_city,site_role,employer_mailing_address,employer_name_verbatim,letter_date,agency_received_date,agency_notification_date,agency_processed_date,source_record_urls,source_locators,source_status,timing_qc,location,site_address,notice_date,notice_date_precision,notice_date_basis,effective_date,effective_date_precision,effective_date_basis,effective_date_end,effective_date_end_precision,effective_date_end_basis,source_identity,source_details,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
TN,"Mid-South Transportation Management, Inc.",mid south transportation management,"Mid-South Transportation Management, Inc.",filed,,,,,,,,,,,,,,,,,,n:mid south transportation management,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby,,,,,2024-08-18,day,reported,,,,TN:agency:2024:202400035,"{""agency_posted_date"":""2024-08-20"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Mid-South-Transportation-Management-Inc-TDLWD-WARN-Letter.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""8/18/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p40"",""source_row_sha256"":""098a7cc80edd9929f515bb7c66226df462f55bf8d4087eedd08690b732030fb5"",""source_text"":""Date Notice Posted: 8/20/2024 | Company: Mid-South Transportation Management, Inc. | County: Shelby | Affected Workers: 18 | Closure/Layoff Date: 8/18/2024 | Notice/Type: #202400035""}",18,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400035,26cf4cd3ff81a92ab16f2740336e58372735c8bd,2026-09-24,
TN,"Midwest Transport, Inc.",midwest transport,"Midwest Transport, Inc.",filed,,,,,,,,,,,,,,,,,,n:midwest transport,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby,,,,,2024-09-09,day,reported,,,,TN:agency:2024:202400039,"{""agency_posted_date"":""2024-10-03"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Midwest-Transport-Inc-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""9/9/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p44"",""source_row_sha256"":""eb3c43c09ec6cc735c012ac694ccdae7c20a10e5ffeca2a0f6266796d54aeed9"",""source_text"":""Date Notice Posted: 10/3/2024 | Company: Midwest Transport, Inc. | County: Shelby | Affected Workers: 21 | Closure/Layoff Date: 9/9/2024 | Notice/Type: #202400039""}",21,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400039,c7e822db5b042cb1d37761c85babc98f527d5441,2026-09-24,
TN,Mity-Lite,mity lite,Mity-Lite,filed,,337214,sec-sic,enterprise,921030,,exact:post-era,2522,Office Furniture (No Wood),,,,,,,,automatic,cik:921030,,,Lawrence County,47099,35.220476,-87.396546,county,,,,,,,,,,,,,,Lawrence,,,,,2022-12-31,day,reported,,,,TN:agency:2022:202200004,"{""agency_posted_date"":""2022-04-22"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Mity-Lite_TDLWD_WARN_LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 31, 2022"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2022:p9"",""source_row_sha256"":""1868b5415c84a835bdefd90e5a46bbfcba068ce310e44f9e9704315808b28209"",""source_text"":""Date Notice Posted: 2022/4/22 | Company: Mity-Lite | County: Lawrence | Affected Workers: 54 | Closure/Layoff Date: December 31, 2022 | Notice/Type: #202200004""}",54,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202200004,66e728b5baf824c476b18a3f9b0eda2a1b79d75b,2026-09-24,
TN,Monogram Foods,monogram foods,Monogram Foods,filed,,,,,1335680,,exact:post-era,,,,,,,,,,automatic,cik:1335680,Dickson city,4720620,Dickson County,47043,36.06332,-87.368842,place,,,,,,,,,,,,,,Dickson,,,,,2024-09-16,day,reported,,,,TN:agency:2024:202400031,"{""agency_posted_date"":""2024-07-22"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Monogram-Foods-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""9/16/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p36"",""source_row_sha256"":""b7a63f8108221b6e9d3734030f9f424fc5f2a09e11a5c683f85c6e712c9a7e21"",""source_text"":""Date Notice Posted: 7/22/2024 | Company: Monogram Foods | County: Dickson | Affected Workers: 237 | Closure/Layoff Date: 9/16/2024 | Notice/Type: #202400031""}",237,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400031,3a19cc7112db08cba48b1444a746f21f8500bd76,2026-09-24,
TN,"Morgan Olson, LLC",morgan olson,"Morgan Olson, LLC",filed,,,,,,,,,,,,,,,,,,n:morgan olson,Loudon city,4743780,Loudon County,47105,35.737244,-84.362102,place,,,,,,,,,,,,,,Loudon,,,,,2025-02-11,day,reported,,,,TN:agency:2024:202400050,"{""agency_posted_date"":""2024-12-18"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Morgan-Olson-LLC-TDLWD-WARN-LETTER-01.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""2/11/2025"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p55"",""source_row_sha256"":""6d692693c62a9588be1c299c514a49cf928b634de05d04602b64ef7b6bda009c"",""source_text"":""Date Notice Posted: 12/18/2024 | Company: Morgan Olson, LLC | County: Loudon | Affected Workers: 250 | Closure/Layoff Date: 2/11/2025 | Notice/Type: #202400050""}",250,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400050,282d9a96f396e33f104d07c9e6a67e8f449a928e,2026-09-24,
TN,"Morgan Olson, LLC",morgan olson,"Morgan Olson, LLC",filed,,,,,,,,,,,,,,,,,,n:morgan olson,Loudon city,4743780,Loudon County,47105,35.737244,-84.362102,place,,,,,,,,,,,,,,Loudon,,,,,2023-12-22,day,reported,,,,TN:agency:2023:202400017,"{""agency_posted_date"":""2023-10-25"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Morgan-Olson-LLC-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 22, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p12"",""source_row_sha256"":""3b0db08fb777c224c5c5ffe209101f0fb625ff5b7eedd97252bee3d869fb2be8"",""source_text"":""Date Notice Posted: 2023/10/25 | Company: Morgan Olson, LLC | County: Loudon | Affected Workers: 290 | Closure/Layoff Date: December 22, 2023 | Notice/Type: #202400017""}",290,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400017,93488c7c19ef3f781920a1fbd66a1fb8b1a19fdb,2026-09-24,
TN,Mose and Garrison Siskin Memorial Foundation Inc. d/b/a Siskin Children's Institute,mose and garrison siskin memorial foundation inc d b a siskin children s institute,Mose and Garrison Siskin Memorial Foundation Inc.,cleaned,,,,,,,,,,,,,,,,,,n:mose and garrison siskin memorial foundation,,,Hamilton County,47065,35.163472,-85.201843,county,,,,,,,,,,,,,,Hamilton,,,,,2023-10-03,day,reported,,,,TN:agency:2023:202400009,"{""agency_posted_date"":""2023-08-11"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Siskin-Childrens-Institute-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""October 3, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p20"",""source_row_sha256"":""979f46d295bafc0e1a62bbb44b531d47d0df9506423a59312d4324977fd1b9da"",""source_text"":""Date Notice Posted: 2023/8/11 | Company: Mose and Garrison Siskin Memorial Foundation Inc. d/b/a Siskin Children's Institute | County: Hamilton | Affected Workers: 66 | Closure/Layoff Date: October 3, 2023 | Notice/Type: #202400009""}",66,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400009,3076d778f357491a10d2278830e81bebf62c287e,2026-09-24,
TN,"National Aerospace Solutions, LLC (NAS)",national aerospace solutions llc nas,"National Aerospace Solutions, LLC",cleaned,,541330,employer,,,,,,,,,,,,,,,n:national aerospace solutions,,,Coffee County,47031,35.488765,-86.078202,county,,,,,,,,,,,,,,Coffee,,,,,2024-06-30,day,reported,,,,TN:agency:2024:202300051,"{""agency_posted_date"":""2024-05-01"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/National-Aerospace-Solutions-LLC-NAS-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""6/30/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p19"",""source_row_sha256"":""c60a73ec722f60520c1089f62238ecd1b392acd59185acdaa8548950ebe35d81"",""source_text"":""Date Notice Posted: 5/1/2024 | Company: National Aerospace Solutions, LLC (NAS) | County: Coffee | Affected Workers: 1,700 | Closure/Layoff Date: 6/30/2024 | Notice/Type: #202300051""}",1700,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300051,2efc7d35eba35c32172e10eafd126d309aa4e335,2026-09-24,
TN,National Copper and Smelting Co.,national copper and smelting,National Copper and Smelting Co.,filed,,,,,,,,,,,,,,,,,,n:national copper and smelting,,,Giles County,47055,35.202723,-87.035319,county,,,,,,,,,,,,,,Giles,,,,,2023-07-24,day,reported,,,,TN:agency:2023:202300024,"{""agency_posted_date"":""2023-05-31"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/National-Copper-and-Smelting-Co-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""July 24, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p36"",""source_row_sha256"":""a989da1b965435db0dcb6273f8ca1888673b2904770ed9b82b8bbf183406b0e4"",""source_text"":""Date Notice Posted: 2023/5/31 | Company: National Copper and Smelting Co. | County: Giles | Affected Workers: 56 | Closure/Layoff Date: July 24, 2023 | Notice/Type: #202300024""}",56,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300024,355ba6489af7e85020e2efff103d23713309d58d,2026-09-24,
TN,National Pen,national pen,National Pen,filed,,,,,,,,,,,,,,,,,,n:national pen,,,Bedford County,47003,35.51366,-86.458294,county,,,,,,,,,,,,,,Bedford,,,,,,,,,,,TN:agency:2023:202300006,"{""agency_posted_date"":""2023-02-08"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/National-Pen-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""March 30, 2023 – May 31, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p54"",""source_row_sha256"":""2aa22526404fb95a76ce3a3c2d4432ab7a9eab496914e5b67e19af8175aa7711"",""source_text"":""Date Notice Posted: 2023/2/8 | Company: National Pen | County: Bedford| Affected Workers: 67 | Closure/Layoff Date: March 30, 2023 – May 31, 2023 | Notice/Type: #202300006""}",67,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300006,195e10e402805db235c8d8f9fd2af8c9df7f2ea9,2026-09-24,
TN,"National Seating & Mobility, Inc.",national seating mobility,"National Seating & Mobility, Inc.",filed,,,,,,,,,,,,,,,,,,n:national seating mobility,,,Hamilton County,47065,35.163472,-85.201843,county,,,,,,,,,,,,,,Hamilton,,,,,,,,,,,TN:agency:2023:202300012,"{""agency_posted_date"":""2023-03-02"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/National-Seating-Mobility-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""March 23, 2023 – July 28, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p48"",""source_row_sha256"":""878f78cba837dbbe3823451870549fec67cefd97e3820c1534191c6f89ec9330"",""source_text"":""Date Notice Posted: 2023/3/2 | Company: National Seating & Mobility, Inc. | County: Hamilton | Affected Workers: 108 | Closure/Layoff Date: March 23, 2023 – July 28, 2023 | Notice/Type: #202300012""}",108,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300012,d811c7381c393ca6251313790308433e4a89b483,2026-09-24,
TN,Navistar Inc.,navistar,Navistar Inc.,filed,,336,sec-sic,enterprise,808450,,suffix,3711,Motor Vehicles & Passenger Car Bodies,,,,,,,,automatic,cik:808450,,,Knox County,47093,35.992726,-83.937721,county,,,,,,,,,,,,,,Knox,,,,,2022-05-20,day,reported,,,,TN:agency:2022:20220002,"{""agency_posted_date"":""2022-03-28"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Navistar_Inc_TDLWD_WARN_Letter.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""May 20, 2022"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2022:p11"",""source_row_sha256"":""7e5cbf41fe20dd5a3dc244ff8cb7c33078b4ad9c570c666b75297e5544c9496f"",""source_text"":""Date Notice Posted: 2022/3/28 | Company: Navistar Inc. | County: Knox | Affected Workers: 79 | Closure/Layoff Date: May 20, 2022 | Notice/Type: #20220002""}",79,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,20220002,14eed6fc114823381a338581d50dd3745928035c,2026-09-24,
TN,Newell Brands Industries LLC,newell brands industries,Newell Brands Industries LLC,filed,,,,,,,,,,,,,,,,,,n:newell brands industries,,,Bradley County,47011,35.153914,-84.859414,county,,,,,,,,,,,,,,Bradley,,,,,2023-12-22,day,reported,,,,TN:agency:2023:202400010,"{""agency_posted_date"":""2023-08-24"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Newell-Brands-Industries-LLC-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 22, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p19"",""source_row_sha256"":""f475fffbd32a7883d5246b86936d572f044cfb9d6597bf2d194a2f87dc0ea257"",""source_text"":""Date Notice Posted: 2023/8/24 | Company: Newell Brands Industries LLC | County: Bradley | Affected Workers: 81 | Closure/Layoff Date: December 22, 2023 | Notice/Type: #202400010""}",81,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400010,41a66141935155d1c28cc0493725958e59ad1484,2026-09-24,
TN,Nyrstar Tennessee Mines - Gordonsville LLC,nyrstar tennessee mines gordonsville,Nyrstar Tennessee Mines,cleaned,,,,,,,,,,,,,,,,,,n:nyrstar tennessee mines,,,Smith County,47159,36.256645,-85.941915,county,,,,,,,,,,,,,,Smith,,,,,2023-12-31,day,reported,,,,TN:agency:2023:202400020,"{""agency_posted_date"":""2023-10-31"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Nyrstar-Tennessee-Mines-Gordonsville-LLC-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 31, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p9"",""source_row_sha256"":""6d0a880294e7f77bfa7a31532cad02cd9c1887b5ed9f03f5372f7d1dba920b28"",""source_text"":""Date Notice Posted: 2023/10/31 | Company: Nyrstar Tennessee Mines - Gordonsville LLC | County: Smith | Affected Workers: 300 | Closure/Layoff Date: December 31, 2023 | Notice/Type: #202400020""}",300,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400020,5e14deea133f2587cd39d2227076db7f633a3ea9,2026-09-24,
TN,"Packers Sanitation Services, Inc.",packers sanitation services,"Packers Sanitation Services, Inc.",filed,,,,,,,,,,,,,,,,,,n:packers sanitation services,,,Davidson County,47037,36.169129,-86.78479,county,,,,,,,,,,,,,,Davidson,,,,,2023-07-11,day,reported,,,,TN:agency:2023:202300022,"{""agency_posted_date"":""2023-05-31"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Packers-Sanitation-Services-Inc-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""July 11, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p38"",""source_row_sha256"":""94a86315023c9595eac84c076362fe385192d9d2c3ef56f3f1538247da78858a"",""source_text"":""Date Notice Posted: 2023/5/31 | Company: Packers Sanitation Services, Inc. | County: Davidson | Affected Workers: 71 | Closure/Layoff Date: July 11, 2023 | Notice/Type: #202300022""}",71,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300022,4aacd95c47075d256bd258deba390a2e3c072d74,2026-09-24,
TN,ProCare Private Duty,procare private duty,ProCare Private Duty,filed,,,,,,,,,,,,,,,,,,n:procare private duty,,,Washington County,47179,36.295665,-82.495037,county,,,,,,,,,,,,,,Washington,,,,,2024-11-14,day,reported,,,,TN:agency:2024:202400046,"{""agency_posted_date"":""2024-11-15"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/ProCare-Private-Duty-TDLWD-WARN-Letter.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""11/14/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p51"",""source_row_sha256"":""7df576e4b43c8432ab602c75de0b137b576e6df00bea6094f20dce2d3c6ff17d"",""source_text"":""Date Notice Posted: 11/15/2024 | Company: ProCare Private Duty | County: Washington | Affected Workers: 29 | Closure/Layoff Date: 11/14/2024 | Notice/Type: #202400046""}",29,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400046,93223ded44860590f60fa1240d0a99226888dc9d,2026-09-24,
TN,Puritan Medical Products,puritan medical products,Puritan Medical Products,filed,,,,,1158061,,exact:post-era,,,,,,,,,,automatic,cik:1158061,,,Robertson County,47147,36.524385,-86.872594,county,,,,,,,,,,,,,,Robertson,,,,,2023-06-28,day,reported,,,,TN:agency:2023:202300031,"{""agency_posted_date"":""2023-06-29"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Puritan-Medical-Products-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""June 28, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p29"",""source_row_sha256"":""331aa9534294257e42cee4415e396fe24fa66e42f5aeb5c7ee466a03b04277a1"",""source_text"":""Date Notice Posted: 2023/6/29 | Company: Puritan Medical Products | County: Robertson | Affected Workers: 74 | Closure/Layoff Date: June 28, 2023 | Notice/Type: #202300031""}",74,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300031,24c63c6c107426aa4aac7b615ee1ea11a491b503,2026-09-24,
TN,"Q.E.P. Co., Inc.",q e p,"Q.E.P. Co., Inc.",filed,,,,,,,,,,,,,,,,,,n:q e p,,,Washington County,47179,36.295665,-82.495037,county,,,,,,,,,,,,,,Washington,,,,,2023-11-30,day,reported,,,,TN:agency:2023:202400012,"{""agency_posted_date"":""2023-09-25"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/QEP-Co-Inc-TDLWD-WARN-LETTER-2023-09.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""November 30, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p17"",""source_row_sha256"":""61eeacf251957f202130561a65f42bfba027500a8ab9514c91349c8e9b516b9b"",""source_text"":""Date Notice Posted: 2023/9/25 | Company: Q.E.P. Co., Inc. | County: Washington| Affected Workers: 35 | Closure/Layoff Date: November 30, 2023 | Notice/Type: #202400012""}",35,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400012,0e3df813634dfbef6877c512cee0718c41ece121,2026-09-24,
TN,"Q.E.P. Co., Inc.",q e p,"Q.E.P. Co., Inc.",filed,,,,,,,,,,,,,,,,,,n:q e p,,,Washington County,47179,36.295665,-82.495037,county,,,,,,,,,,,,,,Washington,,,,,2023-08-09,day,reported,,,,TN:agency:2023:202300026,"{""agency_posted_date"":""2023-06-06"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/QEP-Co-Inc-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""August 9, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p34"",""source_row_sha256"":""82326aa3d73895ea92780163a96486be7f43471e2457b8b2f70972fe5495b0da"",""source_text"":""Date Notice Posted: 2023/6/6 | Company: Q.E.P. Co., Inc. | County: Washington | Affected Workers: 87 | Closure/Layoff Date: August 9, 2023 | Notice/Type: #202300026""}",87,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300026,eaaae46f914368b3314295d9d08926b4d3f41041,2026-09-24,
TN,"Q.E.P. Co., Inc.",q e p,"Q.E.P. Co., Inc.",filed,,,,,,,,,,,,,,,,,,n:q e p,,,Washington County,47179,36.295665,-82.495037,county,,,,,,,,,,,,,,Washington,,,,,2023-12-31,day,reported,,,,TN:agency:2023:202400021,"{""agency_posted_date"":""2023-11-07"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/QEP-Co-Inc-TDLWD-WARN-LETTER-2023-11.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 31, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p8"",""source_row_sha256"":""06529f671ccffe9088ffb5eeb7474c5c45ac4ffcbb3633c679310e52718a2c94"",""source_text"":""Date Notice Posted: 2023/11/7 | Company: Q.E.P. Co., Inc. | County: Washington | Affected Workers: 3 | Closure/Layoff Date: December 31, 2023 | Notice/Type: #202400021""}",3,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400021,f35c59202bbd21866566c98affa6b7a9c438ff5d,2026-09-24,
