state,source,notice_year,notices,workers
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2410,2009,1,39
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2411,2009,1,42
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2412,2009,1,34
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2413,2009,1,167
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2414,2009,1,53
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2415,2009,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2416,2009,1,120
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2417,2009,1,138
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2418,2009,1,405
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2422,2009,1,15
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2424,2009,1,44
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2425,2009,1,137
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2426,2009,1,33
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2428,2009,1,235
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2429,2009,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2430,2009,1,94
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2431,2009,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2432,2009,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2433,2009,1,87
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2434,2009,1,38
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2435,2009,1,54
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2436,2009,1,78
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2439,2009,1,30
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2440,2009,1,502
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2444,2009,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2447,2009,1,11
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2449,2009,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2450,2009,1,13
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2451,2009,1,99
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2452,2009,1,100
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2453,2009,1,32
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2456,2009,1,20
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2457,2009,1,280
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2458,2009,1,32
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2459,2009,1,92
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2460,2009,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2461,2009,1,103
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2462,2009,1,21
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2463,2009,1,154
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2464,2009,1,15
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2465,2009,1,41
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2466,2009,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2467,2009,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2468,2009,1,28
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2469,2009,1,87
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2482,2009,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2483,2009,1,230
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2485,2009,1,20
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2486,2009,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2487,2009,1,87
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2488,2009,1,115
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2489,2009,1,93
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2490,2009,1,18
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2492,2009,1,53
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2495,2009,1,84
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2496,2009,1,261
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2497,2009,1,452
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2498,2009,1,24
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2499,2009,1,87
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2500,2009,1,200
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2501,2009,1,87
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2502,2009,1,75
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2505,2009,1,166
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2506,2009,1,105
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2507,2009,1,72
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2508,2009,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2513,2009,1,5
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2514,2009,1,114
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2517,2009,1,95
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2518,2009,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2519,2009,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2520,2009,1,417
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2522,2009,1,95
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2525,2009,1,55
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2526,2009,1,24
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2527,2009,1,35
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2528,2009,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2530,2009,1,25
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2531,2009,1,319
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2545,2010,1,116
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2549,2010,1,128
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2550,2010,1,42
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2551,2010,1,140
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2552,2010,1,42
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2554,2010,1,81
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2555,2010,1,25
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2556,2010,1,25
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2557,2010,1,4
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2558,2010,1,62
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2559,2010,1,228
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2561,2010,1,83
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2562,2010,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2564,2010,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2565,2010,1,1320
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2566,2010,1,74
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2567,2010,1,53
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2568,2010,1,24
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2570,2010,1,235
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2572,2010,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2573,2010,1,13
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2574,2010,1,78
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2575,2010,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2577,2010,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2579,2010,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2580,2010,1,135
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2581,2010,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2582,2010,1,203
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2583,2010,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2584,2010,1,60
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2585,2010,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2586,2010,1,79
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2591,2010,1,11
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2596,2010,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2598,2010,1,72
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2599,2010,1,120
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2600,2010,1,33
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2602,2010,1,10
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2603,2010,1,4
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2607,2010,1,205
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2608,2010,1,4
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2609,2010,1,145
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2611,2010,1,620
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2612,2010,1,258
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2614,2010,1,23
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2615,2010,1,147
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2616,2010,1,32
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2617,2010,1,115
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2618,2010,1,48
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2619,2010,1,4
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2620,2010,1,29
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2621,2010,1,69
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2622,2010,1,66
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2623,2009,1,32
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2626,2010,1,154
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2638,2010,1,21
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2645,2010,1,98
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=2744,2010,1,344
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3440,2011,1,49
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3463,2011,1,580
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3485,2012,1,28
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3769,2012,1,13
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3782,2011,1,44
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3824,2012,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3926,2013,1,52
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3927,2013,1,11
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3930,2013,1,529
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3931,2013,1,49
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3934,2013,1,58
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3935,2012,1,77
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3937,2013,1,94
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3939,2013,1,84
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3941,2013,1,6
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3943,2013,1,5
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3946,2013,1,18
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3950,2013,1,65
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3953,2013,1,42
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3954,2013,1,275
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3955,2013,1,58
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3956,2013,1,118
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3957,2013,1,86
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3962,2013,1,30
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3963,2013,1,53
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3967,2013,1,57
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3969,2013,1,38
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3971,2013,1,58
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3972,2013,1,79
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3973,2013,1,230
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3975,2013,1,245
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3976,2013,1,198
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3977,2013,1,29
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3980,2013,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3981,2013,1,134
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3982,2012,1,52
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3983,2013,1,37
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3984,2013,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3985,2013,1,383
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3986,2013,1,20
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3990,2013,1,16
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3991,2013,1,10
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3992,2012,1,592
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3993,2013,1,60
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3994,2013,1,53
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=3995,2013,1,9
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4001,2013,1,7
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4003,2013,1,6
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4004,2012,1,240
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4005,2013,1,136
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4006,2013,1,94
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4008,2013,1,128
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4011,2013,1,165
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4013,2013,1,39
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4014,2013,1,152
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4015,2013,1,37
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4017,2013,1,130
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4021,2013,1,50
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4025,2013,1,661
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4027,2013,1,99
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4029,2013,1,58
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4032,2013,1,94
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4035,2013,1,36
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4036,2013,1,56
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4037,2013,1,89
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4040,2013,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4041,2013,1,57
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4043,2013,1,71
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4046,2013,1,36
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4048,2013,1,1320
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4053,2013,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4057,2013,1,24
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4058,2013,1,197
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4060,2013,1,23
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4061,2013,1,93
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4062,2013,1,125
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4063,2013,1,124
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4065,2013,1,183
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4066,2013,1,149
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4067,2013,1,91
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4068,2013,1,124
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4069,2013,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4070,2013,1,173
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4073,2013,1,102
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4075,2013,1,67
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4077,2013,1,67
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4078,2013,1,72
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4080,2013,1,49
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4083,2013,1,228
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4085,2013,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4094,2013,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4098,2013,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4099,2013,1,132
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4101,2013,1,30
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4110,2013,1,83
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4135,2013,1,119
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4138,2013,1,17
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4168,2013,1,369
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4341,2013,1,106
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4425,2014,1,55
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4427,2014,1,56
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4428,2014,1,82
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4429,2013,1,1405
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4430,2014,1,63
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4432,2013,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4435,2014,1,81
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4440,2014,1,332
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4444,2014,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4445,2014,1,25
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4446,2014,1,100
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4449,2014,1,72
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4450,2014,1,65
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4451,2014,1,4
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4452,2014,1,25
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4453,2014,1,39
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4454,2013,1,31
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4455,2014,1,73
